ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 8 de abril,0,0,7.0,0,0,,no indicado,,0,0,436182,1,,Villahermosa,"Calle Feria, 19"," Calle Feria, 19 , Villahermosa , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",500,,2019-04-12,250000,0,8.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de enero,0,0,2.0,0,0,,no indicado,,0,0,28194111,0,,Carrizosa,"Calle José Antonio, 37"," Calle José Antonio, 37 , Carrizosa , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",20,,2019-04-12,65000,0,6.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de enero,0,0,2.0,0,0,,no indicado,,0,0,34331528,1,,Alhambra,"urbanización los molares 1, 1"," urbanización los molares 1, 1 , Alhambra , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",400,,2019-04-12,185000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,2.0,0,0,,no indicado,3 plantas,0,0,35220062,0,,Villanueva de los Infantes,"Calle Cidas, 22"," Calle Cidas, 22 , Villanueva de los Infantes , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",80,70,2019-04-12,14500,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 18 de marzo,0,0,1.0,0,0,,no indicado,,0,0,39181190,0,,Villamanrique,"Calle Maestro Cabrera, 44"," Calle Maestro Cabrera, 44 , Villamanrique , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",400,,2019-04-12,120000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,,0,0,82356052,3,,Villanueva de los Infantes,"Calle Fernández Buenache, 8"," Calle Fernández Buenache, 8 , Villanueva de los Infantes , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",120,,2019-04-12,20000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,2.0,0,1,,no indicado,2 plantas,1,0,83016504,0,,Alhambra,"Calle Jesus, 3"," Calle Jesus, 3 , Alhambra , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",260,,2019-04-12,88000,0,6.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,1,2.0,0,0,,no indicado,2 plantas,0,0,84545873,1,,Villanueva de los Infantes,"Calle Bartolomé Jiménez Patón, 18"," Calle Bartolomé Jiménez Patón, 18 , Villanueva de los Infantes , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",105,150,2019-04-12,85000,0,4.0,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 21 de marzo,0,0,1.0,0,0,,,,0,0,34835791,8,,Cozar,Calle castilla la mancha," Calle castilla la mancha , Cozar , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",210,,2019-04-12,19700,0,7.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,1,0,,,bajo interior,0,0,26750725,9,0,Villanueva de los Infantes,"Calle Estudio, 21"," Calle Estudio, 21 , Villanueva de los Infantes , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",160,140,2019-04-12,47000,0,6.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de noviembre,1,0,7.0,1,0,,no indicado,3 plantas,0,0,27447871,1,,Villanueva de los Infantes,"Calle Lanza, 4"," Calle Lanza, 4 , Villanueva de los Infantes , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",180,,2019-04-12,270000,0,7.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de diciembre,0,0,1.0,0,1,,no indicado,2 plantas,1,0,28834402,0,,Fuenllana,"Calle Espartero, 17"," Calle Espartero, 17 , Fuenllana , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",200,,2019-04-12,72000,0,7.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,3.0,0,0,,en trámite,3 plantas,1,0,30021924,1,,Villanueva de los Infantes,"Calle Convento, 1"," Calle Convento, 1 , Villanueva de los Infantes , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",200,,2019-04-12,150000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,1,1,,no indicado,2 plantas,0,0,31083949,0,,Villanueva de los Infantes,"Calle don josé francisco de bustos, 8"," Calle don josé francisco de bustos, 8 , Villanueva de los Infantes , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",140,120,2019-04-12,40000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,1,1,,no indicado,2 plantas,0,0,31423526,0,,Montiel,"Avenida de los mártires, 3"," Avenida de los mártires, 3 , Montiel , Ciudad Real ",,Ciudad Real,133,120,2019-04-12,69900,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,2.0,0,1,,en trámite,2 plantas,0,0,33016181,0,,Villahermosa,"Calle dehesa, 7"," Calle dehesa, 7 , Villahermosa , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",250,145,2019-04-12,49000,0,4.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 23 de diciembre,0,0,1.0,0,0,,en trámite,3 plantas,0,0,34146722,1,,Villamanrique,"Avenida candido martinez, 10"," Avenida candido martinez, 10 , Villamanrique , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",111,,2019-04-12,13500,0,3.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de marzo,0,0,14.0,0,0,,en trámite,2 plantas,0,0,35060043,6,,Villahermosa,DEHESA NUEVA," DEHESA NUEVA , Villahermosa , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",36700,,2019-04-12,442800,0,14.0,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,0,0,,no indicado,2 plantas,1,0,35105458,0,,Albaladejo,Albadalejo s/n," Albadalejo s/n , Albaladejo , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",200,160,2019-04-12,24500,0,3.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 17 de marzo,0,0,2.0,0,0,,no indicado,2 plantas,0,0,35466927,0,,Villamanrique,"Travesía Jorge Manrique, 50"," Travesía Jorge Manrique, 50 , Villamanrique , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",160,,2019-04-12,50000,0,5.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 8 de abril,1,0,1.0,1,0,,no indicado,,0,0,35526293,1,,Alhambra,"Calle Beato Juan de Ávila A, 13"," Calle Beato Juan de Ávila A, 13 , Alhambra , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",150,,2019-04-12,55000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,0,1.0,0,0,,no indicado,1 planta,1,0,36631912,1,,Montiel,"Calle Doctor Marañón, 21"," Calle Doctor Marañón, 21 , Montiel , Ciudad Real ",,Ciudad Real,180,,2019-04-12,60000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,1,0,,no indicado,2 plantas,0,0,37925750,0,,Torre de Juan Abad,"Calle José Escudero, 97"," Calle José Escudero, 97 , Torre de Juan Abad , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",125,,2019-04-12,54000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,1,,no indicado,,1,0,37927163,0,,Alcubillas,"Calle Agua, 18"," Calle Agua, 18 , Alcubillas , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",237,,2019-04-12,20000,0,4.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de noviembre,0,0,1.0,0,1,,no indicado,2 plantas,0,1,37937994,0,,Alcubillas,"Calle Esperanza Alta, 14"," Calle Esperanza Alta, 14 , Alcubillas , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",298,,2019-04-12,27000,0,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 15 de febrero,0,0,2.0,0,0,,no indicado,2 plantas,1,0,38052888,3,,Cozar,"Calle Mayor, 43"," Calle Mayor, 43 , Cozar , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",300,,2019-04-12,50000,0,7.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,2 plantas,0,0,38404963,1,,Villanueva de la Fuente,"Calle Cruz, 4"," Calle Cruz, 4 , Villanueva de la Fuente , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",125,,2019-04-12,33000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de noviembre,0,0,1.0,0,0,,,,0,0,38850610,1,,Alhambra,"Calle Navarra A, 44"," Calle Navarra A, 44 , Alhambra , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",70,60,2019-04-12,20000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de marzo,1,1,2.0,0,0,,no indicado,2 plantas,0,0,39518019,1,,Castellar de Santiago,"Calle Nueva, 33"," Calle Nueva, 33 , Castellar de Santiago , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",170,,2019-04-12,72000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 12 de marzo,0,0,1.0,0,0,,no indicado,2 plantas,0,0,30476630,0,,Alhambra,"Calle Cardenal Monescillo A, 3"," Calle Cardenal Monescillo A, 3 , Alhambra , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",148,,2019-04-12,45000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,,0,1,40527380,6,,Villanueva de los Infantes,"Calle Cidas, 22"," Calle Cidas, 22 , Villanueva de los Infantes , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",84,,2019-04-12,10498,0,1.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,2.0,0,0,,no indicado,2 plantas,0,0,81415024,3,,Cozar,"Calle Maestro Lara, 32"," Calle Maestro Lara, 32 , Cozar , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",120,,2019-04-12,30000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,1.0,0,0,,en trámite,3 plantas,0,0,81681138,0,,Carrizosa,"Calle Nueva, 23"," Calle Nueva, 23 , Carrizosa , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",170,,2019-04-12,25000,0,3.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,1,1.0,0,0,,no indicado,planta 1ª exterior,1,0,81699525,4,0,Carrizosa,"Calle Claveles, 7"," Calle Claveles, 7 , Carrizosa , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",85,78,2019-04-12,45000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 31 de marzo,1,0,3.0,1,0,2008,,1 planta,1,0,81761935,7,,Villanueva de los Infantes,Urb. CONJUNTO RESIDENCIAL," Calle Sagrado Corazon, 7 NY , Urb. CONJUNTO RESIDENCIAL , Villanueva de los Infantes , Montiel, Ciudad Real ","Calle Sagrado Corazon, 7 NY","Montiel, Ciudad Real",110,,2019-04-12,95000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de enero,0,0,1.0,1,0,,en trámite,2 plantas,0,0,82511231,0,,Villanueva de los Infantes,"Calle Estudio, 21"," Calle Estudio, 21 , Villanueva de los Infantes , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",140,70,2019-04-12,20000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,0,1,,no indicado,2 plantas,0,0,83001546,0,,Cozar,"Calle Castilla la Mancha, 10"," Calle Castilla la Mancha, 10 , Cozar , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",114,95,2019-04-12,59000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,2.0,0,0,,no indicado,2 plantas,0,0,83125521,3,,Cozar,"Calle Noria, 16"," Calle Noria, 16 , Cozar , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",180,120,2019-04-12,50000,0,6.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de diciembre,0,0,1.0,0,0,,inmueble exento,1 planta,1,0,26543916,1,,Castellar de Santiago,"Calle Álvarez Quintero, 12"," Calle Álvarez Quintero, 12 , Castellar de Santiago , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",700,300,2019-04-12,75000,0,4.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de febrero,0,0,1.0,0,0,,no indicado,1 planta,1,0,84043706,1,,Torre de Juan Abad,Calle Atilano Morales s/n," Calle Atilano Morales s/n , Torre de Juan Abad , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",150,,2019-04-12,55000,0,3.0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de marzo,0,0,1.0,0,0,,no indicado,bajo interior,0,0,84184876,4,0,Villanueva de los Infantes,"Calle Rey Juan Carlos, 28"," Calle Rey Juan Carlos, 28 , Villanueva de los Infantes , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",110,60,2019-04-12,40000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,0,0,,no indicado,2 plantas,0,0,35002233,0,,Cozar,"Calle Maestro Lara, 5"," Calle Maestro Lara, 5 , Cozar , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",178,,2019-04-12,50000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de febrero,0,0,1.0,0,0,,no indicado,,1,0,432392,1,,Fuenllana,"Calle Calvo Sotelo, 15"," Calle Calvo Sotelo, 15 , Fuenllana , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",320,,2019-04-12,50000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,0,1,,no indicado,2 plantas,0,0,84363155,2,,Villahermosa,"Carretera De Villahermosa a Carrizosa, 5"," Carretera De Villahermosa a Carrizosa, 5 , Villahermosa , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",2000,,2019-04-12,40000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,1,,inmueble exento,1 planta,1,0,84415978,0,,Albaladejo,Avenida de la Mancha s/n," Avenida de la Mancha s/n , Albaladejo , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",250,190,2019-04-12,55000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de abril,1,0,2.0,0,0,,,2 plantas,1,0,84563544,1,,Villanueva de los Infantes,"Calle Eras Altas, 20"," Calle Eras Altas, 20 , Villanueva de los Infantes , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",170,,2019-04-12,115000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,1 planta,0,0,84704952,0,,Castellar de Santiago,"Cristóbal Colón, 12"," Cristóbal Colón, 12 , Castellar de Santiago , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",100,,2019-04-12,39000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,en trámite,,0,1,84774274,1,,Castellar de Santiago,"Calle Piedras, 19"," Calle Piedras, 19 , Castellar de Santiago , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",115,,2019-04-12,25000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,2 plantas,0,0,84777583,1,,Alcubillas,"Calle Real, 11"," Calle Real, 11 , Alcubillas , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",200,,2019-04-12,30000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,3.0,0,0,,,,0,0,81478105,8,,San Carlos del Valle,," , San Carlos del Valle , Montiel, Ciudad Real ",,"Montiel, Ciudad Real",390,370,2019-04-12,126000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,,0,0,38624601,1,,Montiel,Avenida portugal," Avenida portugal , Montiel , Ciudad Real ",,Ciudad Real,196,,2019-04-12,16065,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
