price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,air_conditioner,balcony,built_in_wardrobe,chimney,garage,garden,lift,reduced_mobility,storage_room,swimming_pool,terrace,province,market_type,price_per_m2,property_age,room_density,luxury_score,accessibility_score,space_efficiency
1200,2.0,2.0,16,37142059,90,85.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,13.333333333333334,49.0,0.022222222222222223,0.0,0.0,0.9444444444444444
1000,2.0,2.0,16,32126677,65,85.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,15.384615384615385,49.0,0.03076923076923077,0.0,0.0,1.0
1300,2.0,3.0,16,82485664,90,80.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,14.444444444444445,49.0,0.03333333333333333,0.0,0.0,0.8888888888888888
1400,2.0,3.0,16,82929818,100,85.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,14.0,49.0,0.03,0.0,0.0,0.85
1400,1.0,3.0,16,29025695,80,75.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,17.5,49.0,0.0375,0.0,0.0,0.9375
750,1.0,1.0,16,83340759,52,50.0,Pasaia,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,14.423076923076923,49.0,0.019230769230769232,0.0,0.0,0.9615384615384616
1250,2.0,3.0,16,30074256,115,105.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,10.869565217391305,49.0,0.02608695652173913,0.0,0.0,0.9130434782608695
1200,2.0,2.0,16,83763470,90,85.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,13.333333333333334,49.0,0.022222222222222223,0.0,0.0,0.9444444444444444
1300,1.0,2.0,16,84053280,70,60.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,18.571428571428573,49.0,0.02857142857142857,0.0,0.0,0.8571428571428571
1180,1.0,2.0,16,84332501,73,67.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,16.164383561643834,49.0,0.0273972602739726,1.0,0.0,0.9178082191780822
900,2.0,2.0,16,31221260,80,72.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,11.25,49.0,0.025,1.0,0.0,0.9
750,1.0,2.0,21,34542309,89,86.0,Irun,"Bajo Bidasoa, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,8.426966292134832,49.0,0.02247191011235955,0.0,0.0,0.9662921348314607
800,1.0,2.0,16,81377276,60,85.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,13.333333333333334,49.0,0.03333333333333333,0.0,0.0,1.0
1200,2.0,2.0,16,84592668,80,73.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,15.0,49.0,0.025,0.0,0.0,0.9125
1100,2.0,2.0,16,84633618,64,52.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,17.1875,49.0,0.03125,0.0,0.0,0.8125
1600,2.0,3.0,16,33853756,110,100.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,14.545454545454545,49.0,0.02727272727272727,0.0,0.0,0.9090909090909091
1200,2.0,3.0,16,84685161,110,85.0,Hondarribia,"Bajo Bidasoa, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,10.909090909090908,49.0,0.02727272727272727,1.0,0.0,0.7727272727272727
1200,1.0,1.0,16,84702304,72,65.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,16.666666666666668,49.0,0.013888888888888888,0.0,0.0,0.9027777777777778
1150,1.0,2.0,16,84738826,65,60.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,17.692307692307693,49.0,0.03076923076923077,1.0,0.0,0.9230769230769231
850,2.0,2.0,16,84767379,90,80.0,Lezo,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,9.444444444444445,49.0,0.022222222222222223,0.0,0.0,0.8888888888888888
650,2.0,3.0,16,37633263,90,85.0,Oñati,"Alto Deba, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,7.222222222222222,49.0,0.03333333333333333,0.0,0.0,0.9444444444444444
750,1.0,2.0,16,37280257,70,65.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,10.714285714285714,49.0,0.02857142857142857,0.0,0.0,0.9285714285714286
1100,1.0,2.0,16,39185098,68,60.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,16.176470588235293,49.0,0.029411764705882353,0.0,0.0,0.8823529411764706
1000,1.0,2.0,18,82727728,80,75.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,12.5,49.0,0.025,0.0,0.0,0.9375
1000,1.0,3.0,16,84451793,85,80.0,Hondarribia,"Bajo Bidasoa, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,11.764705882352942,49.0,0.03529411764705882,0.0,0.0,0.9411764705882353
1200,2.0,3.0,16,33622111,65,60.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,18.46153846153846,49.0,0.046153846153846156,0.0,0.0,0.9230769230769231
900,1.0,3.0,16,81180150,80,85.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,11.25,49.0,0.0375,0.0,0.0,1.0
1050,1.0,2.0,16,83192254,60,54.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,17.5,49.0,0.03333333333333333,0.0,0.0,0.9
1200,2.0,3.0,16,82633858,86,78.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,13.953488372093023,49.0,0.03488372093023256,0.0,0.0,0.9069767441860465
900,1.0,2.0,16,84495309,67,60.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,13.432835820895523,49.0,0.029850746268656716,0.0,0.0,0.8955223880597015
1260,1.0,3.0,16,40501691,80,75.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,15.75,49.0,0.0375,0.0,0.0,0.9375
1200,2.0,2.0,16,84782789,78,75.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,15.384615384615385,49.0,0.02564102564102564,0.0,0.0,0.9615384615384616
850,2.0,3.0,16,84801800,95,90.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,8.947368421052632,49.0,0.031578947368421054,0.0,0.0,0.9473684210526315
700,2.0,3.0,16,84848574,85,80.0,Aia,"Urola Kosta, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,8.235294117647058,49.0,0.03529411764705882,1.0,0.0,0.9411764705882353
750,1.0,2.0,16,84852172,51,50.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,14.705882352941176,49.0,0.0392156862745098,0.0,0.0,0.9803921568627451
725,1.0,2.0,16,39607291,53,52.0,Pasaia,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,13.679245283018869,49.0,0.03773584905660377,0.0,0.0,0.9811320754716981
1100,1.0,1.0,16,30304307,55,85.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,20.0,49.0,0.01818181818181818,0.0,0.0,1.0
950,2.0,3.0,16,84480618,90,80.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,10.555555555555555,49.0,0.03333333333333333,0.0,0.0,0.8888888888888888
1200,1.0,3.0,16,35016866,80,75.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,15.0,49.0,0.0375,0.0,0.0,0.9375
1200,1.0,2.0,16,84796651,70,60.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,17.142857142857142,49.0,0.02857142857142857,0.0,0.0,0.8571428571428571
850,1.0,1.0,16,34154397,50,45.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,17.0,49.0,0.02,0.0,0.0,0.9
1100,1.0,2.0,16,33289964,72,65.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,15.277777777777779,49.0,0.027777777777777776,0.0,0.0,0.9027777777777778
1090,1.0,2.0,16,83577300,66,61.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,16.515151515151516,49.0,0.030303030303030304,0.0,0.0,0.9242424242424242
1390,2.0,3.0,16,84586155,90,80.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,15.444444444444445,49.0,0.03333333333333333,0.0,0.0,0.8888888888888888
775,1.0,2.0,16,84611756,70,65.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,11.071428571428571,49.0,0.02857142857142857,0.0,0.0,0.9285714285714286
1200,2.0,3.0,16,84644051,85,85.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,14.117647058823529,49.0,0.03529411764705882,0.0,0.0,1.0
800,2.0,3.0,16,84644052,65,85.0,Pasaia,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,12.307692307692308,49.0,0.046153846153846156,0.0,0.0,1.0
700,1.0,2.0,16,84644053,60,85.0,Pasaia,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,11.666666666666666,49.0,0.03333333333333333,0.0,0.0,1.0
850,1.0,1.0,16,84757148,60,52.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,14.166666666666666,49.0,0.016666666666666666,0.0,0.0,0.8666666666666667
800,1.0,3.0,16,82184973,78,70.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,10.256410256410257,49.0,0.038461538461538464,0.0,0.0,0.8974358974358975
1200,2.0,2.0,16,35144221,96,86.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,12.5,49.0,0.020833333333333332,0.0,0.0,0.8958333333333334
1200,1.0,2.0,16,84811143,75,85.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,16.0,49.0,0.02666666666666667,0.0,0.0,1.0
1500,2.0,3.0,16,33091699,92,82.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,16.304347826086957,49.0,0.03260869565217391,1.0,0.0,0.8913043478260869
1400,2.0,2.0,16,83899147,91,77.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,15.384615384615385,49.0,0.02197802197802198,1.0,0.0,0.8461538461538461
550,2.0,2.0,16,27898718,60,57.0,Altzola,"Bajo Deba, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,9.166666666666666,49.0,0.03333333333333333,0.0,0.0,0.95
1150,2.0,3.0,16,84548493,129,108.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,8.914728682170542,49.0,0.023255813953488372,0.0,0.0,0.8372093023255814
1200,2.0,3.0,16,33104320,115,110.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,10.434782608695652,49.0,0.02608695652173913,1.0,0.0,0.9565217391304348
1200,2.0,3.0,16,35095478,80,70.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,15.0,49.0,0.0375,0.0,0.0,0.875
1200,2.0,2.0,16,84618669,65,64.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,18.46153846153846,49.0,0.03076923076923077,0.0,0.0,0.9846153846153847
900,1.0,1.0,16,84619770,72,64.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,12.5,49.0,0.013888888888888888,0.0,0.0,0.8888888888888888
1100,1.0,3.0,16,84642329,105,90.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,10.476190476190476,49.0,0.02857142857142857,0.0,0.0,0.8571428571428571
900,1.0,2.0,16,40547687,62,54.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,14.516129032258064,49.0,0.03225806451612903,0.0,0.0,0.8709677419354839
860,2.0,2.0,16,84652021,80,72.0,Astigarraga,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,10.75,49.0,0.025,0.0,0.0,0.9
900,1.0,2.0,16,84712917,60,50.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,15.0,49.0,0.03333333333333333,0.0,0.0,0.8333333333333334
1500,2.0,3.0,16,39876159,83,85.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,18.072289156626507,49.0,0.03614457831325301,0.0,0.0,1.0
880,1.0,3.0,16,84755919,90,82.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,9.777777777777779,49.0,0.03333333333333333,0.0,0.0,0.9111111111111111
550,1.0,3.0,16,84863362,73,70.0,Legazpia,"Goierri, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,7.534246575342466,49.0,0.0410958904109589,0.0,0.0,0.958904109589041
750,1.0,2.0,16,84073893,65,60.0,Astigarraga,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,11.538461538461538,49.0,0.03076923076923077,1.0,0.0,0.9230769230769231
1700,1.0,2.0,16,84595961,95,70.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,17.894736842105264,49.0,0.021052631578947368,0.0,0.0,0.7368421052631579
1000,2.0,3.0,16,84611233,76,69.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,13.157894736842104,49.0,0.039473684210526314,0.0,0.0,0.9078947368421053
960,1.0,1.0,16,84670365,48,85.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,20.0,49.0,0.020833333333333332,0.0,0.0,1.0
1100,2.0,4.0,16,83951301,105,85.0,Irun,"Bajo Bidasoa, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,10.476190476190476,49.0,0.0380952380952381,0.0,0.0,0.8095238095238095
1150,2.0,1.0,16,81831018,59,50.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,19.491525423728813,49.0,0.01694915254237288,0.0,0.0,0.847457627118644
1400,2.0,3.0,18,30845640,90,85.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,15.555555555555555,49.0,0.03333333333333333,0.0,0.0,0.9444444444444444
750,2.0,2.0,16,84678309,75,72.0,Irun,"Bajo Bidasoa, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,10.0,49.0,0.02666666666666667,0.0,0.0,0.96
900,1.0,2.0,16,84805015,72,65.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,12.5,49.0,0.027777777777777776,0.0,0.0,0.9027777777777778
1000,1.0,2.0,16,84866956,73,70.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,13.698630136986301,49.0,0.0273972602739726,0.0,0.0,0.958904109589041
850,1.0,2.0,16,81202309,50,85.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,17.0,49.0,0.04,0.0,0.0,1.0
1475,2.0,3.0,16,81673041,100,85.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,14.75,49.0,0.03,0.0,0.0,0.85
900,1.0,1.0,16,82546589,60,55.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,15.0,49.0,0.016666666666666666,0.0,0.0,0.9166666666666666
900,2.0,2.0,16,84520136,80,75.0,Astigarraga,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,11.25,49.0,0.025,0.0,0.0,0.9375
1500,2.0,3.0,21,82396373,75,73.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,20.0,49.0,0.04,0.0,0.0,0.9733333333333334
1100,2.0,3.0,16,34663889,80,72.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,13.75,49.0,0.0375,0.0,0.0,0.9
745,1.0,3.0,16,84200140,90,85.0,Irun,"Bajo Bidasoa, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,8.277777777777779,49.0,0.03333333333333333,0.0,0.0,0.9444444444444444
1100,1.0,3.0,16,30587642,110,108.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,10.0,49.0,0.02727272727272727,0.0,0.0,0.9818181818181818
1000,1.0,2.0,16,82323797,62,60.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,16.129032258064516,49.0,0.03225806451612903,0.0,0.0,0.967741935483871
1500,2.0,3.0,16,84769359,120,110.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,12.5,49.0,0.025,1.0,0.0,0.9166666666666666
750,1.0,3.0,16,84859945,75,70.0,Hernani,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,10.0,49.0,0.04,0.0,0.0,0.9333333333333333
1200,2.0,3.0,16,84767973,90,85.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,13.333333333333334,49.0,0.03333333333333333,0.0,0.0,0.9444444444444444
1200,2.0,4.0,16,84819458,100,85.0,Hernani,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,12.0,49.0,0.04,0.0,0.0,0.85
750,1.0,2.0,16,84843301,70,65.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,10.714285714285714,49.0,0.02857142857142857,0.0,0.0,0.9285714285714286
700,1.0,2.0,16,84858455,50,85.0,Pasaia,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,14.0,49.0,0.04,0.0,0.0,1.0
950,1.0,3.0,16,30772001,65,60.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,14.615384615384615,49.0,0.046153846153846156,0.0,0.0,0.9230769230769231
1000,2.0,2.0,18,84499610,108,99.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,9.25925925925926,49.0,0.018518518518518517,0.0,0.0,0.9166666666666666
1400,2.0,4.0,16,84532496,105,100.0,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gipuzkoa,rental,13.333333333333334,49.0,0.0380952380952381,0.0,0.0,0.9523809523809523
