ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas propano/butano,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_sur,"orientation_sur, este","orientation_sur, oeste"
Anuncio actualizado el 7 de febrero,0,0,1.0,1,1,2004.0,no indicado,1 planta,0,0,37848378,9,0.0,Grazalema,"Calle San Antonio, 15"," Calle San Antonio, 15 , Grazalema , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",42,34.0,2019-04-14,52000,0,1.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,0,0,2.0,0,1,2004.0,,2 plantas,0,0,37865017,1,0.0,Villaluenga del Rosario,"Avenida de los Arbolitos, 7"," Avenida de los Arbolitos, 7 , Villaluenga del Rosario , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",87,80.0,2019-04-14,83000,0,2.0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,0,0,2.0,1,0,2004.0,no indicado,1 planta,0,0,37887273,3,0.0,Benaocaz,"Laderas de Parral, 9"," Laderas de Parral, 9 , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",73,80.0,2019-04-14,100000,0,2.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 27 de enero,0,0,2.0,0,0,2004.0,no indicado,2 plantas,0,0,38381362,1,0.0,El Gastor,"Calle Portezuelo, 18"," Calle Portezuelo, 18 , El Gastor , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",140,80.0,2019-04-14,65000,0,4.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de febrero,0,0,1.0,0,0,2004.0,no indicado,,0,0,38438686,9,0.0,Arcos de la Frontera,venta del pavo s/n," venta del pavo s/n , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",650,80.0,2019-04-14,48500,0,1.0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,0,0,2006.0,,planta 2ª interior,1,0,38435612,2,0.0,Villamartin,"Avenida Sevilla, 35"," Avenida Sevilla, 35 , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",86,80.0,2019-04-14,75000,0,3.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,0,1,2.0,1,0,2004.0,,2 plantas,0,0,38462565,1,0.0,Olvera,"Calle Cervantes, 9"," Calle Cervantes, 9 , Olvera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",104,80.0,2019-04-14,47500,0,5.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,1,0,2004.0,no indicado,2 plantas,0,0,38601291,3,0.0,Benaocaz,"Encinalejo, 17"," Encinalejo, 17 , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",80,80.0,2019-04-14,64950,0,3.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,1,0,1.0,1,0,2004.0,no indicado,2 plantas,0,0,38754116,0,0.0,Setenil,Calle Cerrillo s/n," Calle Cerrillo s/n , Setenil , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",85,70.0,2019-04-14,54000,0,2.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 14 de abril,0,0,1.0,0,0,2004.0,no indicado,bajo exterior,0,0,38754291,2,0.0,Villamartin,"Calle Granada, 3"," Calle Granada, 3 , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",70,60.0,2019-04-14,40000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de diciembre,0,1,2.0,0,0,2007.0,no indicado,2 plantas,1,1,38762683,3,0.0,Arcos de la Frontera,Urb. Nueva Casia," Junta de los Ríos, 3 , Urb. Nueva Casia , Arcos de la Frontera , Sierra de Cádiz, Cádiz ","Junta de los Ríos, 3","Sierra de Cádiz, Cádiz",36,83.0,2019-04-14,85000,0,3.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,2.0,0,1,2004.0,en trámite,2 plantas,0,1,38852604,1,0.0,Benaocaz,"Plaza Llanete, 3"," Plaza Llanete, 3 , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",87,80.0,2019-04-14,120000,0,4.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de noviembre,0,1,2.0,1,0,2005.0,no indicado,planta 1ª exterior,0,0,38908620,5,0.0,Benaocaz,"Calle Salto del Cabrero, 26"," Calle Salto del Cabrero, 26 , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",110,80.0,2019-04-14,85000,0,4.0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de noviembre,0,0,1.0,0,0,2004.0,no indicado,planta 2ª exterior,0,0,39027989,2,0.0,Villamartin,"Avenida Sevilla, 35"," Avenida Sevilla, 35 , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",80,80.0,2019-04-14,68000,0,3.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,1,2.0,0,0,2004.0,en trámite,2 plantas,0,0,39247373,3,0.0,Bornos,"Calle Cañada Honda, 3"," Calle Cañada Honda, 3 , Bornos , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",30,100.0,2019-04-14,115000,0,3.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de diciembre,0,0,1.0,0,0,2004.0,no indicado,1 planta,0,0,39320799,1,0.0,Olvera,"Calle Albéniz, 7"," Calle Albéniz, 7 , Olvera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",131,80.0,2019-04-14,80000,0,3.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,2.0,1,0,2004.0,no indicado,planta 3ª exterior,1,0,39452461,2,1.0,Ubrique,Distrito La Vega," Avenida Sierra de Ubrique, 10 , Distrito La Vega , Ubrique , Sierra de Cádiz, Cádiz ","Avenida Sierra de Ubrique, 10","Sierra de Cádiz, Cádiz",90,80.0,2019-04-14,90000,0,3.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,1,3.0,1,0,2004.0,,2 plantas,1,0,39644287,1,0.0,Puerto Serrano,"Calle Encina, 5"," Calle Encina, 5 , Puerto Serrano , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",200,80.0,2019-04-14,108000,0,5.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,2.0,0,0,2004.0,no indicado,,1,0,39733991,3,0.0,Ubrique,Distrito El Jardín - Antonio Vega," Calle Sol, 6 , Distrito El Jardín - Antonio Vega , Ubrique , Sierra de Cádiz, Cádiz ","Calle Sol, 6","Sierra de Cádiz, Cádiz",650,80.0,2019-04-14,250000,0,5.0,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de febrero,0,1,2.0,1,1,2004.0,,2 plantas,0,0,39788934,9,0.0,Benaocaz,"Laderas de Parral, 19"," Laderas de Parral, 19 , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",80,80.0,2019-04-14,88000,0,2.0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 13 de febrero,0,0,1.0,0,0,2004.0,,,0,0,39833450,0,0.0,Arcos de la Frontera,Calle ecuador," Calle ecuador , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",158,80.0,2019-04-14,82300,0,1.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de enero,1,0,1.0,1,0,2004.0,,planta 2ª exterior,0,0,32097197,8,0.0,Bornos,"Calle damasco, 2"," Calle damasco, 2 , Bornos , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",150,120.0,2019-04-14,60000,0,3.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 30 de noviembre,0,1,3.0,0,0,1991.0,en trámite,3 plantas,0,0,40122363,3,0.0,Grazalema,Calle la Teja s/n," Calle la Teja s/n , Grazalema , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",134,109.0,2019-04-14,120000,0,4.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 7 de marzo,0,0,2.0,1,0,2004.0,en trámite,2 plantas,1,1,30743368,0,0.0,Espera,Urb. cerro camacho," cerro camacho, 7 , Urb. cerro camacho , Espera , Sierra de Cádiz, Cádiz ","cerro camacho, 7","Sierra de Cádiz, Cádiz",1347,80.0,2019-04-14,130000,0,3.0,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,5.0,1,0,2004.0,en trámite,2 plantas,0,1,40155373,0,0.0,Arcos de la Frontera,Urbanización Santiscal," Urbanización Santiscal , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",800,278.0,2019-04-14,360000,0,3.0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,1,1,2.0,0,0,2004.0,no indicado,2 plantas,1,0,40423833,0,0.0,Bornos,"Calle Molino Zara, 9"," Calle Molino Zara, 9 , Bornos , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",120,80.0,2019-04-14,140000,0,3.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,1,0,2.0,1,0,2004.0,,bajo exterior,0,0,40425496,2,1.0,Arcos de la Frontera,"Calle Rafael Alberti, 18"," Calle Rafael Alberti, 18 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",85,80.0,2019-04-14,85000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,1,1,2.0,1,0,2004.0,no indicado,planta 2ª exterior,0,1,40453869,2,0.0,Villamartin,"Calle Blas Infante, 38"," Calle Blas Infante, 38 , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",74,80.0,2019-04-14,60000,0,3.0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,0,0,1.0,0,0,2004.0,no indicado,planta 2ª interior,0,0,40509093,2,1.0,Arcos de la Frontera,"Avenida Miguel Mancheño, 2"," Avenida Miguel Mancheño, 2 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",80,80.0,2019-04-14,60000,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,1,0,1.0,1,0,2004.0,,planta 2ª exterior,0,0,32043155,2,1.0,Villamartin,"Avenida de arcos, 96"," Avenida de arcos, 96 , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",80,80.0,2019-04-14,68000,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,0,1,2.0,0,0,2004.0,,bajo exterior,0,0,81377703,8,0.0,Arcos de la Frontera,"Calle Algar, 19 higinio capote"," Calle Algar, 19 higinio capote , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",130,90.0,2019-04-14,58000,0,3.0,1,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,1,1,1.0,1,0,2004.0,no indicado,planta 1ª exterior,0,0,31139720,2,0.0,Villamartin,"Calle Malteses, 31"," Calle Malteses, 31 , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",80,75.0,2019-04-14,75000,0,2.0,1,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 14 de abril,1,1,2.0,1,0,2004.0,no indicado,2 plantas,1,1,81552925,3,0.0,Arcos de la Frontera,Urb. JARDINES DEL LAGO," Calle Lucía Borrero, 9 , Urb. JARDINES DEL LAGO , Arcos de la Frontera , Sierra de Cádiz, Cádiz ","Calle Lucía Borrero, 9","Sierra de Cádiz, Cádiz",60,80.0,2019-04-14,125000,0,3.0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de noviembre,1,1,2.0,1,0,2005.0,inmueble exento,2 plantas,0,0,81565614,1,0.0,Villamartin,"Calle Pedro Álvarez, 50"," Calle Pedro Álvarez, 50 , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",122,105.0,2019-04-14,85000,0,2.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 1 de febrero,0,0,2.0,0,0,2004.0,,,0,0,81575975,3,0.0,Puerto Serrano,," , Puerto Serrano , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",239,206.0,2019-04-14,203000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,1,1.0,1,0,2010.0,no indicado,,0,0,81646761,0,0.0,Setenil,"Calle Cuevas de la Sombra, 26 n"," Calle Cuevas de la Sombra, 26 n , Setenil , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",70,80.0,2019-04-14,60000,0,2.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,1,0,1.0,1,0,2004.0,no indicado,planta 2ª exterior,0,0,1905000,8,0.0,Bornos,"Calle Damasco, 2"," Calle Damasco, 2 , Bornos , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",120,100.0,2019-04-14,60000,0,3.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,0,2.0,1,0,2004.0,no indicado,bajo exterior,1,0,81722983,2,0.0,Arcos de la Frontera,"Calle Zarzaleña, 13"," Calle Zarzaleña, 13 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",90,86.0,2019-04-14,80000,0,3.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de marzo,1,1,1.0,1,0,2004.0,inmueble exento,planta 1ª exterior,0,0,81787828,2,0.0,Arcos de la Frontera,"Avenida Miguel Mancheño, 14"," Avenida Miguel Mancheño, 14 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",69,80.0,2019-04-14,51000,0,3.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,1,2.0,1,0,2004.0,en trámite,planta 2ª exterior,0,0,81792100,8,0.0,Arcos de la Frontera,"Calle Corredera, 17"," Calle Corredera, 17 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",125,80.0,2019-04-14,200000,0,2.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de marzo,1,1,2.0,0,0,2004.0,,planta 1ª exterior,1,0,81953699,2,1.0,Ubrique,Distrito La Vega," Avenida Cardela, 7 portal 9 1b , Distrito La Vega , Ubrique , Sierra de Cádiz, Cádiz ","Avenida Cardela, 7 portal 9 1b","Sierra de Cádiz, Cádiz",90,70.0,2019-04-14,70000,0,3.0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de enero,0,0,2.0,0,0,2004.0,no indicado,2 plantas,1,0,82020305,3,0.0,Olvera,"Calle Calvario, 118"," Calle Calvario, 118 , Olvera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",160,80.0,2019-04-14,99000,0,3.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de enero,0,0,1.0,0,1,2004.0,no indicado,1 planta,0,0,82043333,4,0.0,Espera,Urb. Arroyo El Saladillo," Cañada de Jérez a Utrera s/n , Urb. Arroyo El Saladillo , Espera , Sierra de Cádiz, Cádiz ",Cañada de Jérez a Utrera s/n,"Sierra de Cádiz, Cádiz",80000,80.0,2019-04-14,100000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,1.0,0,0,2004.0,en trámite,bajo exterior,0,0,82044639,2,0.0,Benaocaz,"Camino de la Grande, 11"," Camino de la Grande, 11 , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",120,90.0,2019-04-14,85000,0,3.0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de febrero,0,0,1.0,0,1,2004.0,,1 planta,0,1,82319352,9,0.0,Benaocaz,A-373 s/n," A-373 s/n , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",3000,70.0,2019-04-14,120000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 24 de febrero,1,0,1.0,0,0,2004.0,en trámite,2 plantas,1,1,82341795,0,0.0,Arcos de la Frontera,Carretera el Bosque s/n," Carretera el Bosque s/n , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",2000,80.0,2019-04-14,200000,0,4.0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de noviembre,0,1,1.0,1,0,1990.0,en trámite,planta 1ª exterior,0,0,82368987,2,0.0,Prado del Rey,"Calle Teniente Trujillo, 1"," Calle Teniente Trujillo, 1 , Prado del Rey , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",80,70.0,2019-04-14,60000,0,3.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Anuncio actualizado el 25 de noviembre,1,1,1.0,1,0,2004.0,en trámite,planta 2ª exterior,0,0,82382579,2,0.0,Arcos de la Frontera,"Calle Manuel Pérez Regordán, 4 2B"," Calle Manuel Pérez Regordán, 4 2B , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",65,80.0,2019-04-14,50000,0,2.0,1,0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de marzo,1,1,3.0,1,0,2004.0,no indicado,2 plantas,1,1,28734918,7,0.0,El Bosque,Urb. Ceret," Avenida del Pinsapar, 19 , Urb. Ceret , El Bosque , Sierra de Cádiz, Cádiz ","Avenida del Pinsapar, 19","Sierra de Cádiz, Cádiz",220,80.0,2019-04-14,145000,0,3.0,1,1,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,2004.0,no indicado,,0,0,82510129,0,0.0,Arcos de la Frontera,"Calle Rafael Pérez Mayolin, 8"," Calle Rafael Pérez Mayolin, 8 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",107,80.0,2019-04-14,65000,0,3.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,0,0,3.0,0,1,2004.0,no indicado,3 plantas,0,0,82529358,1,0.0,Grazalema,"Calle Real, 5"," Calle Real, 5 , Grazalema , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",380,80.0,2019-04-14,175000,0,8.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,1,0,1.0,1,1,2013.0,no indicado,2 plantas,0,0,82701803,1,0.0,Ubrique,Distrito Casco antiguo - Convento - Caldereto," Calle Sevilla, 14 , Distrito Casco antiguo - Convento - Caldereto , Ubrique , Sierra de Cádiz, Cádiz ","Calle Sevilla, 14","Sierra de Cádiz, Cádiz",60,80.0,2019-04-14,70000,0,2.0,0,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,1,1.0,0,0,2004.0,no indicado,1 planta,0,0,39941349,1,0.0,Zahara,"Calle Peñas, 5"," Calle Peñas, 5 , Zahara , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",110,80.0,2019-04-14,110000,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de febrero,1,1,3.0,1,0,2004.0,no indicado,2 plantas,1,0,82723122,0,0.0,Villamartin,"Calle Párroco Manuel Jiménez Sutil, 9"," Calle Párroco Manuel Jiménez Sutil, 9 , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",240,80.0,2019-04-14,240000,0,4.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,0,1,1.0,0,0,2004.0,no indicado,planta 3ª exterior,0,0,82762660,2,0.0,Villamartin,"Avenida Guadalete, 5"," Avenida Guadalete, 5 , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",60,55.0,2019-04-14,25000,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,2005.0,en trámite,1 planta,0,0,82800294,3,0.0,Grazalema,Urb. Cerrete," Cuesta de la Venta, 20 , Urb. Cerrete , Grazalema , Sierra de Cádiz, Cádiz ","Cuesta de la Venta, 20","Sierra de Cádiz, Cádiz",90,80.0,2019-04-14,100000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,0,1.0,0,0,2004.0,,bajo exterior,0,0,82798198,2,0.0,Puerto Serrano,"Avenida de las Escuelas, 9"," Avenida de las Escuelas, 9 , Puerto Serrano , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",75,70.0,2019-04-14,40000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 31 de marzo,0,0,1.0,0,0,2004.0,no indicado,3 plantas,1,0,82849182,3,0.0,El Gastor,"Calle Virgen del Rosario, 3"," Calle Virgen del Rosario, 3 , El Gastor , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",180,80.0,2019-04-14,85000,0,4.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,0,1.0,0,0,2004.0,,planta 3ª,0,0,28419834,2,0.0,Villamartin,Calle miguel de cervantes," Calle miguel de cervantes , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",87,80.0,2019-04-14,46250,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,2004.0,no indicado,2 plantas,0,0,82930345,3,0.0,Villamartin,"Calle San Francisco, 70 A"," Calle San Francisco, 70 A , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",177,80.0,2019-04-14,150000,0,4.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de diciembre,1,1,3.0,1,0,2004.0,en trámite,1 planta,1,1,82949834,3,0.0,Arcos de la Frontera,Urb. ARCOS GARDENS," Unnamed Road s/n , Urb. ARCOS GARDENS , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",Unnamed Road s/n,"Sierra de Cádiz, Cádiz",150,135.0,2019-04-14,199999,0,2.0,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de diciembre,1,0,2.0,0,0,2004.0,no indicado,,1,0,82950489,0,0.0,El Bosque,"Calle Sevilla, 54"," Calle Sevilla, 54 , El Bosque , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",160,80.0,2019-04-14,150000,0,4.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,0,0,2.0,1,0,2004.0,no indicado,2 plantas,0,0,33959412,1,0.0,Zahara,"Calle tras barrero, 24"," Calle tras barrero, 24 , Zahara , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",210,80.0,2019-04-14,98000,0,7.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
