ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 19 de marzo,0,0,1.0,0,0,,,planta 4ª,0,0,83238117,0,0,Soria,Distrito Zona Polideportivos Asperon - Mariano Vicen," Calle Ávila , Distrito Zona Polideportivos Asperon - Mariano Vicen , Soria , Área de Soria, Soria ",Calle Ávila,"Área de Soria, Soria",110,81,2019-04-11,84000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,1,0,,no indicado,planta 1ª exterior,1,0,34220706,0,1,Soria,Distrito Zona Polideportivos Asperon - Mariano Vicen," Calle almazán, 1 , Distrito Zona Polideportivos Asperon - Mariano Vicen , Soria , Área de Soria, Soria ","Calle almazán, 1","Área de Soria, Soria",115,113,2019-04-11,220000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de marzo,0,0,2.0,0,0,,no indicado,,1,0,84700805,1,,San esteban de Gormaz,"Calle Santa Olalla, 8"," Calle Santa Olalla, 8 , San esteban de Gormaz , Burgo de Osma, Soria ",,"Burgo de Osma, Soria",75,,2019-04-11,45000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,2.0,0,0,,no indicado,2 plantas,0,0,84711486,3,,Gomara,"Calle Mayor, 19"," Calle Mayor, 19 , Gomara , Área de Soria, Soria ",,"Área de Soria, Soria",200,,2019-04-11,12500,0,4.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,4.0,0,0,,no indicado,3 plantas,0,0,84717642,3,,Arcos de Jalon,Urb. Somaén," Calle mayor, 10 , Urb. Somaén , Arcos de Jalon , Almazán, Soria ","Calle mayor, 10","Almazán, Soria",200,,2019-04-11,180000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,1.0,0,1,,no indicado,3 plantas,0,0,84911550,3,,Almazul,"Plaza del corrillo, 27"," Plaza del corrillo, 27 , Almazul , Área de Soria, Soria ",,"Área de Soria, Soria",600,200,2019-04-11,6000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,,0,0,84825858,0,0,Santa Maria de Huerta,Calle Eras," Calle Eras , Santa Maria de Huerta , Almazán, Soria ",,"Almazán, Soria",129,,2019-04-11,42800,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,0.0,0,0,,no indicado,2 plantas,0,0,84944995,3,,Garray,"Calle Primo de Rivera, 11"," Calle Primo de Rivera, 11 , Garray , Área de Soria, Soria ",,"Área de Soria, Soria",70,,2019-04-11,45000,0,0.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,1,2.0,0,0,,no indicado,planta 1ª exterior,0,0,84948842,0,1,Almazan,"Calle Pico Urbión, 2"," Calle Pico Urbión, 2 , Almazan , Almazán, Soria ",,"Almazán, Soria",110,,2019-04-11,90000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,1,1.0,1,0,,,planta 2ª exterior,0,0,84977611,0,0,Almazan,"antonio machado, 17 /2a"," antonio machado, 17 /2a , Almazan , Almazán, Soria ",,"Almazán, Soria",90,,2019-04-11,35000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,0.0,0,0,,inmueble exento,2 plantas,0,0,84693297,3,,Garray,C/Real s/n," C/Real s/n , Garray , Área de Soria, Soria ",,"Área de Soria, Soria",300,,2019-04-11,40000,0,0.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 11 de abril,0,0,1.0,1,0,,no indicado,planta 4ª exterior,0,0,84986561,0,0,Almazan,"Calle San Pascual, 1"," Calle San Pascual, 1 , Almazan , Almazán, Soria ",,"Almazán, Soria",85,80,2019-04-11,75000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,,0,0,83807398,5,,San Pedro Manrique,," , San Pedro Manrique , Pinares y Tierras Altas, Soria ",,"Pinares y Tierras Altas, Soria",120,109,2019-04-11,11050,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,,0,0,84158953,0,,Carrascosa de la Sierra,," , Carrascosa de la Sierra , Pinares y Tierras Altas, Soria ",,"Pinares y Tierras Altas, Soria",204,,2019-04-11,12050,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,,0,0,84158956,0,,Valtajeros,," , Valtajeros , Pinares y Tierras Altas, Soria ",,"Pinares y Tierras Altas, Soria",308,,2019-04-11,10000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de febrero,0,0,1.0,0,0,,no indicado,,0,0,308853,1,,Villaciervos,"Travesía Villaciervo, 1"," Travesía Villaciervo, 1 , Villaciervos , Área de Soria, Soria ",,"Área de Soria, Soria",425,,2019-04-11,19000,0,6.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de diciembre,0,0,1.0,0,0,,no indicado,planta 1ª exterior,0,0,28334858,0,1,Berlanga de Duero,"Calle el Postigo, 42"," Calle el Postigo, 42 , Berlanga de Duero , Almazán, Soria ",,"Almazán, Soria",45,,2019-04-11,31500,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,0,1.0,1,0,,,planta 2ª exterior,0,1,32934157,8,0,Vinuesa,Calle gerardo diego s/n," Calle gerardo diego s/n , Vinuesa , Pinares y Tierras Altas, Soria ",,"Pinares y Tierras Altas, Soria",46,,2019-04-11,48000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de noviembre,0,0,1.0,0,0,,no indicado,planta 2ª exterior,0,0,82856890,0,0,Cubilla,"Calle del General Primo de Rivera, 65"," Calle del General Primo de Rivera, 65 , Cubilla , Pinares y Tierras Altas, Soria ",,"Pinares y Tierras Altas, Soria",120,,2019-04-11,9000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,1.0,0,0,,no indicado,2 plantas,0,0,83923399,1,,Almarza,"Calle Real, 1"," Calle Real, 1 , Almarza , Pinares y Tierras Altas, Soria ",,"Pinares y Tierras Altas, Soria",100,,2019-04-11,50000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,2.0,0,0,,,,0,0,40441361,0,1,Soria,Distrito Centro," , Distrito Centro , Soria , Área de Soria, Soria ",,"Área de Soria, Soria",154,121,2019-04-11,220500,0,3.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,0,0,,no indicado,planta 3ª exterior,1,0,27249197,0,1,Soria,Distrito Santa Barbara-Barriada Yagüe," Paseo Santa Bárbara, 9 , Distrito Santa Barbara-Barriada Yagüe , Soria , Área de Soria, Soria ","Paseo Santa Bárbara, 9","Área de Soria, Soria",134,124,2019-04-11,189000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,2.0,1,0,,no indicado,planta 1ª exterior,0,0,27264724,0,1,Soria,Distrito Calaverón - Pajaritos," Calle Cortes de Soria, 8 , Distrito Calaverón - Pajaritos , Soria , Área de Soria, Soria ","Calle Cortes de Soria, 8","Área de Soria, Soria",110,,2019-04-11,90000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de enero,0,0,1.0,0,0,,,planta 2ª interior,1,0,29355672,0,1,Soria,Distrito Calaverón - Pajaritos," Calle Virgen Espino, 3 , Distrito Calaverón - Pajaritos , Soria , Área de Soria, Soria ","Calle Virgen Espino, 3","Área de Soria, Soria",90,,2019-04-11,75000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de enero,0,0,1.0,0,0,,no indicado,3 plantas,0,0,30889567,3,,Muriel Viejo,"Calle carretera, 4"," Calle carretera, 4 , Muriel Viejo , Pinares y Tierras Altas, Soria ",,"Pinares y Tierras Altas, Soria",222,,2019-04-11,35000,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de noviembre,0,0,2.0,0,0,,en trámite,2 plantas,1,0,31328662,7,,Almajano,"Calle miramonte, 25"," Calle miramonte, 25 , Almajano , Pinares y Tierras Altas, Soria ",,"Pinares y Tierras Altas, Soria",90,,2019-04-11,135000,0,4.0,0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,2.0,0,0,,no indicado,,1,0,31329068,7,,Langa de Duero,"Camino peñaranda, 15"," Camino peñaranda, 15 , Langa de Duero , Burgo de Osma, Soria ",,"Burgo de Osma, Soria",160,,2019-04-11,145000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de febrero,0,0,1.0,0,0,,en trámite,planta 2ª exterior,0,0,33887925,0,0,Arcos de Jalon,"Avenida de zaragoza, 14"," Avenida de zaragoza, 14 , Arcos de Jalon , Almazán, Soria ",,"Almazán, Soria",70,,2019-04-11,24000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,1.0,0,0,,no indicado,2 plantas,0,0,30388788,3,,Berlanga de Duero,"Travesía la Aldehuela, 2"," Travesía la Aldehuela, 2 , Berlanga de Duero , Almazán, Soria ",,"Almazán, Soria",84,,2019-04-11,49000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de marzo,0,0,1.0,0,0,,no indicado,2 plantas,0,0,36843145,1,,San esteban de Gormaz,"Calle Real, 18"," Calle Real, 18 , San esteban de Gormaz , Burgo de Osma, Soria ",,"Burgo de Osma, Soria",645,,2019-04-11,200000,0,9.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,1,0,,no indicado,planta 2ª exterior,1,0,37007715,0,1,Soria,Distrito Eduardo Saavedra - Eloy Sanz Villa," Camino los Royales, 11 , Distrito Eduardo Saavedra - Eloy Sanz Villa , Soria , Área de Soria, Soria ","Camino los Royales, 11","Área de Soria, Soria",80,,2019-04-11,165000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de enero,0,0,1.0,0,0,,no indicado,planta 3ª exterior,0,0,37043520,0,0,Arcos de Jalon,"Avenida de Zaragoza, 16"," Avenida de Zaragoza, 16 , Arcos de Jalon , Almazán, Soria ",,"Almazán, Soria",60,,2019-04-11,15000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,3 plantas,0,0,37410366,3,,Medinaceli,"Calle Pajares, 17"," Calle Pajares, 17 , Medinaceli , Almazán, Soria ",,"Almazán, Soria",140,120,2019-04-11,50000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,1.0,0,0,,no indicado,3 plantas,0,0,39896218,3,,Fuentelmonge,"Calle Bajera, 35"," Calle Bajera, 35 , Fuentelmonge , Almazán, Soria ",,"Almazán, Soria",325,,2019-04-11,16000,0,6.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,2.0,0,0,,no indicado,planta 4ª exterior,1,0,40188206,0,1,Soria,Distrito Avda de Valladolid," Avenida Valladolid, 116 , Distrito Avda de Valladolid , Soria , Área de Soria, Soria ","Avenida Valladolid, 116","Área de Soria, Soria",114,,2019-04-11,160000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de marzo,0,0,1.0,0,0,1975,,planta 4ª exterior,0,0,81212757,0,0,Almazan,," , Almazan , Almazán, Soria ",,"Almazán, Soria",112,,2019-04-11,52000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de agosto,0,0,1.0,1,0,2013,en trámite,1 planta,0,0,82040633,1,,Villar del Ala,," , Villar del Ala , Pinares y Tierras Altas, Soria ",,"Pinares y Tierras Altas, Soria",60,,2019-04-11,70000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,1.0,0,0,,no indicado,planta 1ª exterior,0,0,82499603,0,0,Soria,Distrito La Florida - San Pedro," Calle Levante, 2 , Distrito La Florida - San Pedro , Soria , Área de Soria, Soria ","Calle Levante, 2","Área de Soria, Soria",50,,2019-04-11,59300,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de marzo,0,0,2.0,0,0,,no indicado,planta 2ª exterior,1,0,83253850,0,1,Soria,Distrito Centro," Calle Alberca, 10 , Distrito Centro , Soria , Área de Soria, Soria ","Calle Alberca, 10","Área de Soria, Soria",120,,2019-04-11,120000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de enero,0,0,1.0,1,0,,no indicado,planta 3ª exterior,1,0,25571373,0,0,Agreda,"Calle García Royo José María, 26"," Calle García Royo José María, 26 , Agreda , Área de Soria, Soria ",,"Área de Soria, Soria",74,68,2019-04-11,85000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,0,0,,no indicado,,1,0,437973,5,,Medinaceli,Urb. benamina," Calle Iglesia, 2 , Urb. benamina , Medinaceli , Almazán, Soria ","Calle Iglesia, 2","Almazán, Soria",400,,2019-04-11,50000,0,7.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de febrero,0,0,0.0,0,0,,no indicado,,0,0,414406,1,,San esteban de Gormaz,Urb. torremocha de ayllon," Calle Mayor s/n , Urb. torremocha de ayllon , San esteban de Gormaz , Burgo de Osma, Soria ",Calle Mayor s/n,"Burgo de Osma, Soria",140,,2019-04-11,15000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de febrero,0,0,1.0,0,0,1930,en trámite,planta 1ª exterior,0,0,84217119,0,0,Almazan,," , Almazan , Almazán, Soria ",,"Almazán, Soria",69,,2019-04-11,20000,0,2.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,0,0,,no indicado,,1,0,1669974,1,,Adradas,"Calle Real, 1"," Calle Real, 1 , Adradas , Almazán, Soria ",,"Almazán, Soria",81,397,2019-04-11,30000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,planta 1ª exterior,0,0,1753189,0,0,Arcos de Jalon,"Carretera de Maranchon, 17"," Carretera de Maranchon, 17 , Arcos de Jalon , Almazán, Soria ",,"Almazán, Soria",60,,2019-04-11,30000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de enero,0,0,2.0,1,0,,no indicado,planta 2ª exterior,0,0,1813428,0,1,Almazan,"Carretera de Gómara, 3"," Carretera de Gómara, 3 , Almazan , Almazán, Soria ",,"Almazán, Soria",122,104,2019-04-11,144000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 22 de marzo,0,0,1.0,0,0,,no indicado,,0,0,364973,1,,Bayubas de Abajo,"Calle Eras, 25"," Calle Eras, 25 , Bayubas de Abajo , Almazán, Soria ",,"Almazán, Soria",80,,2019-04-11,13960,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de febrero,0,0,1.0,0,0,,no indicado,2 plantas,0,0,1831675,7,,Carrascosa de la Sierra,"Calle del Medio, 1"," Calle del Medio, 1 , Carrascosa de la Sierra , Pinares y Tierras Altas, Soria ",,"Pinares y Tierras Altas, Soria",170,,2019-04-11,4500,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 29 de diciembre,0,0,2.0,0,0,,no indicado,,0,0,392283,1,,Vinuesa,"Calle Reina Sofia, 6"," Calle Reina Sofia, 6 , Vinuesa , Pinares y Tierras Altas, Soria ",,"Pinares y Tierras Altas, Soria",500,,2019-04-11,185000,0,7.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de febrero,0,0,1.0,0,0,,no indicado,3 plantas,0,0,1935154,1,,Langa de Duero,"Calle Barranco, 22"," Calle Barranco, 22 , Langa de Duero , Burgo de Osma, Soria ",,"Burgo de Osma, Soria",3500,,2019-04-11,120000,0,7.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de enero,0,0,1.0,0,0,,no indicado,planta 3ª exterior,0,0,2160617,0,0,Olvega,"Calle Don Pedro y Doña Patro, 1"," Calle Don Pedro y Doña Patro, 1 , Olvega , Área de Soria, Soria ",,"Área de Soria, Soria",80,70,2019-04-11,48000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 31 de marzo,0,0,1.0,0,0,,no indicado,planta 1ª exterior,0,0,27305037,0,0,Medinaceli,Urb. Zona Estación," Carretera de Baraona, 12 , Urb. Zona Estación , Medinaceli , Almazán, Soria ","Carretera de Baraona, 12","Almazán, Soria",80,75,2019-04-11,55000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 11 de febrero,0,0,2.0,1,0,,no indicado,3 plantas,1,1,27702580,7,,Burgo de Osma-Ciudad de Osma,Urb. LA SERNA," Calle las Edades del Hombre, 46 , Urb. LA SERNA , Burgo de Osma-Ciudad de Osma , Burgo de Osma, Soria ","Calle las Edades del Hombre, 46","Burgo de Osma, Soria",196,,2019-04-11,200000,0,4.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 12 de febrero,0,0,0.0,0,0,,no indicado,2 plantas,0,1,28731372,3,,Soria,Distrito Avda de Valladolid," Calle Iglesia, 3 , Distrito Avda de Valladolid , Soria , Área de Soria, Soria ","Calle Iglesia, 3","Área de Soria, Soria",225,,2019-04-11,30000,0,0.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,1,0,2002,inmueble exento,3 plantas,0,1,33823512,7,,Navaleno,"niño jesús, 6"," niño jesús, 6 , Navaleno , Pinares y Tierras Altas, Soria ",,"Pinares y Tierras Altas, Soria",260,194,2019-04-11,190000,1,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 4 de marzo,0,0,1.0,1,0,,no indicado,3 plantas,0,0,35313560,1,,Miño de Medinaceli,Urb. conquezuela," Calle Carretas, 3 , Urb. conquezuela , Miño de Medinaceli , Almazán, Soria ","Calle Carretas, 3","Almazán, Soria",210,,2019-04-11,47000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,1,0,,no indicado,planta 4ª exterior,0,0,35323866,0,0,Almazan,"Ronda de San Francisco, 1"," Ronda de San Francisco, 1 , Almazan , Almazán, Soria ",,"Almazán, Soria",120,110,2019-04-11,40000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de febrero,0,0,1.0,0,0,,no indicado,,0,0,35815964,2,,San esteban de Gormaz,Piquera de San Estaban s/n," Piquera de San Estaban s/n , San esteban de Gormaz , Burgo de Osma, Soria ",,"Burgo de Osma, Soria",30,,2019-04-11,11000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,4.0,1,0,,no indicado,,1,0,36233835,5,,Arcos de Jalon,"Calle Ferrocarril, 7"," Calle Ferrocarril, 7 , Arcos de Jalon , Almazán, Soria ",,"Almazán, Soria",130,,2019-04-11,150000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de febrero,0,0,1.0,0,0,,no indicado,2 plantas,0,0,36413459,3,,Medinaceli,Calle San Roque s/n," Calle San Roque s/n , Medinaceli , Almazán, Soria ",,"Almazán, Soria",180,,2019-04-11,59000,0,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,0,1.0,0,0,,inmueble exento,3 plantas,0,0,36886730,3,,Deza,"Calle Olmo, 40"," Calle Olmo, 40 , Deza , Área de Soria, Soria ",,"Área de Soria, Soria",210,,2019-04-11,20000,0,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de noviembre,0,0,2.0,0,0,,no indicado,3 plantas,1,1,37062053,1,,Burgo de Osma-Ciudad de Osma,"Calle de la Universidad, 46"," Calle de la Universidad, 46 , Burgo de Osma-Ciudad de Osma , Burgo de Osma, Soria ",,"Burgo de Osma, Soria",300,,2019-04-11,200000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,3.0,0,1,,no indicado,3 plantas,0,0,37395613,3,,Baraona,"Calle Medina, 3"," Calle Medina, 3 , Baraona , Almazán, Soria ",,"Almazán, Soria",150,290,2019-04-11,11000,0,6.0,1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de febrero,0,0,3.0,0,1,,no indicado,3 plantas,0,1,28020965,3,,Cihuela,Carretera Cihuela s/n," Carretera Cihuela s/n , Cihuela , Área de Soria, Soria ",,"Área de Soria, Soria",350,240,2019-04-11,30000,0,7.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
