price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date
225000,2.0,2.0,0,84790918,95,,Pinto,"Zona sur, Madrid",
290000,2.0,3.0,0,84117971,108,,Pinto,"Zona sur, Madrid",2018
195000,1.0,1.0,5,84449309,70,60,Pinto,"Zona sur, Madrid",
206000,2.0,4.0,0,82571800,143,132,Pinto,"Zona sur, Madrid",1978
395000,3.0,4.0,1,84891142,320,,Pinto,"Zona sur, Madrid",
450000,3.0,3.0,1,82549081,178,,Pinto,"Zona sur, Madrid",
395000,3.0,3.0,1,82549010,182,,Pinto,"Zona sur, Madrid",
362000,2.0,3.0,0,83611362,115,,Pinto,"Zona sur, Madrid",
352000,2.0,3.0,0,83611287,115,,Pinto,"Zona sur, Madrid",
267000,2.0,2.0,0,83611256,98,,Pinto,"Zona sur, Madrid",
380000,2.0,3.0,0,83611258,140,,Pinto,"Zona sur, Madrid",
375000,2.0,3.0,0,83611279,132,,Pinto,"Zona sur, Madrid",
345000,2.0,3.0,0,83611307,115,,Pinto,"Zona sur, Madrid",
355000,2.0,3.0,0,83611361,132,,Pinto,"Zona sur, Madrid",
299000,2.0,3.0,0,83611305,107,,Pinto,"Zona sur, Madrid",
390000,2.0,3.0,5,83611365,110,,Pinto,"Zona sur, Madrid",
258000,2.0,2.0,0,83611304,100,,Pinto,"Zona sur, Madrid",
339900,3.0,4.0,1,82201819,135,182,Pinto,"Zona sur, Madrid",2014
252360,2.0,3.0,0,81619691,130,94,Pinto,"Zona sur, Madrid",2010
107000,1.0,1.0,0,84145194,58,,Pinto,"Zona sur, Madrid",2007
159000,1.0,3.0,0,81583745,89,74,Pinto,"Zona sur, Madrid",1982
179500,2.0,4.0,0,83577921,125,,Pinto,"Zona sur, Madrid",1988
283068,2.0,3.0,0,83759505,105,,Pinto,"Zona sur, Madrid",2013
247500,2.0,3.0,0,83006994,126,102,Pinto,"Zona sur, Madrid",
119900,1.0,1.0,0,85012045,56,,Pinto,"Zona sur, Madrid",
395000,3.0,4.0,1,84964702,51,181,Pinto,"Zona sur, Madrid",2019
150000,1.0,1.0,0,37806966,56,,Pinto,"Zona sur, Madrid",
152900,1.0,2.0,0,84997189,69,,Pinto,"Zona sur, Madrid",
133200,1.0,1.0,0,84981458,56,,Pinto,"Zona sur, Madrid",2019
165000,1.0,3.0,0,85042228,79,,Pinto,"Zona sur, Madrid",1976
378000,2.0,3.0,0,83611337,113,,Pinto,"Zona sur, Madrid",
377000,2.0,3.0,0,83611280,113,,Pinto,"Zona sur, Madrid",
447000,2.0,4.0,0,83611338,143,,Pinto,"Zona sur, Madrid",
375000,2.0,3.0,0,83610894,113,,Pinto,"Zona sur, Madrid",
250000,2.0,2.0,5,84138797,72,,Pinto,"Zona sur, Madrid",
169000,1.0,2.0,0,83279654,70,,Pinto,"Zona sur, Madrid",
399900,3.0,4.0,2,83550221,265,,Pinto,"Zona sur, Madrid",2000
339900,2.0,3.0,0,85035811,200,130,Pinto,"Zona sur, Madrid",2007
185000,2.0,4.0,3,85041249,97,90,Pinto,"Zona sur, Madrid",1997
266275,2.0,4.0,0,85048608,100,,Pinto,"Zona sur, Madrid",2019
278000,2.0,3.0,0,84696024,118,87,Pinto,"Zona sur, Madrid",2010
209900,2.0,5.0,0,85040216,200,160,Pinto,"Zona sur, Madrid",1991
249900,2.0,3.0,0,84535505,158,125,Pinto,"Zona sur, Madrid",2014
218900,2.0,2.0,0,82759907,92,75,Pinto,"Zona sur, Madrid",2006
175000,2.0,3.0,0,84154780,86,72,Pinto,"Zona sur, Madrid",
190000,2.0,2.0,0,84399065,85,70,Pinto,"Zona sur, Madrid",2014
178000,2.0,3.0,0,84030094,87,69,Pinto,"Zona sur, Madrid",
188000,2.0,4.0,0,83779387,130,,Pinto,"Zona sur, Madrid",1993
125000,1.0,1.0,0,83492741,65,,Pinto,"Zona sur, Madrid",
92000,1.0,3.0,0,84305721,70,56,Pinto,"Zona sur, Madrid",1969
139000,2.0,3.0,0,84856330,104,,Pinto,"Zona sur, Madrid",
266000,2.0,3.0,0,84832777,123,,Pinto,"Zona sur, Madrid",
302000,2.0,3.0,0,84832880,125,,Pinto,"Zona sur, Madrid",
313000,2.0,3.0,0,84832776,113,,Pinto,"Zona sur, Madrid",
159500,1.0,1.0,0,81710066,70,60,Pinto,"Zona sur, Madrid",
136000,1.0,2.0,0,82705885,68,60,Pinto,"Zona sur, Madrid",
444500,3.0,4.0,6,82965955,282,264,Pinto,"Zona sur, Madrid",
219000,2.0,3.0,0,83315402,119,87,Pinto,"Zona sur, Madrid",
169900,2.0,3.0,0,84030351,97,89,Pinto,"Zona sur, Madrid",
184900,2.0,2.0,0,84481822,80,67,Pinto,"Zona sur, Madrid",
174900,2.0,3.0,0,84564200,83,74,Pinto,"Zona sur, Madrid",
95900,1.0,3.0,0,84838152,70,58,Pinto,"Zona sur, Madrid",
185900,1.0,2.0,0,84895651,70,60,Pinto,"Zona sur, Madrid",
257000,2.0,2.0,0,83611286,100,,Pinto,"Zona sur, Madrid",
255000,2.0,2.0,0,83611257,93,,Pinto,"Zona sur, Madrid",
248000,2.0,2.0,0,83611360,97,,Pinto,"Zona sur, Madrid",
365000,2.0,4.0,5,83045685,250,,Pinto,"Zona sur, Madrid",
349900,3.0,4.0,6,84195184,196,126,Pinto,"Zona sur, Madrid",
205000,1.0,2.0,0,84481823,127,75,Pinto,"Zona sur, Madrid",
168000,2.0,2.0,0,84588072,83,74,Pinto,"Zona sur, Madrid",
112000,1.0,3.0,0,83903340,70,60,Pinto,"Zona sur, Madrid",
249000,2.0,3.0,0,82878611,100,84,Pinto,"Zona sur, Madrid",
149900,1.0,2.0,0,83011272,63,52,Pinto,"Zona sur, Madrid",
173000,1.0,2.0,0,85006180,79,65,Pinto,"Zona sur, Madrid",
439000,4.0,4.0,6,83454972,290,232,Pinto,"Zona sur, Madrid",
105000,1.0,1.0,0,84793722,58,54,Pinto,"Zona sur, Madrid",1992
250000,2.0,3.0,0,84793717,100,75,Pinto,"Zona sur, Madrid",2005
149900,2.0,3.0,0,83579517,75,66,Pinto,"Zona sur, Madrid",
139000,2.0,3.0,0,84846939,104,99,Pinto,"Zona sur, Madrid",1979
238900,2.0,3.0,0,84179466,116,102,Pinto,"Zona sur, Madrid",
165000,2.0,3.0,0,84532313,86,,Pinto,"Zona sur, Madrid",
499900,4.0,6.0,6,84194091,463,234,Pinto,"Zona sur, Madrid",
119000,1.0,1.0,0,84804265,61,,Pinto,"Zona sur, Madrid",1967
390000,3.0,4.0,6,85029340,265,193,Pinto,"Zona sur, Madrid",2000
520000,6.0,8.0,6,83055848,550,,Pinto,"Zona sur, Madrid",2003
price,0.0,0.0,7,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date
89050,1.0,2.0,0,84937437,48,39,Madrid,"Madrid capital, Madrid",1960
300000,2.0,3.0,0,324229,90,,Madrid,"Madrid capital, Madrid",
220000,2.0,3.0,4,82819279,80,116,Madrid,"Madrid capital, Madrid",
120000,1.0,0.0,8,33893541,45,,Madrid,"Madrid capital, Madrid",
