ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 17 de marzo,0,1,2.0,1,0,1993.0,en trámite,planta 1ª exterior,0,0,40408430,3,1.0,Zuya,"Plaza del Ayuntamiento Plaza, 8"," Plaza del Ayuntamiento Plaza, 8 , Zuya , Álava ",,Álava,110,104.0,2019-03-29,225000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,1.0,0,0,1890.0,inmueble exento,,0,0,81457850,4,1.0,Aramaio,"Olaeta Entitatea, 5"," Olaeta Entitatea, 5 , Aramaio , Zuya, Álava ",,"Zuya, Álava",17500,87.0,2019-03-29,120000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 24 de marzo,0,1,4.0,0,0,1993.0,no indicado,3 plantas,1,1,81595851,5,1.0,Zuya,"Calle Palatu , 7"," Calle Palatu , 7 , Zuya , Álava ",,Álava,60,220.0,2019-03-29,315000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de marzo,0,0,1.0,0,0,1993.0,no indicado,2 plantas,1,0,82595668,0,1.0,Zuya,"Calle Recalde, 3"," Calle Recalde, 3 , Zuya , Álava ",,Álava,3500,87.0,2019-03-29,420000,0,4.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de marzo,0,0,1.0,0,0,1993.0,no indicado,,0,0,83818516,7,1.0,Zuya,"Calle Orobide, 7"," Calle Orobide, 7 , Zuya , Álava ",,Álava,3600,87.0,2019-03-29,250000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de febrero,0,1,2.0,1,0,1993.0,,3 plantas,1,1,84160945,0,1.0,Zigoitia,"Carretera Buruaga, 3"," Carretera Buruaga, 3 , Zigoitia , Zuya, Álava ",,"Zuya, Álava",1500,87.0,2019-03-29,450000,0,5.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,1,3.0,1,0,2006.0,no indicado,,1,1,84315381,0,1.0,Zigoitia,"Calle Basalanda, 1"," Calle Basalanda, 1 , Zigoitia , Zuya, Álava ",,"Zuya, Álava",850,87.0,2019-03-29,420000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de enero,0,0,6.0,1,0,1971.0,,3 plantas,1,1,34622067,0,1.0,Zuya,," , Zuya , Álava ",,Álava,5048,87.0,2019-03-29,700000,0,8.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de febrero,0,0,1.0,1,0,1993.0,,planta 1ª exterior,0,1,26838682,3,0.0,Urcabustaiz,Plaza Municipal," Plaza Municipal , Urcabustaiz , Zuya, Álava ",,"Zuya, Álava",95,90.0,2019-03-29,115000,0,3.0,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 4 de marzo,0,0,1.0,0,0,1993.0,,planta 2ª exterior,1,0,35317556,3,1.0,Urcabustaiz,beluntzabidea bidea," beluntzabidea bidea , Urcabustaiz , Zuya, Álava ",,"Zuya, Álava",107,92.0,2019-03-29,103000,0,2.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de febrero,0,0,1.0,0,0,2008.0,,,0,0,36008855,3,1.0,Urcabustaiz,Beluntzabidea bidea," Beluntzabidea bidea , Urcabustaiz , Zuya, Álava ",,"Zuya, Álava",137,107.0,2019-03-29,97000,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,0,2.0,0,0,1993.0,,4 plantas,1,1,36251400,0,1.0,Zigoitia,San Bitor," San Bitor , Zigoitia , Zuya, Álava ",,"Zuya, Álava",1414,87.0,2019-03-29,400000,0,4.0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de junio,0,0,3.0,0,0,2008.0,no indicado,,1,0,39243049,6,1.0,Zigoitia,Calle berrikaozubi," Calle berrikaozubi , Zigoitia , Zuya, Álava ",,"Zuya, Álava",159,129.0,2019-03-29,295000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de febrero,0,0,3.0,0,0,1993.0,,2 plantas,1,1,39259718,8,1.0,Zigoitia,Calle berrikaozubi," Calle berrikaozubi , Zigoitia , Zuya, Álava ",,"Zuya, Álava",468,129.0,2019-03-29,295000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de diciembre,0,0,3.0,1,0,1993.0,en trámite,3 plantas,1,1,81810387,0,1.0,Zuya,larrabizcal," larrabizcal , Zuya , Álava ",,Álava,800,170.0,2019-03-29,335000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 11 de enero,0,0,15.0,0,0,1993.0,,2 plantas,0,0,83790898,0,1.0,Legutiano,elosu," elosu , Legutiano , Zuya, Álava ",,"Zuya, Álava",1746,87.0,2019-03-29,510000,0,13.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 26 de mayo,0,0,2.0,0,0,1993.0,no indicado,3 plantas,0,1,33299830,0,1.0,Zuya,Calle elizalde," Calle elizalde , Zuya , Álava ",,Álava,3900,87.0,2019-03-29,720000,0,4.0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de octubre,0,0,4.0,1,0,1993.0,,3 plantas,1,1,26798054,0,1.0,Zigoitia,," , Zigoitia , Zuya, Álava ",,"Zuya, Álava",1414,508.0,2019-03-29,400000,0,5.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 1 de marzo,0,0,3.0,0,0,1993.0,,3 plantas,0,1,39526241,8,1.0,Zuya,Markina," Markina , Zuya , Álava ",,Álava,195,310.0,2019-03-29,270000,0,4.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,0,3.0,0,0,1993.0,en trámite,,1,1,31258955,0,1.0,Zigoitia,jasokumdea," jasokumdea , Zigoitia , Zuya, Álava ",,"Zuya, Álava",220,87.0,2019-03-29,595000,0,5.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,0,3.0,0,0,1993.0,en trámite,planta 2ª exterior,1,0,31287413,9,1.0,Urcabustaiz,Plaza nueva," Plaza nueva , Urcabustaiz , Zuya, Álava ",,"Zuya, Álava",120,87.0,2019-03-29,190000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,0,3.0,0,0,1993.0,en trámite,,1,0,31643223,0,1.0,Zigoitia,marisolo," marisolo , Zigoitia , Zuya, Álava ",,"Zuya, Álava",238,87.0,2019-03-29,342500,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de abril,0,0,2.0,1,0,1993.0,en trámite,2 plantas,1,1,33275413,0,1.0,Zuya,bitoriano," bitoriano , Zuya , Álava ",,Álava,1588,179.0,2019-03-29,430000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,0,2.0,0,0,1993.0,en trámite,planta 1ª exterior,1,1,34648426,3,0.0,Urcabustaiz,Calle logorri," Calle logorri , Urcabustaiz , Zuya, Álava ",,"Zuya, Álava",98,87.0,2019-03-29,148000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de enero,0,0,1.0,0,0,1993.0,,,0,0,35016911,6,1.0,Legutiano,urbina entitatea," urbina entitatea , Legutiano , Zuya, Álava ",,"Zuya, Álava",210,180.0,2019-03-29,138000,0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 10 de mayo,0,0,3.0,0,0,2000.0,,3 plantas,1,1,36747997,5,1.0,Zuya,Calle Biguillano," Calle Biguillano , Zuya , Álava ",,Álava,135,146.0,2019-03-29,255000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,0,3.0,0,0,1993.0,en trámite,2 plantas,0,1,37025424,0,1.0,Arrazua-Ubarrundia,Calle Francisco Santos de Ayala," Calle Francisco Santos de Ayala , Arrazua-Ubarrundia , Zuya, Álava ",,"Zuya, Álava",270,87.0,2019-03-29,545000,0,5.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,0,2.0,0,0,1993.0,,1 planta,1,1,37589011,0,1.0,Urcabustaiz,Calle Garrastari," Calle Garrastari , Urcabustaiz , Zuya, Álava ",,"Zuya, Álava",3000,87.0,2019-03-29,400000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,0,2.0,0,0,1993.0,en trámite,,0,0,38615523,0,1.0,Urcabustaiz,Zubinto," Zubinto , Urcabustaiz , Zuya, Álava ",,"Zuya, Álava",140,87.0,2019-03-29,286000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,0,1.0,0,0,1993.0,en trámite,planta 4ª exterior,0,0,81788066,3,0.0,Legutiano,Calle Beheko," Calle Beheko , Legutiano , Zuya, Álava ",,"Zuya, Álava",73,87.0,2019-03-29,78000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,0,3.0,0,0,1993.0,en trámite,,0,0,38278915,5,1.0,Legutiano,Gorbea," Gorbea , Legutiano , Zuya, Álava ",,"Zuya, Álava",180,87.0,2019-03-29,311500,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de marzo,0,0,2.0,0,0,1993.0,,,0,0,38313564,0,1.0,Zigoitia,San Miguel," San Miguel , Zigoitia , Zuya, Álava ",,"Zuya, Álava",220,87.0,2019-03-29,370000,0,5.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,1,1.0,0,0,1993.0,en trámite,planta 2ª exterior,0,0,82983406,3,0.0,Urcabustaiz,Ugarte," Ugarte , Urcabustaiz , Zuya, Álava ",,"Zuya, Álava",85,87.0,2019-03-29,62500,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,0,0,1.0,0,0,2009.0,en trámite,bajo exterior,1,0,83907632,10,1.0,Aramaio,Calle Pedro Ignacio Barrutia," Calle Pedro Ignacio Barrutia , Aramaio , Zuya, Álava ",,"Zuya, Álava",60,87.0,2019-03-29,103000,1,0.0,1,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 23 de marzo,0,0,2.0,0,0,1993.0,en trámite,,0,0,83917736,3,1.0,Aramaio,Barrio Barajuen," Barrio Barajuen , Aramaio , Zuya, Álava ",,"Zuya, Álava",400,87.0,2019-03-29,189000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,0,2.0,1,0,1993.0,en trámite,planta 2ª exterior,1,0,83899072,3,0.0,Legutiano,Baheko," Baheko , Legutiano , Zuya, Álava ",,"Zuya, Álava",90,87.0,2019-03-29,135000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de febrero,0,0,4.0,0,0,1993.0,en trámite,,1,1,29666931,0,1.0,Legutiano,"Larrabea Parkea, 17"," Larrabea Parkea, 17 , Legutiano , Zuya, Álava ",,"Zuya, Álava",300,87.0,2019-03-29,580000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 12 de noviembre,0,0,4.0,0,0,1993.0,en trámite,2 plantas,1,1,29666897,0,1.0,Legutiano,"Larrabea Golf, 17"," Larrabea Golf, 17 , Legutiano , Zuya, Álava ",,"Zuya, Álava",300,87.0,2019-03-29,560000,0,4.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 12 de marzo,0,0,3.0,0,0,2018.0,en trámite,2 plantas,1,1,38294021,5,1.0,Arrazua-Ubarrundia,"Bergara Errepidea, 1"," Bergara Errepidea, 1 , Arrazua-Ubarrundia , Zuya, Álava ",,"Zuya, Álava",100,110.0,2019-03-29,295000,0,4.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 31 de enero,0,0,2.0,0,0,1993.0,,,1,1,37269030,6,1.0,Zigoitia,," , Zigoitia , Zuya, Álava ",,"Zuya, Álava",340,285.0,2019-03-29,395000,0,4.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 21 de febrero,0,0,2.0,0,0,1993.0,en trámite,,0,1,34543317,6,1.0,Arrazua-Ubarrundia,," , Arrazua-Ubarrundia , Zuya, Álava ",,"Zuya, Álava",265,250.0,2019-03-29,895000,0,3.0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,2.0,1,0,2011.0,no indicado,2 plantas,0,1,38732334,0,1.0,Legutiano,Calle de Gurutzalde s/n," Calle de Gurutzalde s/n , Legutiano , Zuya, Álava ",,"Zuya, Álava",450,180.0,2019-03-29,480000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 11 de febrero,0,0,2.0,0,0,1993.0,,bajo exterior,1,1,27463079,3,1.0,Urcabustaiz,"Calle Belauntza Bidea, 57"," Calle Belauntza Bidea, 57 , Urcabustaiz , Zuya, Álava ",,"Zuya, Álava",100,90.0,2019-03-29,180000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 4 de marzo,0,0,3.0,1,0,1993.0,no indicado,2 plantas,1,1,28948000,8,1.0,Zuya,"Calle Pilotaleku, 6 d"," Calle Pilotaleku, 6 d , Zuya , Álava ",,Álava,588,142.0,2019-03-29,345000,0,3.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,1.0,1,1,1800.0,,3 plantas,0,1,32600894,11,1.0,Aramaio,barrio suña s/n," barrio suña s/n , Aramaio , Zuya, Álava ",,"Zuya, Álava",30000,87.0,2019-03-29,222000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,2.0,1,0,1993.0,,2 plantas,1,1,30468392,0,1.0,Zigoitia,"Calle Erlautza, 3"," Calle Erlautza, 3 , Zigoitia , Zuya, Álava ",,"Zuya, Álava",900,120.0,2019-03-29,395000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de marzo,0,0,3.0,1,0,1993.0,,2 plantas,1,1,38304843,0,1.0,Zigoitia,"Calle Basalanda, 4"," Calle Basalanda, 4 , Zigoitia , Zuya, Álava ",,"Zuya, Álava",895,193.0,2019-03-29,435000,0,4.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Anuncio actualizado el 12 de marzo,0,1,4.0,1,0,1993.0,,3 plantas,1,1,39893216,8,1.0,Zuya,"Calle San Martin, 18"," Calle San Martin, 18 , Zuya , Álava ",,Álava,70,229.0,2019-03-29,332000,0,4.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 4 de marzo,0,1,1.0,1,0,2005.0,no indicado,planta 2ª exterior,1,1,81459665,3,1.0,Urcabustaiz,"Plaza Nueva, 9 NA"," Plaza Nueva, 9 NA , Urcabustaiz , Zuya, Álava ",,"Zuya, Álava",97,73.0,2019-03-29,190000,1,3.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 24 de febrero,0,0,2.0,0,0,1993.0,,bajo exterior,1,1,82487241,3,1.0,Urcabustaiz,"Calle Godamiturri, 4"," Calle Godamiturri, 4 , Urcabustaiz , Zuya, Álava ",,"Zuya, Álava",82,71.0,2019-03-29,120000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,1,1.0,1,0,1993.0,en trámite,planta 2ª exterior,0,1,36917932,3,0.0,Urcabustaiz,Urb. privada con jardin y piscina," Plaza Municipal, 9 , Urb. privada con jardin y piscina , Urcabustaiz , Zuya, Álava ","Plaza Municipal, 9","Zuya, Álava",91,73.0,2019-03-29,122000,0,3.0,0,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,1.0,0,0,1993.0,,3 plantas,0,1,83912612,2,1.0,Urcabustaiz,"Carretera de Uzkiano, 1"," Carretera de Uzkiano, 1 , Urcabustaiz , Zuya, Álava ",,"Zuya, Álava",3877,318.0,2019-03-29,175000,0,0.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de marzo,0,0,3.0,1,0,1993.0,en trámite,,1,0,84314883,0,1.0,Legutiano,"Larrabea Parkea, 20"," Larrabea Parkea, 20 , Legutiano , Zuya, Álava ",,"Zuya, Álava",1800,87.0,2019-03-29,415000,0,3.0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 28 de diciembre,0,1,3.0,1,0,1993.0,en trámite,2 plantas,1,1,40101230,0,1.0,Zigoitia,," , Zigoitia , Zuya, Álava ",,"Zuya, Álava",1732,87.0,2019-03-29,385000,0,5.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 14 de marzo,0,0,3.0,1,0,1993.0,en trámite,2 plantas,1,1,84659518,0,1.0,Zigoitia,Basalanda," Basalanda , Zigoitia , Zuya, Álava ",,"Zuya, Álava",146,87.0,2019-03-29,420000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
