price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,garage
199900,3.0,4.0,6,1955874,200,165,Zestoa,"Urola Kosta, Guipúzcoa",,1
468000,4.0,3.0,3,2004599,160,245,Aizarnazabal,"Urola Kosta, Guipúzcoa",,1
205000,2.0,3.0,0,2030535,113,100,Zestoa,"Urola Kosta, Guipúzcoa",,1
175000,3.0,4.0,3,32545536,120,,Errezil,"Urola Kosta, Guipúzcoa",,0
300000,2.0,2.0,0,28821460,192,85,Aia,"Urola Kosta, Guipúzcoa",,1
380000,1.0,2.0,0,39789367,63,60,Zarautz,"Urola Kosta, Guipúzcoa",,0
947000,5.0,3.0,1,40392237,383,,Orio,"Urola Kosta, Guipúzcoa",2010,1
350000,3.0,3.0,3,81232251,185,,Azpeitia,"Urola Kosta, Guipúzcoa",1996,1
125000,2.0,4.0,6,81361812,100,,Aizarnazabal,"Urola Kosta, Guipúzcoa",,0
310000,2.0,4.0,6,82482790,144,,Getaria,"Urola Kosta, Guipúzcoa",,0
180000,1.0,5.0,0,82670646,110,,Zestoa,"Urola Kosta, Guipúzcoa",,0
390000,2.0,2.0,0,83248727,104,85,Zumaia,"Urola Kosta, Guipúzcoa",,0
95000,1.0,3.0,0,84047915,75,,Azpeitia,"Urola Kosta, Guipúzcoa",,0
125000,2.0,4.0,0,84209440,132,110,Azkoitia,"Urola Kosta, Guipúzcoa",,0
480000,3.0,3.0,6,28894683,149,129,Getaria,"Urola Kosta, Guipúzcoa",,0
105600,1.0,3.0,0,81707960,85,74,Azpeitia,"Urola Kosta, Guipúzcoa",1900,0
390000,2.0,3.0,0,38316618,125,,Azkoitia,"Urola Kosta, Guipúzcoa",,1
820000,4.0,4.0,0,84753013,160,,Zarautz,"Urola Kosta, Guipúzcoa",,1
220000,2.0,4.0,0,25274889,125,115,Azpeitia,"Urola Kosta, Guipúzcoa",,1
158000,1.0,3.0,0,407130,115,,Azpeitia,"Urola Kosta, Guipúzcoa",,0
500000,3.0,8.0,7,82748106,36800,200,Orio,"Urola Kosta, Guipúzcoa",,0
680000,2.0,6.0,0,84347486,158,122,Zarautz,"Urola Kosta, Guipúzcoa",,1
164300,1.0,3.0,0,84779480,89,77,Zestoa,"Urola Kosta, Guipúzcoa",,0
