price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,garage
900,1.0,1.0,16,39381193,50,41,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1700,4.0,4.0,16,82099148,130,100,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
2000,2.0,2.0,16,82345678,100,85,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1919,0
1050,2.0,2.0,16,35386735,65,60,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1999,0
1450,3.0,3.0,16,83242729,110,,Zumaia,"Urola Kosta, Guipúzcoa",1979,1
1750,3.0,3.0,16,83242736,170,158,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
2800,3.0,4.0,16,83246927,160,154,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
1300,2.0,4.0,16,83656107,120,112,Irun,"Bajo Bidasoa, Guipúzcoa",,0
1050,2.0,2.0,16,83942491,68,62,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",2007,0
750,1.0,2.0,16,84188481,67,64,Lasarte-Oria,"Donostialdea, Guipúzcoa",1967,0
1400,2.0,3.0,16,84328366,140,120,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1977,0
1050,2.0,3.0,18,84341236,138,114,Orio,"Urola Kosta, Guipúzcoa",2006,1
1750,3.0,3.0,16,84378474,160,145,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
875,2.0,1.0,16,39366329,48,42,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,1.0,2.0,16,84445344,95,85,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",2007,0
1100,1.0,2.0,16,84547114,75,68,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1907,0
1500,2.0,2.0,16,84636767,70,65,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,2.0,2.0,16,84674522,80,78,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",2004,1
2950,2.0,2.0,16,84707639,85,75,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1970,0
1200,1.0,1.0,16,84742598,57,45,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
795,1.0,1.0,16,1113727,50,45,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1950,0
1900,2.0,3.0,16,81348468,125,113,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1800,2.0,3.0,16,81835636,125,112,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1800,2.0,3.0,16,81836023,125,115,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1949,0
850,1.0,1.0,16,34154397,50,45,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1100,1.0,2.0,16,33289964,72,65,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1100,1.0,2.0,16,83219555,78,68,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1907,0
1090,1.0,2.0,16,83577300,66,61,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,1.0,2.0,16,83860682,50,45,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
900,1.0,2.0,16,83958440,65,56,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1907,0
1900,3.0,4.0,16,81880020,144,124,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1400,2.0,3.0,16,84117851,89,80,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1983,0
950,1.0,2.0,21,84301933,50,42,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
700,1.0,2.0,16,84340732,83,77,Irun,"Bajo Bidasoa, Guipúzcoa",1955,0
690,1.0,1.0,16,39729479,60,50,Irun,"Bajo Bidasoa, Guipúzcoa",2007,0
1390,2.0,3.0,16,84586155,90,80,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
775,1.0,2.0,16,84611756,70,65,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,2.0,3.0,16,84644051,85,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
800,2.0,3.0,16,84644052,65,,Pasaia,"Donostialdea, Guipúzcoa",,0
700,1.0,2.0,16,84644053,60,,Pasaia,"Donostialdea, Guipúzcoa",,0
960,1.0,1.0,21,84660329,35,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1100,2.0,3.0,16,84692500,60,,Irun,"Bajo Bidasoa, Guipúzcoa",,0
850,1.0,1.0,16,84757148,60,52,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
3000,4.0,4.0,24,81941716,100,195,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
800,1.0,3.0,16,82184973,78,70,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1250,2.0,4.0,16,82272681,95,90,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1971,0
1500,2.0,4.0,16,83159226,105,100,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1935,0
1300,2.0,3.0,16,84353956,105,94,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",2007,1
1200,2.0,2.0,16,35144221,96,86,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,2.0,3.0,16,84403377,85,82,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1966,0
1150,1.0,1.0,16,81261075,49,43,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1999,0
1700,4.0,4.0,16,84424651,105,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,1.0,2.0,16,84811143,75,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
750,1.0,3.0,16,84828875,55,50,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
800,1.0,4.0,16,84852707,120,110,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1950,0
1100,1.0,2.0,16,84869475,71,64,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1900,0
900,2.0,3.0,16,83002734,130,120,Irun,"Bajo Bidasoa, Guipúzcoa",,0
1150,2.0,3.0,16,35896980,100,90,Irun,"Bajo Bidasoa, Guipúzcoa",2000,1
1100,1.0,3.0,16,84229791,89,80,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1965,0
2600,2.0,2.0,21,84651418,110,97,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,2.0,2.0,16,84738268,75,70,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",2002,1
670,1.0,0.0,20,38602536,25,24,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1050,1.0,3.0,16,84809937,80,70,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1974,0
950,2.0,3.0,16,83667643,111,,Irun,"Bajo Bidasoa, Guipúzcoa",1991,1
1500,2.0,3.0,16,33091699,92,82,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
2500,3.0,3.0,18,82197025,167,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
2500,3.0,5.0,16,82482701,168,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1400,2.0,2.0,16,83899147,91,77,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
1850,2.0,4.0,16,84061069,140,125,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
3800,1.0,2.0,16,84088520,60,55,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
3390,3.0,4.0,16,81141803,135,115,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
550,2.0,2.0,16,27898718,60,57,Altzola,"Bajo Deba, Guipúzcoa",,0
1150,2.0,3.0,16,84548493,129,108,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,2.0,3.0,16,33104320,115,110,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
1200,2.0,3.0,16,35095478,80,70,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,1.0,1.0,16,84611700,57,45,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,2.0,2.0,16,84618669,65,64,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
900,1.0,1.0,16,84619770,72,64,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1100,1.0,3.0,16,84642329,105,90,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
900,1.0,2.0,16,40547687,62,54,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
860,2.0,2.0,16,84652021,80,72,Astigarraga,"Donostialdea, Guipúzcoa",,0
900,1.0,2.0,16,84712917,60,50,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1500,2.0,3.0,16,39876159,83,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
880,1.0,3.0,16,84755919,90,82,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
600,1.0,1.0,16,84752408,40,35,Irun,"Bajo Bidasoa, Guipúzcoa",1977,0
550,1.0,3.0,16,84863362,73,70,Legazpia,"Goierri, Guipúzcoa",,0
2200,4.0,4.0,18,83030123,163,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
750,1.0,2.0,16,84073893,65,60,Astigarraga,"Donostialdea, Guipúzcoa",,1
1200,1.0,2.0,21,84169285,70,60,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1900,0
1400,2.0,3.0,16,84192148,125,105,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1980,1
1500,2.0,3.0,16,84596754,101,87,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",2015,1
1550,2.0,4.0,16,84712276,90,87,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1972,1
1700,1.0,2.0,16,84595961,95,70,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1000,2.0,3.0,16,84611233,76,69,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
960,1.0,1.0,16,84670365,48,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
800,2.0,3.0,16,84026460,90,85,Orio,"Urola Kosta, Guipúzcoa",1979,1
1100,2.0,4.0,16,83951301,105,,Irun,"Bajo Bidasoa, Guipúzcoa",,0
3000,2.0,4.0,16,84533804,92,80,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
550,1.0,0.0,20,84858524,35,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
750,1.0,2.0,16,82262914,60,52,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1968,0
1150,2.0,1.0,16,81831018,59,50,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1400,2.0,3.0,18,30845640,90,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
980,1.0,2.0,18,33819397,72,45,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1850,0
