ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_sur,"orientation_sur, este","orientation_sur, oeste"
más de 5 meses sin actualizar,0,0,2.0,1,0,1996.0,,3 plantas,1,0,28628756,2,1.0,Gelida,"Carretera Corbera, 49"," Carretera Corbera, 49 , Gelida , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",840,321.0,2019-04-12,350000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,3.0,1,0,1996.0,no indicado,2 plantas,1,1,29947241,1,1.0,Mediona,"Calle Avet, 19 -25"," Calle Avet, 19 -25 , Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",216,99.0,2019-04-12,150000,0,8.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,3.0,1,0,2004.0,no indicado,2 plantas,1,1,36881437,4,1.0,Mediona,"Passatge Escoles, 11"," Passatge Escoles, 11 , Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",190,99.0,2019-04-12,175000,0,5.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,1,0,2.0,0,0,1996.0,,planta 2ª exterior,1,0,37327904,0,1.0,Vilafranca del Penedès,Distrito Sant Julià," Calle de Francesc Macià, 10 , Distrito Sant Julià , Vilafranca del Penedès , Alt Penedès, Barcelona ","Calle de Francesc Macià, 10","Alt Penedès, Barcelona",120,110.0,2019-04-12,205750,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
más de 5 meses sin actualizar,1,0,4.0,1,0,1996.0,no indicado,4 plantas,1,1,418376,2,1.0,Gelida,Urb. martivell," Calle Bona Festa, 10 , Urb. martivell , Gelida , Alt Penedès, Barcelona ","Calle Bona Festa, 10","Alt Penedès, Barcelona",360,99.0,2019-04-12,675000,0,5.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,3.0,0,0,2000.0,no indicado,4 plantas,1,0,26970127,4,1.0,Vilafranca del Penedès,Distrito Poble Nou," Calle Creixell, 70 , Urb. ELS TI.L.LERS , Distrito Poble Nou , Vilafranca del Penedès , Alt Penedès, Barcelona ",Urb. ELS TI.L.LERS,"Alt Penedès, Barcelona",300,260.0,2019-04-12,395000,0,5.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
más de 5 meses sin actualizar,0,0,2.0,1,0,1996.0,no indicado,planta 2ª exterior,0,1,367908,0,1.0,Vilafranca del Penedès,Distrito La Girada," Rambla Generalitat, 18 , Distrito La Girada , Vilafranca del Penedès , Alt Penedès, Barcelona ","Rambla Generalitat, 18","Alt Penedès, Barcelona",115,100.0,2019-04-12,220000,0,4.0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
más de 5 meses sin actualizar,0,0,3.0,1,0,1996.0,no indicado,3 plantas,1,1,1871687,2,1.0,Pacs del Penedès,Urb. pla de cavalls," urbanización Pla de Cavalls, 78 , Urb. pla de cavalls , Pacs del Penedès , Alt Penedès, Barcelona ","urbanización Pla de Cavalls, 78","Alt Penedès, Barcelona",433,99.0,2019-04-12,350000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,1,2.0,0,0,1996.0,,2 plantas,1,1,30492824,2,1.0,Sant Pere de Riudebitlles,"Calle de Bonavista, 17"," Calle de Bonavista, 17 , Sant Pere de Riudebitlles , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",300,120.0,2019-04-12,128000,0,4.0,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,1996.0,no indicado,2 plantas,0,0,32282575,6,1.0,Torrelles de Foix,Urb. Vilafranca La LLacuna," Carretera bp-2121, 33 , Urb. Vilafranca La LLacuna , Torrelles de Foix , Alt Penedès, Barcelona ","Carretera bp-2121, 33","Alt Penedès, Barcelona",12000,99.0,2019-04-12,250000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
más de 5 meses sin actualizar,0,0,3.0,1,0,1996.0,,3 plantas,1,1,35021588,8,1.0,Mediona,"Calle del Molí, 31"," Calle del Molí, 31 , Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",200,648.0,2019-04-12,470000,0,6.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,1996.0,no indicado,planta 2ª exterior,1,0,37759764,3,1.0,Santa Margarida i els Monjos,Urb. cal salinas," Calle Monjos, 95 , Urb. cal salinas , Santa Margarida i els Monjos , Alt Penedès, Barcelona ","Calle Monjos, 95","Alt Penedès, Barcelona",90,87.0,2019-04-12,162000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,1,0,1996.0,no indicado,planta 2ª exterior,1,0,38313690,3,1.0,Santa Margarida i els Monjos,Avenida de Cal Salines s/n," Avenida de Cal Salines s/n , Santa Margarida i els Monjos , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",135,118.0,2019-04-12,175000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,1,1.0,0,0,1996.0,,planta 3ª exterior,0,0,26868088,5,0.0,Gelida,"Calle del Rec, 24"," Calle del Rec, 24 , Gelida , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",82,99.0,2019-04-12,105000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,1,2.0,1,0,1996.0,en trámite,planta 3ª exterior,0,0,81993855,5,1.0,Vilafranca del Penedès,Distrito Centre Vila," Calle del General Prim, 1 , Distrito Centre Vila , Vilafranca del Penedès , Alt Penedès, Barcelona ","Calle del General Prim, 1","Alt Penedès, Barcelona",150,120.0,2019-04-12,350000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
más de 5 meses sin actualizar,0,0,1.0,1,0,2011.0,,1 planta,0,1,82093939,2,1.0,Mediona,"Calle Garsa, 34"," Calle Garsa, 34 , Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",520,70.0,2019-04-12,145000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,1996.0,en trámite,planta 2ª exterior,1,0,82243426,3,1.0,Gelida,"Calle Mestre Bartomeu Raurell, 3"," Calle Mestre Bartomeu Raurell, 3 , Gelida , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",75,70.0,2019-04-12,170000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,1996.0,no indicado,3 plantas,0,0,445505,2,1.0,Font-Rubí,"Avenida Cataluña, 17"," Avenida Cataluña, 17 , Font-Rubí , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",177,140.0,2019-04-12,95000,0,5.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,1,2.0,1,0,1996.0,no indicado,2 plantas,1,1,82091646,2,1.0,Subirats,"Calle del Bosc, 38"," Calle del Bosc, 38 , Subirats , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",600,230.0,2019-04-12,280000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
más de 5 meses sin actualizar,0,1,1.0,0,0,1996.0,no indicado,2 plantas,0,0,25026827,2,1.0,Vilobí del Penedès,"Calle de San Pere, 5"," Calle de San Pere, 5 , Vilobí del Penedès , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",180,173.0,2019-04-12,169000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,1.0,1,0,1996.0,,planta 3ª exterior,0,1,1933206,0,0.0,Sant Sadurní d'Anoia,Urb. vIVIENDAS vILARNAU," Calle Roses, 3 , Urb. vIVIENDAS vILARNAU , Sant Sadurní d'Anoia , Alt Penedès, Barcelona ","Calle Roses, 3","Alt Penedès, Barcelona",85,75.0,2019-04-12,120000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
más de 5 meses sin actualizar,1,0,2.0,0,0,1996.0,,3 plantas,1,1,33065473,4,1.0,Vilafranca del Penedès,Distrito L'Espirall," Calle de l'espirall, 64 , Distrito L'Espirall , Vilafranca del Penedès , Alt Penedès, Barcelona ","Calle de l'espirall, 64","Alt Penedès, Barcelona",180,99.0,2019-04-12,250000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,1.0,1,0,1996.0,no indicado,1 planta,1,1,34737088,2,1.0,Gelida,Urb. Martivell," Calle Montserrat, 4 , Urb. Martivell , Gelida , Alt Penedès, Barcelona ","Calle Montserrat, 4","Alt Penedès, Barcelona",1100,99.0,2019-04-12,265000,0,3.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,1,2.0,1,0,1996.0,,planta 3ª exterior,1,0,39790286,3,1.0,Vilafranca del Penedès,Distrito Barceloneta - Molí d'En Rovira," Calle de Melió, 17 , Distrito Barceloneta - Molí d'En Rovira , Vilafranca del Penedès , Alt Penedès, Barcelona ","Calle de Melió, 17","Alt Penedès, Barcelona",139,99.0,2019-04-12,269000,0,4.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,1996.0,,3 plantas,0,0,40202377,1,1.0,Torrelavit,"Calle Santiago Russinyol, 14"," Calle Santiago Russinyol, 14 , Torrelavit , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",200,159.0,2019-04-12,126000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,1,3.0,1,0,1996.0,en trámite,2 plantas,1,1,40486978,2,1.0,Olèrdola,Urb. PUEBLO," Calle Mas Romeu, 2 , Urb. PUEBLO , Olèrdola , Alt Penedès, Barcelona ","Calle Mas Romeu, 2","Alt Penedès, Barcelona",724,99.0,2019-04-12,560000,1,6.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
más de 5 meses sin actualizar,0,1,2.0,1,0,1996.0,no indicado,3 plantas,1,1,1973780,4,1.0,Santa Margarida i els Monjos,"Calle Monsteny, 29"," Calle Monsteny, 29 , Santa Margarida i els Monjos , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",300,99.0,2019-04-12,299000,0,5.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,1,1.0,0,0,1996.0,en trámite,planta 4ª exterior,0,1,81489448,0,0.0,Sant Sadurní d'Anoia,Urb. VILARNAU," Calle Geranis, 7 , Urb. VILARNAU , Sant Sadurní d'Anoia , Alt Penedès, Barcelona ","Calle Geranis, 7","Alt Penedès, Barcelona",84,74.0,2019-04-12,60000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de noviembre,1,1,1.0,0,0,1996.0,en trámite,planta 2ª exterior,1,0,83098321,0,1.0,Sant Sadurní d'Anoia,," , Sant Sadurní d'Anoia , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",55,99.0,2019-04-12,114840,0,2.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,1,0,1.0,0,0,1996.0,no indicado,planta 3ª exterior,1,0,36382190,0,0.0,Sant Sadurní d'Anoia,"Calle del Vallès, 4"," Calle del Vallès, 4 , Sant Sadurní d'Anoia , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",100,99.0,2019-04-12,160000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,1,0,1.0,0,0,1996.0,no indicado,1 planta,0,1,37251063,2,1.0,Sant Quintí de Mediona,"Calle Barcelona, 97"," Calle Barcelona, 97 , Sant Quintí de Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",1118,99.0,2019-04-12,180000,0,4.0,1,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 5 de febrero,0,0,2.0,0,0,1996.0,no indicado,,0,0,334861,2,1.0,Mediona,"Calle Florenci Gustems, 8"," Calle Florenci Gustems, 8 , Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",480,99.0,2019-04-12,475000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de diciembre,0,0,3.0,0,0,1996.0,no indicado,2 plantas,1,0,83628033,8,1.0,Sant Quintí de Mediona,"Avenida de Catalunya, 12"," Avenida de Catalunya, 12 , Sant Quintí de Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",237,99.0,2019-04-12,188000,0,4.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,1,3.0,0,0,1996.0,en trámite,planta 2ª exterior,0,0,84532289,3,1.0,El Pla del Penedès,"Doctor Ferran, 2"," Doctor Ferran, 2 , El Pla del Penedès , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",140,100.0,2019-04-12,187000,0,4.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de marzo,0,0,2.0,0,0,1996.0,,,1,0,84592012,1,1.0,Vilafranca del Penedès,Distrito Sant Julià," Calle de Sant Pere, 23 , Distrito Sant Julià , Vilafranca del Penedès , Alt Penedès, Barcelona ","Calle de Sant Pere, 23","Alt Penedès, Barcelona",175,99.0,2019-04-12,167500,0,4.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de marzo,0,0,2.0,0,0,1996.0,no indicado,planta 1ª exterior,0,0,84708406,0,0.0,Vilafranca del Penedès,Distrito Les Clotes," Calle de l'Escorxador, 8 , Distrito Les Clotes , Vilafranca del Penedès , Alt Penedès, Barcelona ","Calle de l'Escorxador, 8","Alt Penedès, Barcelona",95,99.0,2019-04-12,97000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de mayo,0,0,1.0,1,0,1996.0,no indicado,,0,0,828406,2,1.0,Sant Sadurní d'Anoia,Calle fullerachs," Calle fullerachs , Sant Sadurní d'Anoia , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",20000,99.0,2019-04-12,1500000,0,5.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,0,4.0,0,0,1996.0,,,0,0,37444082,0,0.0,Vilafranca del Penedès,Distrito La Girada," Calle de la conca de barberà , Distrito La Girada , Vilafranca del Penedès , Alt Penedès, Barcelona ",Calle de la conca de barberà,"Alt Penedès, Barcelona",369,99.0,2019-04-12,450000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,2.0,0,0,1996.0,en trámite,planta 2ª exterior,1,0,84733798,0,1.0,Vilafranca del Penedès,Distrito Barceloneta - Molí d'En Rovira," Calle de Sant Raimon de Penyafort, 18 , Distrito Barceloneta - Molí d'En Rovira , Vilafranca del Penedès , Alt Penedès, Barcelona ","Calle de Sant Raimon de Penyafort, 18","Alt Penedès, Barcelona",90,99.0,2019-04-12,148000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,1.0,0,0,1996.0,no indicado,planta 1ª exterior,0,0,84886893,0,1.0,Sant Quintí de Mediona,"Calle del General Weyler, 40"," Calle del General Weyler, 40 , Sant Quintí de Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",71,99.0,2019-04-12,80000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de febrero,0,0,2.0,0,0,2007.0,,planta 2ª exterior,1,1,84243231,0,1.0,Sant Pere de Riudebitlles,," , Sant Pere de Riudebitlles , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",80,70.0,2019-04-12,168000,0,3.0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 31 de marzo,0,0,1.0,0,0,1996.0,,bajo,1,0,33134192,0,1.0,Sant Llorenç d'Hortons,Urb. 30423-0001," Calle del Raval, 18 , Urb. 30423-0001 , Sant Llorenç d'Hortons , Alt Penedès, Barcelona ","Calle del Raval, 18","Alt Penedès, Barcelona",58,99.0,2019-04-12,94700,0,2.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de mayo,0,0,9.0,0,0,1996.0,no indicado,,0,1,33963400,9,1.0,Font-Rubí,," , Font-Rubí , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",6,825.0,2019-04-12,320000,0,10.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,1,0,1.0,0,0,1996.0,no indicado,planta 4ª exterior,0,0,36233721,0,1.0,Sant Pere de Riudebitlles,"Carretera La, 25"," Carretera La, 25 , Sant Pere de Riudebitlles , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",70,66.0,2019-04-12,87000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,1.0,0,0,1996.0,en trámite,bajo exterior,0,0,84957756,0,1.0,Vilafranca del Penedès,Distrito L'Espirall," Calle d'Antonio Acedo de Sopetran, 2 , Distrito L'Espirall , Vilafranca del Penedès , Alt Penedès, Barcelona ","Calle d'Antonio Acedo de Sopetran, 2","Alt Penedès, Barcelona",75,99.0,2019-04-12,154000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,2.0,0,0,1996.0,no indicado,planta 3ª interior,0,0,84963582,0,1.0,Vilafranca del Penedès,Distrito L'Espirall," Calle de Mas i Jornet, 11 , Distrito L'Espirall , Vilafranca del Penedès , Alt Penedès, Barcelona ","Calle de Mas i Jornet, 11","Alt Penedès, Barcelona",95,99.0,2019-04-12,175000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de marzo,0,0,2.0,0,0,1996.0,en trámite,,0,0,84678837,1,1.0,Vilafranca del Penedès,Distrito Centre Vila," ferrers , Distrito Centre Vila , Vilafranca del Penedès , Alt Penedès, Barcelona ",ferrers,"Alt Penedès, Barcelona",234,200.0,2019-04-12,100000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,2.0,0,0,1996.0,no indicado,planta 4ª exterior,0,0,84985306,3,0.0,Vilafranca del Penedès,Distrito Centre Vila," Calle de la Parellada, 43 , Distrito Centre Vila , Vilafranca del Penedès , Alt Penedès, Barcelona ","Calle de la Parellada, 43","Alt Penedès, Barcelona",140,99.0,2019-04-12,240000,0,2.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de febrero,0,0,1.0,0,0,1996.0,,,0,0,38624253,0,0.0,Torrelles de Foix,Calle el raval," Calle el raval , Torrelles de Foix , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",47,35.0,2019-04-12,28585,0,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,1996.0,,,0,0,81693455,0,0.0,Torrelles de Foix,Calle el Raval," Calle el Raval , Torrelles de Foix , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",55,41.0,2019-04-12,61362,0,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,1996.0,,,0,0,84240341,0,0.0,Torrelles de Foix,Calle el Raval," Calle el Raval , Torrelles de Foix , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",47,35.0,2019-04-12,30283,0,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de enero,0,0,1.0,0,0,1996.0,en trámite,,1,0,83738532,2,1.0,Mediona,," , Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",600,99.0,2019-04-12,120000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,1.0,0,0,1996.0,en trámite,,1,1,84676458,2,1.0,Pontons,," , Pontons , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",800,99.0,2019-04-12,112000,0,3.0,1,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de mayo,1,0,1.0,1,0,1995.0,no indicado,planta 1ª exterior,1,0,32329107,0,1.0,Sant Sadurní d'Anoia,," , Sant Sadurní d'Anoia , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",80,70.0,2019-04-12,190000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 2 de abril,0,0,1.0,0,0,1996.0,en trámite,,0,1,84247172,2,1.0,Pontons,," , Pontons , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",1017,99.0,2019-04-12,66000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
