price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,air_conditioner,balcony,built_in_wardrobe,chimney,garage,garden,lift,reduced_mobility,storage_room,swimming_pool,terrace,energetic_certif,floor,loc_district,loc_neigh,obtention_date,ad_last_update
75000,1.0,2.0,6,82666750,58,47.0,Ayala,Álava,1977.0,0,0,0,0,0,1,1.0,0,0,0,0,en trámite,,,,2019-03-29,Anuncio actualizado el 31 de enero
230000,2.0,3.0,3,82672983,105,94.0,Llodio,"Ayala, Álava",1972.0,0,0,1,0,0,0,1.0,0,1,0,0,,planta 2ª exterior,,,2019-03-29,Anuncio actualizado el 9 de octubre
110000,1.0,2.0,3,82690018,67,57.0,Llodio,"Ayala, Álava",1993.0,0,0,0,0,0,0,0.0,0,0,0,0,,planta 3ª exterior,,,2019-03-29,Anuncio actualizado el 8 de febrero
170000,1.0,3.0,3,82705789,90,75.0,Llodio,"Ayala, Álava",1968.0,0,0,0,0,0,0,0.0,0,0,0,0,,planta 4ª exterior,,,2019-03-29,Anuncio actualizado el 26 de noviembre
105000,1.0,3.0,3,82925632,93,84.0,Okondo,"Ayala, Álava",1993.0,0,0,0,0,1,0,0.0,0,0,0,1,en trámite,planta 2ª,,,2019-03-29,Anuncio actualizado el 7 de febrero
190000,1.0,2.0,3,82955656,73,87.0,Amurrio,"Ayala, Álava",1993.0,0,0,0,0,0,0,1.0,0,0,0,0,no indicado,planta 1ª,,,2019-03-29,Anuncio actualizado el 4 de enero
190000,2.0,3.0,3,38073214,97,90.0,Artziniega,"Ayala, Álava",1993.0,0,0,0,0,0,1,1.0,0,0,1,1,en trámite,planta 2ª exterior,,,2019-03-29,Anuncio actualizado el 26 de noviembre
120000,1.0,3.0,3,83198784,70,87.0,Llodio,"Ayala, Álava",1993.0,0,0,0,0,0,0,1.0,0,0,0,0,,planta 1ª exterior,,,2019-03-29,Anuncio actualizado el 15 de febrero
160000,1.0,3.0,3,83216163,94,74.0,Llodio,"Ayala, Álava",1993.0,0,0,0,0,1,0,1.0,0,0,0,1,en trámite,planta 3ª,,,2019-03-29,Anuncio actualizado el 3 de enero
90000,1.0,4.0,3,83216853,90,87.0,Llodio,"Ayala, Álava",1993.0,0,0,0,0,0,0,0.0,0,0,0,0,no indicado,planta 5ª exterior,"Calle Vitoria, 3",,2019-03-29,Anuncio actualizado el 26 de noviembre
210000,1.0,3.0,3,83365560,89,87.0,Llodio,"Ayala, Álava",1993.0,0,1,1,0,0,0,1.0,0,0,0,0,,planta 2ª exterior,,,2019-03-29,Anuncio actualizado el 11 de marzo
129000,1.0,3.0,3,83738575,89,74.0,Llodio,"Ayala, Álava",1993.0,0,0,0,0,0,0,0.0,0,0,0,1,en trámite,planta 9ª exterior,,,2019-03-29,Anuncio actualizado el 4 de enero
285000,4.0,3.0,9,83746358,135,87.0,Ayala,Álava,1993.0,0,0,0,0,1,0,1.0,0,0,0,0,,planta 2ª,,,2019-03-29,Anuncio actualizado el 8 de febrero
185000,1.0,3.0,3,83929252,89,74.0,Llodio,"Ayala, Álava",1993.0,0,0,0,0,0,0,1.0,0,1,0,0,,planta 3ª exterior,,,2019-03-29,Anuncio actualizado el 31 de enero
162000,1.0,3.0,3,84088229,75,65.0,Llodio,"Ayala, Álava",1993.0,0,0,0,0,0,0,1.0,0,0,0,0,,planta 3ª exterior,,,2019-03-29,Anuncio actualizado el 30 de enero
110000,1.0,3.0,3,84121279,68,58.0,Amurrio,"Ayala, Álava",1993.0,0,0,0,0,0,0,1.0,0,0,0,0,,planta 4ª exterior,,,2019-03-29,Anuncio actualizado el 1 de febrero
69500,1.0,2.0,3,84196860,63,87.0,Amurrio,"Ayala, Álava",1993.0,0,0,0,0,0,0,1.0,0,0,0,0,no indicado,planta 2ª,,,2019-03-29,Anuncio actualizado el 7 de febrero
70000,1.0,3.0,3,36234311,85,80.0,Llodio,"Ayala, Álava",1965.0,0,0,0,0,0,0,0.0,0,0,0,0,en trámite,bajo exterior,Calle Atxarte,,2019-03-29,Anuncio actualizado el 9 de octubre
350000,2.0,3.0,6,38372661,256,236.0,Artziniega,"Ayala, Álava",1993.0,0,0,0,0,0,0,1.0,0,0,0,0,en trámite,,,,2019-03-29,Anuncio actualizado el 29 de enero
89900,1.0,3.0,3,39328832,75,65.0,Artziniega,"Ayala, Álava",1993.0,0,0,0,0,0,0,0.0,0,0,0,0,,planta 3ª exterior,,,2019-03-29,Anuncio actualizado el 18 de enero
309000,2.0,3.0,9,25953710,140,127.0,Llodio,"Ayala, Álava",1993.0,0,0,1,0,1,1,0.0,0,1,0,1,,planta 1ª exterior,Calle Ellakuri,,2019-03-29,Anuncio actualizado el 13 de mayo
250000,2.0,4.0,0,38351226,8000,300.0,Amurrio,"Ayala, Álava",1935.0,0,0,0,0,0,1,1.0,0,0,0,0,en trámite,3 plantas,BARAMBIO ARRIBA s/n,,2019-03-29,Anuncio actualizado el 7 de octubre
220000,2.0,3.0,3,365136,98,87.0,Ayala,Álava,1993.0,0,0,0,0,1,1,1.0,0,1,0,1,no indicado,entreplanta exterior,"Calle Padura, 11",,2019-03-29,Anuncio actualizado el 2 de enero
210000,2.0,3.0,3,873916,85,87.0,Ayala,Álava,1993.0,0,0,1,0,1,0,1.0,0,1,0,0,no indicado,planta 1ª exterior,Calle Otazu,,2019-03-29,Anuncio actualizado el 13 de mayo
80000,2.0,6.0,0,944309,124,87.0,Amurrio,"Ayala, Álava",1993.0,0,0,0,0,1,1,1.0,0,1,0,0,no indicado,3 plantas,Calle Caserio En Ziorraga,,2019-03-29,Anuncio actualizado el 17 de enero
100000,1.0,2.0,3,2105425,62,61.0,Llodio,"Ayala, Álava",1993.0,0,0,1,0,0,0,0.0,0,0,0,0,no indicado,planta 2ª exterior,"Calle Bitorika, 30",,2019-03-29,Anuncio actualizado el 13 de diciembre
168283,1.0,2.0,3,27812989,56,50.0,Okondo,"Ayala, Álava",1993.0,0,0,0,0,0,1,0.0,0,0,0,0,no indicado,bajo exterior,Calle Villachica,,2019-03-29,Anuncio actualizado el 14 de junio
170000,2.0,3.0,3,29358998,95,77.0,Artziniega,"Ayala, Álava",1993.0,0,0,0,0,0,1,1.0,0,0,1,1,en trámite,planta 4ª exterior,"Eguzkimendi Urbanizazioa, 2",,2019-03-29,Anuncio actualizado el 4 de marzo
134000,2.0,3.0,3,30681774,90,83.0,Okondo,"Ayala, Álava",1993.0,0,0,0,0,1,0,1.0,0,1,0,0,no indicado,planta 2ª exterior,"Avenida carlos garaikoetxea, 1",,2019-03-29,Anuncio actualizado el 25 de marzo
150500,1.0,3.0,3,30811493,64,87.0,Artziniega,"Ayala, Álava",1993.0,0,0,1,0,0,0,1.0,0,0,0,0,en trámite,planta 4ª exterior,"arenatza auzoa, 2",,2019-03-29,Anuncio actualizado el 3 de marzo
200000,2.0,3.0,3,1609842,90,84.0,Okondo,"Ayala, Álava",1993.0,0,0,1,0,1,1,1.0,0,1,0,0,,planta 1ª exterior,Urb. MONSEÑOR SETIEN,"Calle Monseñor Setien, 1",2019-03-29,Anuncio actualizado el 21 de marzo
134999,1.0,1.0,3,33319804,52,87.0,Llodio,"Ayala, Álava",2001.0,0,0,1,0,0,1,1.0,1,1,0,0,en trámite,planta 2ª exterior,"Calle ardantzazar, 8",,2019-03-29,Anuncio actualizado el 26 de marzo
135000,1.0,2.0,1,34256676,70,67.0,Artziniega,"Ayala, Álava",1993.0,0,0,1,0,0,0,0.0,0,0,0,1,no indicado,planta 4ª exterior,"Aretxaga, 3",,2019-03-29,Anuncio actualizado el 25 de marzo
135000,2.0,3.0,3,38500229,80,62.0,Llodio,"Ayala, Álava",2018.0,0,0,0,0,0,0,1.0,0,0,0,0,,entreplanta exterior,"Calle Goienuri, 20",,2019-03-29,Anuncio actualizado el 21 de octubre
87000,1.0,2.0,3,38500374,80,70.0,Llodio,"Ayala, Álava",2017.0,0,0,0,0,0,0,1.0,0,0,0,1,,entreplanta exterior,Calle VITORIA s/n,,2019-03-29,Anuncio actualizado el 22 de mayo
