ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gas natural,heating_calefacción central: gas propano/butano,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_calefacción individual: gasoil,heating_no dispone de calefacción,heating_no dispone de calefacción: gas propano/butano,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 15 de noviembre,0,0,1.0,1,0,1976.0,en trámite,planta 2ª exterior,0,0,83126913,2,0.0,Portugalete,Distrito Casco Viejo - Muelle," , Distrito Casco Viejo - Muelle , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",65,55.0,2019-03-26,165000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 4 de febrero,0,0,1.0,0,0,1976.0,en trámite,planta 3ª exterior,0,0,83127235,2,0.0,Portugalete,Distrito Azeta - Abatxolo," , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",70,60.0,2019-03-26,130000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de noviembre,0,0,1.0,0,0,1976.0,en trámite,planta 1ª exterior,0,0,83207959,2,0.0,Portugalete,Distrito Buenavista," , Distrito Buenavista , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",55,45.0,2019-03-26,127000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de noviembre,0,1,1.0,0,0,1976.0,en trámite,planta 3ª exterior,0,0,83347796,2,1.0,Portugalete,Distrito Casco Viejo - Muelle," , Distrito Casco Viejo - Muelle , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",80,70.0,2019-03-26,220000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de diciembre,0,0,1.0,0,0,1976.0,en trámite,bajo exterior,0,0,83577795,2,0.0,Portugalete,Distrito Casco Viejo - Muelle," , Distrito Casco Viejo - Muelle , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",75,65.0,2019-03-26,150000,1,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de febrero,0,0,1.0,1,0,1976.0,en trámite,planta 4ª exterior,0,0,83648801,2,0.0,Portugalete,Distrito La Florida," , Distrito La Florida , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",75,65.0,2019-03-26,153000,0,2.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de enero,0,0,1.0,0,0,1976.0,en trámite,bajo exterior,0,0,83836226,2,0.0,Portugalete,Distrito Azeta - Abatxolo," , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",90,80.0,2019-03-26,165000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de febrero,0,0,1.0,0,0,1976.0,en trámite,planta 2ª exterior,0,0,83836571,2,0.0,Portugalete,Distrito Buenavista," , Distrito Buenavista , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",70,60.0,2019-03-26,135000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 28 de febrero,0,0,2.0,0,0,1973.0,en trámite,planta 4ª exterior,0,0,83837888,2,1.0,Portugalete,Distrito Buenavista," , Distrito Buenavista , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",92,85.0,2019-03-26,342000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 14 de enero,0,0,1.0,1,0,1976.0,en trámite,planta 3ª exterior,0,0,83838828,2,0.0,Portugalete,Distrito Azeta - Abatxolo," , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",74,64.0,2019-03-26,165000,1,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de febrero,0,1,2.0,0,0,1976.0,en trámite,planta 4ª exterior,0,0,83880922,2,1.0,Portugalete,Distrito Buenavista," , Distrito Buenavista , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",110,100.0,2019-03-26,293000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de febrero,0,0,1.0,0,0,1976.0,en trámite,planta 4ª exterior,0,0,84034368,5,0.0,Portugalete,Distrito La Florida," , Distrito La Florida , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",60,50.0,2019-03-26,119000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 5 de febrero,0,0,2.0,0,0,1976.0,en trámite,planta 7ª,0,0,84159675,2,1.0,Portugalete,Distrito Buenavista," , Distrito Buenavista , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",80,78.0,2019-03-26,280000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de febrero,0,0,1.0,0,0,1976.0,en trámite,planta 4ª exterior,0,0,84172999,2,0.0,Portugalete,Distrito La Florida," , Distrito La Florida , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",69,60.0,2019-03-26,120000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 6 de febrero,0,1,1.0,1,0,1976.0,en trámite,planta 2ª exterior,0,0,84176692,2,1.0,Portugalete,Distrito La Florida," , Distrito La Florida , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",85,75.0,2019-03-26,220000,1,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 21 de febrero,0,0,1.0,0,0,1976.0,en trámite,planta 1ª exterior,0,0,84377710,2,1.0,Portugalete,Distrito Azeta - Abatxolo," , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",90,80.0,2019-03-26,180000,1,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 20 de enero,0,0,1.0,0,0,1976.0,,planta 1ª exterior,0,0,32817728,2,0.0,Portugalete,Distrito Azeta - Abatxolo," Calle san roque, 12 , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ","Calle san roque, 12","Gran Bilbao, Vizcaya",85,85.0,2019-03-26,145000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,1.0,0,0,1976.0,en trámite,planta 4ª exterior,0,0,37059520,2,0.0,Portugalete,Distrito Azeta - Abatxolo," , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",65,85.0,2019-03-26,180000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de febrero,0,0,2.0,1,0,1976.0,en trámite,planta 5ª exterior,0,0,28094317,2,1.0,Portugalete,Distrito Azeta - Abatxolo," Calle Azeta, 7 , Urb. no , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ",Urb. no,"Gran Bilbao, Vizcaya",95,86.0,2019-03-26,222000,1,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de enero,0,0,1.0,0,0,1973.0,en trámite,planta 1ª exterior,0,0,39135188,2,0.0,Portugalete,Distrito Azeta - Abatxolo," , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",75,68.0,2019-03-26,150000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,1.0,0,0,1965.0,en trámite,planta 2ª,0,0,40209506,2,0.0,Portugalete,Distrito Azeta - Abatxolo," , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",57,52.0,2019-03-26,125000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de enero,0,0,1.0,0,0,1976.0,en trámite,bajo,0,0,82382354,2,1.0,Portugalete,Distrito Azeta - Abatxolo," , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",60,50.0,2019-03-26,89900,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 6 de febrero,0,0,1.0,0,0,1976.0,en trámite,planta 3ª,0,0,82382363,2,1.0,Portugalete,Distrito Buenavista," , Distrito Buenavista , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",65,60.0,2019-03-26,134000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de enero,0,0,1.0,0,0,1978.0,en trámite,planta 5ª interior,0,0,83756617,2,1.0,Portugalete,Distrito Azeta - Abatxolo," Calle Abatxolo, 3 , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ","Calle Abatxolo, 3","Gran Bilbao, Vizcaya",72,62.0,2019-03-26,145000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de febrero,0,0,1.0,0,0,1976.0,en trámite,planta 2ª,0,0,83971565,2,1.0,Portugalete,Distrito Buenavista," , Distrito Buenavista , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",65,60.0,2019-03-26,250000,0,3.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de diciembre,0,0,1.0,0,0,1976.0,no indicado,1 planta,0,1,32313283,0,1.0,Portugalete,Distrito Azeta - Abatxolo," ramon y cajal hiribidea, 33 , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ","ramon y cajal hiribidea, 33","Gran Bilbao, Vizcaya",80,68.0,2019-03-26,240000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de junio,0,1,1.0,0,0,1976.0,en trámite,planta 5ª exterior,0,0,81344808,2,0.0,Portugalete,Distrito Azeta - Abatxolo," , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",58,53.0,2019-03-26,120000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de marzo,0,0,1.0,0,0,1976.0,en trámite,planta 3ª exterior,0,0,83968235,2,0.0,Portugalete,Distrito Azeta - Abatxolo," , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",65,60.0,2019-03-26,129900,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de marzo,0,0,1.0,0,0,1976.0,en trámite,planta 2ª exterior,0,0,82833831,2,0.0,Portugalete,Distrito Azeta - Abatxolo," Calle Juan Antonio Zunzunegui, 6 , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ","Calle Juan Antonio Zunzunegui, 6","Gran Bilbao, Vizcaya",68,60.0,2019-03-26,106000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de marzo,0,0,1.0,0,0,1976.0,en trámite,planta 1ª exterior,0,0,83079865,2,0.0,Portugalete,Distrito Casco Viejo - Muelle," Calle Marcelino Amenabar, 8 , Distrito Casco Viejo - Muelle , Portugalete , Gran Bilbao, Vizcaya ","Calle Marcelino Amenabar, 8","Gran Bilbao, Vizcaya",55,85.0,2019-03-26,160000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de noviembre,0,0,1.0,1,0,1976.0,no indicado,planta 4ª exterior,0,0,25302248,2,0.0,Portugalete,Distrito Casco Viejo - Muelle," Calle Atarazanas Kalea, 4 , Distrito Casco Viejo - Muelle , Portugalete , Gran Bilbao, Vizcaya ","Calle Atarazanas Kalea, 4","Gran Bilbao, Vizcaya",36,85.0,2019-03-26,114000,0,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,1.0,0,0,1976.0,en trámite,planta 2ª exterior,0,0,34861987,2,1.0,Portugalete,Distrito La Florida," Calle Poetā Díez Gābíño, 13 , Distrito La Florida , Portugalete , Gran Bilbao, Vizcaya ","Calle Poetā Díez Gābíño, 13","Gran Bilbao, Vizcaya",70,85.0,2019-03-26,185000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,1,1.0,0,0,1976.0,no indicado,planta 1ª exterior,0,0,40146451,2,0.0,Portugalete,Distrito Azeta - Abatxolo," Alonso Allende Etxetaldea, 16 , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ","Alonso Allende Etxetaldea, 16","Gran Bilbao, Vizcaya",60,85.0,2019-03-26,159000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,0,1.0,0,0,1976.0,no indicado,planta 2ª exterior,0,0,82305420,2,0.0,Portugalete,Distrito Azeta - Abatxolo," Calle El Frontón, 3 , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ","Calle El Frontón, 3","Gran Bilbao, Vizcaya",65,60.0,2019-03-26,130000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,1.0,0,0,1976.0,en trámite,planta 1ª exterior,0,0,82978906,2,0.0,Portugalete,Distrito Buenavista," Calle General Castaños Kalea, 64 , Distrito Buenavista , Portugalete , Gran Bilbao, Vizcaya ","Calle General Castaños Kalea, 64","Gran Bilbao, Vizcaya",45,85.0,2019-03-26,127000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de febrero,0,1,2.0,0,0,1976.0,en trámite,planta 1ª exterior,0,0,84273723,2,1.0,Portugalete,Distrito Buenavista," , Distrito Buenavista , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",135,130.0,2019-03-26,300000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,1,2.0,0,0,1976.0,en trámite,planta 1ª exterior,0,0,84344489,2,0.0,Portugalete,Distrito Casco Viejo - Muelle," , Distrito Casco Viejo - Muelle , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",88,85.0,2019-03-26,255000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,1,1.0,1,0,1976.0,en trámite,planta 2ª exterior,0,0,84610673,2,0.0,Portugalete,Distrito Azeta - Abatxolo," , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",70,60.0,2019-03-26,130000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,1,1.0,1,0,1976.0,en trámite,bajo exterior,0,0,82519512,2,0.0,Portugalete,Distrito Azeta - Abatxolo," , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",110,95.0,2019-03-26,227000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 14 de marzo,0,1,1.0,1,0,1976.0,en trámite,planta 3ª exterior,0,0,84667529,2,0.0,Portugalete,Distrito Buenavista," , Distrito Buenavista , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",75,65.0,2019-03-26,137000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 5 de noviembre,0,0,1.0,0,0,1976.0,en trámite,exterior,0,0,38174118,2,1.0,Portugalete,Distrito Buenavista," , Distrito Buenavista , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",72,62.0,2019-03-26,155000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de junio,0,1,1.0,0,0,1976.0,en trámite,planta 4ª exterior,0,0,81297378,2,0.0,Portugalete,Distrito Buenavista," , Distrito Buenavista , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",56,54.0,2019-03-26,120000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de diciembre,0,0,1.0,0,0,1976.0,en trámite,planta 3ª exterior,0,0,82913653,2,0.0,Portugalete,Distrito Azeta - Abatxolo," , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",62,60.0,2019-03-26,160000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de noviembre,0,1,2.0,0,0,1976.0,en trámite,planta 4ª exterior,1,0,83313621,2,1.0,Portugalete,Distrito Buenavista," , Distrito Buenavista , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",80,75.0,2019-03-26,280000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de diciembre,0,1,1.0,0,0,1976.0,en trámite,planta 1ª exterior,1,0,83411272,2,1.0,Portugalete,Distrito La Florida," , Distrito La Florida , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",95,90.0,2019-03-26,285000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de enero,0,0,1.0,0,0,1976.0,en trámite,planta 2ª exterior,1,1,83759164,2,0.0,Portugalete,Distrito Azeta - Abatxolo," , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",100,90.0,2019-03-26,140000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de enero,0,0,1.0,0,0,1976.0,en trámite,planta 4ª interior,0,0,83978595,2,0.0,Portugalete,Distrito Azeta - Abatxolo," , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",65,63.0,2019-03-26,118000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de enero,0,1,1.0,0,0,1976.0,en trámite,planta 6ª exterior,0,0,84052382,2,1.0,Portugalete,Distrito Azeta - Abatxolo," , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",72,70.0,2019-03-26,198000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de enero,0,1,1.0,0,0,1976.0,en trámite,planta 4ª exterior,0,0,84081951,2,0.0,Portugalete,Distrito Buenavista," , Distrito Buenavista , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",70,65.0,2019-03-26,120000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de enero,0,0,1.0,0,0,1976.0,en trámite,planta 5ª exterior,0,0,84082890,2,0.0,Portugalete,Distrito La Florida," , Distrito La Florida , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",55,54.0,2019-03-26,156000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,1,2.0,0,0,1976.0,en trámite,planta 1ª exterior,0,0,84113582,2,0.0,Portugalete,Distrito Casco Viejo - Muelle," , Distrito Casco Viejo - Muelle , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",85,83.0,2019-03-26,275000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de marzo,0,0,1.0,1,0,1976.0,en trámite,planta 3ª exterior,0,0,84345060,2,1.0,Portugalete,Distrito Buenavista," , Distrito Buenavista , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",70,65.0,2019-03-26,169000,0,2.0,0,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,1.0,0,0,1976.0,en trámite,planta 3ª exterior,0,0,84403389,2,0.0,Portugalete,Distrito Buenavista," , Distrito Buenavista , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",75,70.0,2019-03-26,135000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 19 de marzo,0,0,2.0,0,0,1976.0,no indicado,bajo exterior,0,0,84478462,2,0.0,Portugalete,Distrito Casco Viejo - Muelle," , Distrito Casco Viejo - Muelle , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",100,95.0,2019-03-26,240000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de febrero,0,0,1.0,0,0,1976.0,en trámite,planta 1ª exterior,0,0,84484170,2,0.0,Portugalete,Distrito Buenavista," , Distrito Buenavista , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",125,120.0,2019-03-26,225000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,0,1,1.0,0,0,1976.0,en trámite,planta 3ª exterior,0,0,84484893,2,1.0,Portugalete,Distrito Azeta - Abatxolo," , Distrito Azeta - Abatxolo , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",70,62.0,2019-03-26,247600,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de febrero,0,0,1.0,0,0,1976.0,en trámite,planta 2ª exterior,0,0,84485282,2,1.0,Portugalete,Distrito La Florida," , Distrito La Florida , Portugalete , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",70,67.0,2019-03-26,185000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
