ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gas natural,heating_calefacción central: gas propano/butano,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_calefacción individual: gasoil,heating_no dispone de calefacción,heating_no dispone de calefacción: gas propano/butano,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 3 de agosto,0,0,2,0,0,1976.0,no indicado,planta 3ª exterior,1,0,790444,15,0.0,Busturia,"Calle Barro Axpe, 25"," Calle Barro Axpe, 25 , Busturia , Busturialdea, Vizcaya ",,"Busturialdea, Vizcaya",75,85.0,2019-03-31,650,0,3,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de enero,0,0,2,0,0,1976.0,no indicado,planta 3ª,1,0,35221407,15,1.0,Getxo,Distrito Algorta," , Barrio Usategui , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Usategui,"Gran Bilbao, Vizcaya",230,85.0,2019-03-31,1700,0,5,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,1,2,1,0,1976.0,en trámite,planta 9ª exterior,1,0,83533153,15,1.0,Bilbao,Distrito Rekalde," DOLORES IBARRURI , Barrio Ametzola , Distrito Rekalde , Bilbao , Gran Bilbao, Vizcaya ",Barrio Ametzola,"Gran Bilbao, Vizcaya",125,115.0,2019-03-31,1300,1,4,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 7 de enero,0,0,2,0,0,1976.0,en trámite,planta 5ª exterior,0,0,83631946,17,1.0,Getxo,Distrito Las Arenas," Calle LAS MERCEDES , Barrio Las Arenas Centro , Distrito Las Arenas , Getxo , Gran Bilbao, Vizcaya ",Barrio Las Arenas Centro,"Gran Bilbao, Vizcaya",90,80.0,2019-03-31,1000,0,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 5 de marzo,0,0,2,1,0,1976.0,en trámite,planta 3ª exterior,0,0,83756270,15,1.0,Bilbao,Distrito Indautxu," Alameda Urquijo, Bilbao , Barrio Sabino Arana-Jesuitas , Distrito Indautxu , Bilbao , Gran Bilbao, Vizcaya ",Barrio Sabino Arana-Jesuitas,"Gran Bilbao, Vizcaya",106,105.0,2019-03-31,1385,0,3,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 28 de enero,0,1,1,0,0,1976.0,en trámite,planta 5ª interior,0,0,84058346,15,1.0,Bilbao,Distrito Indautxu," GENERAL EGIA , Barrio Sabino Arana-Jesuitas , Distrito Indautxu , Bilbao , Gran Bilbao, Vizcaya ",Barrio Sabino Arana-Jesuitas,"Gran Bilbao, Vizcaya",75,70.0,2019-03-31,1150,0,3,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 20 de febrero,0,0,2,1,0,1976.0,en trámite,planta 5ª exterior,1,0,84078970,15,1.0,Bilbao,Distrito Abando - Albia," Calle de Cosme Echevarrieta, Bilbao , Barrio Abandoibarra-Guggenheim , Distrito Abando - Albia , Bilbao , Gran Bilbao, Vizcaya ",Barrio Abandoibarra-Guggenheim,"Gran Bilbao, Vizcaya",65,60.0,2019-03-31,900,0,1,0,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de febrero,0,0,1,1,0,1976.0,en trámite,planta 3ª exterior,0,0,84185782,15,1.0,Bilbao,Distrito Rekalde," Elexabarri Kalea, Bilbao , Barrio Rekalde Centro , Distrito Rekalde , Bilbao , Gran Bilbao, Vizcaya ",Barrio Rekalde Centro,"Gran Bilbao, Vizcaya",80,85.0,2019-03-31,850,0,3,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de marzo,0,0,1,0,0,1976.0,en trámite,bajo exterior,0,0,84280164,15,1.0,Barakaldo,Distrito Centro," Calle Ibarra Kalea , Distrito Centro , Barakaldo , Gran Bilbao, Vizcaya ",Calle Ibarra Kalea,"Gran Bilbao, Vizcaya",65,85.0,2019-03-31,750,0,2,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de febrero,0,0,3,0,0,1976.0,en trámite,planta 1ª exterior,0,0,84327074,15,1.0,Bilbao,Distrito Abando - Albia," Via Gran , Barrio Abandoibarra-Guggenheim , Distrito Abando - Albia , Bilbao , Gran Bilbao, Vizcaya ",Barrio Abandoibarra-Guggenheim,"Gran Bilbao, Vizcaya",154,85.0,2019-03-31,2000,0,3,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,0,2,1,0,1976.0,en trámite,planta 2ª exterior,1,0,84347758,15,1.0,Getxo,Distrito Neguri," UDABERRI , Distrito Neguri , Getxo , Gran Bilbao, Vizcaya ",UDABERRI,"Gran Bilbao, Vizcaya",120,85.0,2019-03-31,1050,0,4,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de marzo,0,0,1,1,0,1976.0,no indicado,planta 6ª interior,0,0,84472243,15,1.0,Bilbao,Distrito Uribarri," , Barrio Uribarri , Distrito Uribarri , Bilbao , Gran Bilbao, Vizcaya ",Barrio Uribarri,"Gran Bilbao, Vizcaya",60,52.0,2019-03-31,890,0,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 29 de marzo,1,1,2,1,0,1976.0,no indicado,planta 5ª exterior,1,0,84453785,17,1.0,Bilbao,Distrito Abando - Albia," Calle Cosme Echevarrieta , Barrio Abandoibarra-Guggenheim , Distrito Abando - Albia , Bilbao , Gran Bilbao, Vizcaya ",Barrio Abandoibarra-Guggenheim,"Gran Bilbao, Vizcaya",70,60.0,2019-03-31,900,0,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,1,2,0,0,1976.0,en trámite,planta 3ª exterior,0,0,38640915,15,1.0,Ermua,"Abeletxe, 23"," Abeletxe, 23 , Ermua , Duranguesado, Vizcaya ",,"Duranguesado, Vizcaya",100,95.0,2019-03-31,730,1,3,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1,0,0,2008.0,,bajo exterior,1,0,84250319,15,1.0,Gallarta,"BºEl Casal, 62"," BºEl Casal, 62 , Gallarta , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",93,76.0,2019-03-31,650,1,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,0,0,1,0,0,1976.0,no indicado,planta 3ª exterior,0,0,84342587,15,1.0,Leioa,Distrito Centro Urbano-Hirigunea," Avenida IPARAGUIRRE, 24 , Distrito Centro Urbano-Hirigunea , Leioa , Gran Bilbao, Vizcaya ","Avenida IPARAGUIRRE, 24","Gran Bilbao, Vizcaya",75,85.0,2019-03-31,750,0,3,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,0,1,0,0,1976.0,en trámite,planta 4ª interior,0,0,84617096,15,1.0,Bilbao,Distrito Rekalde," , Barrio Ametzola , Distrito Rekalde , Bilbao , Gran Bilbao, Vizcaya ",Barrio Ametzola,"Gran Bilbao, Vizcaya",85,80.0,2019-03-31,900,0,3,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 28 de marzo,0,0,1,0,0,1976.0,,planta 6ª exterior,0,0,84625735,15,1.0,Bilbao,Distrito Abando - Albia," Ledesma, 2 , Barrio Plaza Circular , Distrito Abando - Albia , Bilbao , Gran Bilbao, Vizcaya ",Barrio Plaza Circular,"Gran Bilbao, Vizcaya",55,50.0,2019-03-31,800,0,1,1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de marzo,0,0,2,0,0,1976.0,en trámite,planta 1ª exterior,0,0,84629814,15,0.0,Bilbao,Distrito Deusto," , Barrio La Ribera-Ibarrekolanda , Distrito Deusto , Bilbao , Gran Bilbao, Vizcaya ",Barrio La Ribera-Ibarrekolanda,"Gran Bilbao, Vizcaya",100,90.0,2019-03-31,950,0,3,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de marzo,0,0,1,1,0,1976.0,en trámite,planta 3ª exterior,0,0,84651174,15,1.0,Bilbao,Distrito Rekalde," , Barrio Ametzola , Distrito Rekalde , Bilbao , Gran Bilbao, Vizcaya ",Barrio Ametzola,"Gran Bilbao, Vizcaya",80,75.0,2019-03-31,950,1,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 5 de marzo,0,0,1,0,0,1976.0,en trámite,planta 5ª exterior,0,0,34501149,15,0.0,Bilbao,Distrito Casco Viejo," , Distrito Casco Viejo , Bilbao , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",50,85.0,2019-03-31,800,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,0,2,0,0,1976.0,en trámite,planta 2ª exterior,0,0,40224418,15,1.0,Gorliz,," , Gorliz , Uribe-Butroe, Vizcaya ",,"Uribe-Butroe, Vizcaya",100,90.0,2019-03-31,750,0,3,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,0,1,0,0,1976.0,en trámite,planta 5ª exterior,0,0,81323693,15,0.0,Bilbao,Distrito Ibaiondo," , Barrio San Francisco , Distrito Ibaiondo , Bilbao , Gran Bilbao, Vizcaya ",Barrio San Francisco,"Gran Bilbao, Vizcaya",80,70.0,2019-03-31,800,0,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de octubre,0,1,3,1,0,1976.0,en trámite,planta 4ª exterior,1,0,82702140,15,1.0,Bilbao,Distrito Abando - Albia," , Barrio Abandoibarra-Guggenheim , Distrito Abando - Albia , Bilbao , Gran Bilbao, Vizcaya ",Barrio Abandoibarra-Guggenheim,"Gran Bilbao, Vizcaya",147,85.0,2019-03-31,1600,1,3,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 23 de febrero,0,0,2,1,0,1976.0,en trámite,planta 9ª exterior,1,0,83219368,15,1.0,Bilbao,Distrito Rekalde," , Barrio Irala , Distrito Rekalde , Bilbao , Gran Bilbao, Vizcaya ",Barrio Irala,"Gran Bilbao, Vizcaya",95,85.0,2019-03-31,1150,0,3,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de febrero,0,0,2,0,0,1976.0,en trámite,,0,0,83944003,23,1.0,Plentzia,," , Plentzia , Uribe-Butroe, Vizcaya ",,"Uribe-Butroe, Vizcaya",82,85.0,2019-03-31,850,0,2,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 26 de febrero,0,0,1,0,0,1976.0,,,0,0,39294726,15,1.0,Bilbao,Distrito Abando - Albia," , Barrio Zabalburu-Diputación , Distrito Abando - Albia , Bilbao , Gran Bilbao, Vizcaya ",Barrio Zabalburu-Diputación,"Gran Bilbao, Vizcaya",52,85.0,2019-03-31,850,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,0,2,0,0,1976.0,en trámite,planta 3ª exterior,0,0,84050331,15,1.0,Bilbao,Distrito Begoña - Santutxu," , Barrio Bolueta , Distrito Begoña - Santutxu , Bilbao , Gran Bilbao, Vizcaya ",Barrio Bolueta,"Gran Bilbao, Vizcaya",75,65.0,2019-03-31,750,0,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,0,1,0,0,1976.0,en trámite,planta 5ª interior,0,0,84050335,15,1.0,Bilbao,Distrito Indautxu," , Barrio Sabino Arana-Jesuitas , Distrito Indautxu , Bilbao , Gran Bilbao, Vizcaya ",Barrio Sabino Arana-Jesuitas,"Gran Bilbao, Vizcaya",85,75.0,2019-03-31,1150,0,3,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 29 de enero,0,1,1,1,0,1976.0,en trámite,planta 5ª interior,0,0,84059966,15,1.0,Bilbao,Distrito Indautxu," , Barrio Sabino Arana-Jesuitas , Distrito Indautxu , Bilbao , Gran Bilbao, Vizcaya ",Barrio Sabino Arana-Jesuitas,"Gran Bilbao, Vizcaya",75,85.0,2019-03-31,1150,0,3,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 8 de febrero,0,0,2,0,0,1976.0,en trámite,planta 3ª exterior,1,0,84207716,15,1.0,Bilbao,Distrito Ibaiondo," , Barrio Miribilla , Distrito Ibaiondo , Bilbao , Gran Bilbao, Vizcaya ",Barrio Miribilla,"Gran Bilbao, Vizcaya",106,95.0,2019-03-31,950,0,3,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de marzo,0,0,2,0,0,1976.0,en trámite,planta 1ª exterior,1,0,29025688,15,1.0,Berango,," , Berango , Uribe-Butroe, Vizcaya ",,"Uribe-Butroe, Vizcaya",104,85.0,2019-03-31,1030,0,3,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de marzo,0,0,1,0,0,1976.0,en trámite,planta 7ª exterior,0,0,84271592,15,1.0,Bilbao,Distrito Ibaiondo," , Barrio Iturralde , Distrito Ibaiondo , Bilbao , Gran Bilbao, Vizcaya ",Barrio Iturralde,"Gran Bilbao, Vizcaya",70,56.0,2019-03-31,700,0,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de marzo,0,0,2,1,0,1976.0,en trámite,planta 3ª exterior,0,0,84381668,15,0.0,Getxo,Distrito Algorta," , Barrio Usategui , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Usategui,"Gran Bilbao, Vizcaya",150,85.0,2019-03-31,1300,0,3,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 15 de marzo,0,0,1,0,0,1976.0,en trámite,planta 8ª,0,0,84485475,15,1.0,Barakaldo,Distrito Centro," , Distrito Centro , Barakaldo , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",58,85.0,2019-03-31,650,0,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de marzo,0,0,2,0,0,1976.0,en trámite,planta 4ª exterior,1,0,84467702,15,1.0,Bilbao,Distrito Deusto," , Barrio San Pedro de Deusto-Arangoit , Distrito Deusto , Bilbao , Gran Bilbao, Vizcaya ",Barrio San Pedro de Deusto-Arangoit,"Gran Bilbao, Vizcaya",100,95.0,2019-03-31,1100,0,3,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de marzo,0,0,1,0,0,1976.0,en trámite,planta 4ª exterior,0,0,84632498,15,0.0,Bilbao,Distrito Casco Viejo," , Distrito Casco Viejo , Bilbao , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",50,45.0,2019-03-31,780,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de marzo,0,0,1,0,0,1976.0,en trámite,planta 4ª exterior,0,0,84652053,15,0.0,Sestao,Distrito Txabarri - La Unión - Vista Alegre," , Distrito Txabarri - La Unión - Vista Alegre , Sestao , Gran Bilbao, Vizcaya ",,"Gran Bilbao, Vizcaya",65,85.0,2019-03-31,580,0,3,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,0,2,1,0,1976.0,en trámite,planta 4ª exterior,1,0,35940762,15,1.0,Bilbao,Distrito Indautxu," Calle maría díaz haroko , Barrio Sabino Arana-Jesuitas , Distrito Indautxu , Bilbao , Gran Bilbao, Vizcaya ",Barrio Sabino Arana-Jesuitas,"Gran Bilbao, Vizcaya",105,100.0,2019-03-31,1365,0,3,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de enero,0,0,2,1,0,1976.0,,planta 1ª exterior,0,0,35780609,15,1.0,Bilbao,Distrito Indautxu," Recalde Zumarkalea , Barrio Campuzano , Distrito Indautxu , Bilbao , Gran Bilbao, Vizcaya ",Barrio Campuzano,"Gran Bilbao, Vizcaya",250,85.0,2019-03-31,3500,0,7,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de marzo,0,1,3,0,0,1976.0,en trámite,3 plantas,1,1,39807432,18,1.0,Maruri,," , Maruri , Uribe-Butroe, Vizcaya ",,"Uribe-Butroe, Vizcaya",5000,275.0,2019-03-31,1350,0,4,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 5 de marzo,0,0,2,1,0,1976.0,en trámite,planta 3ª exterior,0,0,81675782,15,0.0,Bilbao,Distrito Casco Viejo," CORREO , Distrito Casco Viejo , Bilbao , Gran Bilbao, Vizcaya ",CORREO,"Gran Bilbao, Vizcaya",120,107.0,2019-03-31,900,0,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de diciembre,0,0,3,0,0,1976.0,en trámite,planta 5ª exterior,1,0,82652382,15,1.0,Getxo,Distrito Las Arenas," Mayor , Barrio Las Arenas Centro , Distrito Las Arenas , Getxo , Gran Bilbao, Vizcaya ",Barrio Las Arenas Centro,"Gran Bilbao, Vizcaya",135,85.0,2019-03-31,1450,0,4,1,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de enero,0,0,1,1,0,1976.0,no indicado,planta 9ª exterior,1,0,83018184,17,1.0,Bilbao,Distrito Abando - Albia," Calle del Lehendakari Leizaola, Bilbao , Barrio Abandoibarra-Guggenheim , Distrito Abando - Albia , Bilbao , Gran Bilbao, Vizcaya ",Barrio Abandoibarra-Guggenheim,"Gran Bilbao, Vizcaya",60,85.0,2019-03-31,2000,0,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de enero,0,0,1,0,0,1974.0,,planta 5ª exterior,0,0,36121707,20,1.0,Bilbao,Distrito Basurto - Zorroza," Sabino Arana , Barrio Basurtu , Distrito Basurto - Zorroza , Bilbao , Gran Bilbao, Vizcaya ",Barrio Basurtu,"Gran Bilbao, Vizcaya",60,50.0,2019-03-31,1000,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de diciembre,0,1,2,1,0,1976.0,en trámite,planta 3ª exterior,0,0,83408256,15,1.0,Getxo,Distrito Las Arenas," Avenida santa ana , Barrio Santa Ana , Distrito Las Arenas , Getxo , Gran Bilbao, Vizcaya ",Barrio Santa Ana,"Gran Bilbao, Vizcaya",90,85.0,2019-03-31,800,1,3,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de diciembre,1,1,2,1,0,1976.0,en trámite,planta 5ª exterior,1,0,83418981,15,1.0,Bilbao,Distrito Abando - Albia," Uribitarte Pasealekua, Bilbao , Barrio Albia , Distrito Abando - Albia , Bilbao , Gran Bilbao, Vizcaya ",Barrio Albia,"Gran Bilbao, Vizcaya",80,85.0,2019-03-31,1650,1,2,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,1,0,0,1976.0,en trámite,planta 4ª exterior,1,1,82480492,15,1.0,Bilbao,Distrito Abando - Albia," Don Diego López Haroko Kale Nagusia , Barrio Abandoibarra-Guggenheim , Distrito Abando - Albia , Bilbao , Gran Bilbao, Vizcaya ",Barrio Abandoibarra-Guggenheim,"Gran Bilbao, Vizcaya",75,68.0,2019-03-31,1350,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 7 de enero,0,0,1,1,0,1976.0,en trámite,planta 6ª interior,0,0,83759111,15,1.0,Bilbao,Distrito Basurto - Zorroza," Martinez Alzola , Barrio Basurtu , Distrito Basurto - Zorroza , Bilbao , Gran Bilbao, Vizcaya ",Barrio Basurtu,"Gran Bilbao, Vizcaya",80,85.0,2019-03-31,900,0,2,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 15 de marzo,0,1,1,0,0,1971.0,en trámite,planta 1ª exterior,0,0,84064795,15,0.0,Berango,Karabiazpi," Karabiazpi , Berango , Uribe-Butroe, Vizcaya ",,"Uribe-Butroe, Vizcaya",69,62.0,2019-03-31,800,0,3,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de marzo,0,0,2,1,0,1970.0,en trámite,planta 1ª exterior,1,0,84079359,15,1.0,Bilbao,Distrito Uribarri," Tristan de Leguizamon , Barrio Campo Volantín-Castaños , Distrito Uribarri , Bilbao , Gran Bilbao, Vizcaya ",Barrio Campo Volantín-Castaños,"Gran Bilbao, Vizcaya",65,60.0,2019-03-31,1200,0,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de marzo,0,0,2,0,0,1968.0,en trámite,planta 1ª exterior,0,0,84087973,15,1.0,Bilbao,Distrito Abando - Albia," Alameda de Mazarredo , Barrio Abandoibarra-Guggenheim , Distrito Abando - Albia , Bilbao , Gran Bilbao, Vizcaya ",Barrio Abandoibarra-Guggenheim,"Gran Bilbao, Vizcaya",90,83.0,2019-03-31,1200,0,3,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de enero,0,0,1,0,0,1966.0,en trámite,planta 6ª exterior,0,0,84104169,15,1.0,Bilbao,Distrito Begoña - Santutxu," Iturriaga Kalea, Bilbao , Barrio Santutxu-Basarrate , Distrito Begoña - Santutxu , Bilbao , Gran Bilbao, Vizcaya ",Barrio Santutxu-Basarrate,"Gran Bilbao, Vizcaya",60,53.0,2019-03-31,700,0,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,2,1,0,1976.0,en trámite,bajo exterior,0,0,84285262,15,0.0,Getxo,Distrito Algorta," Gaztelumendi , Barrio Sarrikobaso , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Sarrikobaso,"Gran Bilbao, Vizcaya",70,85.0,2019-03-31,900,0,3,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
