ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_calefacción individual: gasoil,heating_heating,heating_no dispone de calefacción,heating_no dispone de calefacción: gas natural,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 11 de octubre,0,0,2.0,0,0,,no indicado,,0,0,25709151,1,0,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",89,,2019-04-14,224000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,en trámite,planta 1ª,0,0,81711836,1,,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",65,60,2019-04-14,60000,0,2.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de octubre,0,0,1.0,1,0,,en trámite,planta 5ª exterior,0,0,29517988,1,0,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",60,57,2019-04-14,109000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de octubre,0,0,1.0,1,0,1964,no indicado,planta 11ª exterior,0,0,38028319,1,1,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",81,69,2019-04-14,130000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,en trámite,planta 5ª exterior,0,0,84485189,1,1,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",75,68,2019-04-14,95000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,0.0,0,0,,en trámite,,0,0,81650596,0,,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",75,,2019-04-14,220000,0,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,en trámite,planta 4ª,0,0,82178705,1,,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",90,86,2019-04-14,63000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,2.0,1,0,1950,en trámite,,0,0,81752590,7,,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",124,110,2019-04-14,230000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,1.0,0,0,1990,en trámite,,0,1,81752911,7,,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",151,70,2019-04-14,250000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de octubre,0,0,2.0,0,0,,no indicado,,0,0,34039600,7,,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",115,115,2019-04-14,199000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de febrero,0,0,1.0,0,0,,no indicado,,0,1,27635736,0,,A Coruña,Distrito Sagrada Familia," Calle Río Ulla, 9 , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ","Calle Río Ulla, 9","Área de A Coruña, A Coruña",126,70,2019-04-14,220000,0,3.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,1.0,1,0,1973,no indicado,planta 2ª exterior,0,0,82276988,1,1,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",101,89,2019-04-14,165000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,1.0,0,0,1958,en trámite,,0,0,81753003,7,,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",143,90,2019-04-14,320000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 11 de abril,0,0,1.0,1,0,,en trámite,planta 4ª,0,0,81753115,1,0,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",65,60,2019-04-14,70000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,1.0,0,0,1967,en trámite,bajo,0,0,81753219,1,0,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",55,50,2019-04-14,70000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,2.0,0,0,,en trámite,,0,0,84817736,11,,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",32,,2019-04-14,180000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de febrero,0,0,4.0,1,0,2001,,,1,1,826099,0,,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",238,300,2019-04-14,600000,0,7.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de octubre,0,0,1.0,0,0,,no indicado,,0,0,33342998,7,,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",100,,2019-04-14,380000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de octubre,0,0,1.0,0,0,1955,en trámite,,0,1,31225703,11,,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",50,,2019-04-14,220000,0,3.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,2.0,0,0,,en trámite,planta 8ª,0,0,84548182,1,1,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",100,,2019-04-14,117000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de octubre,0,0,1.0,0,0,,en trámite,planta 3ª exterior,0,0,28803105,1,0,A Coruña,Distrito Sagrada Familia," Calle San Isidoro , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",Calle San Isidoro,"Área de A Coruña, A Coruña",59,55,2019-04-14,55000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de octubre,0,0,1.0,1,0,,en trámite,planta 2ª exterior,0,0,39371141,1,1,A Coruña,Distrito Sagrada Familia," sagrada familia , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",sagrada familia,"Área de A Coruña, A Coruña",80,,2019-04-14,119900,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de febrero,0,0,1.0,0,0,,no indicado,planta 4ª exterior,0,0,40258449,1,0,A Coruña,Distrito Sagrada Familia," Calle San Isidoro, 46 , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ","Calle San Isidoro, 46","Área de A Coruña, A Coruña",86,,2019-04-14,69000,0,4.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,0,0,1.0,0,0,,,planta 2ª exterior,0,0,84255430,1,0,A Coruña,Distrito Sagrada Familia," Calle Cancela de Afuera, 7 2º D , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ","Calle Cancela de Afuera, 7 2º D","Área de A Coruña, A Coruña",70,,2019-04-14,98000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de febrero,0,0,2.0,0,0,,en trámite,1 planta,0,0,83612147,7,,A Coruña,Distrito Sagrada Familia," Calle Maravillas , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",Calle Maravillas,"Área de A Coruña, A Coruña",120,,2019-04-14,200000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,0,0,,en trámite,,0,0,84820417,11,,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",123,,2019-04-14,220000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,en trámite,planta 5ª exterior,0,0,84211672,1,1,A Coruña,Distrito Sagrada Familia," Sagrada Familia , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",Sagrada Familia,"Área de A Coruña, A Coruña",68,,2019-04-14,95000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de enero,0,0,1.0,0,0,,en trámite,planta 1ª exterior,0,0,82932013,1,0,A Coruña,Distrito Sagrada Familia," SAGRADA FAMILIA , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",SAGRADA FAMILIA,"Área de A Coruña, A Coruña",75,72,2019-04-14,75000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de diciembre,0,0,2.0,0,0,,en trámite,planta 5ª exterior,0,0,36873916,1,0,A Coruña,Distrito Sagrada Familia," Calle San Lucas , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",Calle San Lucas,"Área de A Coruña, A Coruña",80,,2019-04-14,62000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de octubre,0,0,1.0,0,0,,en trámite,planta 2ª exterior,0,0,81330771,1,0,A Coruña,Distrito Sagrada Familia," Niño Jesús , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",Niño Jesús,"Área de A Coruña, A Coruña",65,56,2019-04-14,50000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de febrero,0,0,1.0,0,0,1970,en trámite,planta 4ª exterior,0,0,84403101,1,0,A Coruña,Distrito Sagrada Familia," San Jaime, 22 , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ","San Jaime, 22","Área de A Coruña, A Coruña",90,77,2019-04-14,85000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 6 de abril,0,0,2.0,1,0,,en trámite,planta 3ª exterior,1,0,81373113,1,1,A Coruña,Distrito Sagrada Familia," Rolda de Outeiro, 224 , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ","Rolda de Outeiro, 224","Área de A Coruña, A Coruña",100,,2019-04-14,195000,1,3.0,1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 20 de diciembre,0,0,1.0,1,0,1982,en trámite,planta 7ª exterior,1,0,37930498,1,1,A Coruña,Distrito Sagrada Familia," Calle Cardenal Cisneros , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",Calle Cardenal Cisneros,"Área de A Coruña, A Coruña",90,74,2019-04-14,130000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 11 de octubre,0,0,1.0,0,0,,,planta 6ª exterior,0,0,40466235,1,1,A Coruña,Distrito Sagrada Familia," Avenida Finisterre , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",Avenida Finisterre,"Área de A Coruña, A Coruña",78,77,2019-04-14,110000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,1.0,0,0,,en trámite,planta 5ª exterior,0,0,84675527,1,0,A Coruña,Distrito Sagrada Familia," Calle Nuestra Señora de la Luz , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",Calle Nuestra Señora de la Luz,"Área de A Coruña, A Coruña",85,,2019-04-14,65000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de enero,0,0,1.0,1,0,,en trámite,bajo exterior,0,0,35462133,1,0,A Coruña,Distrito Sagrada Familia," Calle San Isidoro , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",Calle San Isidoro,"Área de A Coruña, A Coruña",65,,2019-04-14,70000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de octubre,0,0,1.0,0,0,,en trámite,planta 4ª exterior,0,0,36192891,1,0,A Coruña,Distrito Sagrada Familia," Calle Pontedeume , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",Calle Pontedeume,"Área de A Coruña, A Coruña",78,,2019-04-14,60000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,1985,en trámite,planta 3ª exterior,1,0,38894810,1,1,A Coruña,Distrito Sagrada Familia," TORNOS , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",TORNOS,"Área de A Coruña, A Coruña",108,,2019-04-14,200000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de febrero,0,0,1.0,0,0,1966,en trámite,planta 3ª exterior,0,0,39153102,1,0,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",75,,2019-04-14,80000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,,,,0,0,81650559,0,,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",170,,2019-04-14,290000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,1972,en trámite,,0,0,32259407,0,,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",115,,2019-04-14,230000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 10 de diciembre,0,0,1.0,0,0,1958,en trámite,1 planta,0,0,40069419,11,,A Coruña,Distrito Sagrada Familia," Rio Sor, 6 , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ","Rio Sor, 6","Área de A Coruña, A Coruña",99,67,2019-04-14,160000,1,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 11 de octubre,0,0,1.0,0,0,,en trámite,planta 4ª exterior,0,0,40489350,1,0,A Coruña,Distrito Sagrada Familia," San Isidoro, 56 , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ","San Isidoro, 56","Área de A Coruña, A Coruña",80,75,2019-04-14,69000,0,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,1,0,1963,en trámite,planta 4ª exterior,0,0,84403038,1,1,A Coruña,Distrito Sagrada Familia," Puentedeume, 13 , Urb. Ronda de Nelle 107 7º , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",Urb. Ronda de Nelle 107 7º,"Área de A Coruña, A Coruña",72,60,2019-04-14,75000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,en trámite,planta 4ª exterior,0,0,84776633,1,0,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",65,60,2019-04-14,69000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,1973,no indicado,planta 5ª,0,0,84840038,1,1,A Coruña,Distrito Sagrada Familia," Calle Sagrada Familia , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",Calle Sagrada Familia,"Área de A Coruña, A Coruña",55,,2019-04-14,95000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 11 de octubre,0,0,4.0,0,0,2000,en trámite,,1,1,1531527,0,,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",225,,2019-04-14,700000,0,5.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,1.0,1,0,,,planta 1ª exterior,0,0,83002599,1,1,A Coruña,Distrito Sagrada Familia," Calle Fe, 2 , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ","Calle Fe, 2","Área de A Coruña, A Coruña",90,,2019-04-14,120000,1,3.0,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de noviembre,0,0,1.0,0,0,,no indicado,bajo exterior,0,0,35255879,1,0,A Coruña,Distrito Sagrada Familia," Calle San Isidoro, 51 , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ","Calle San Isidoro, 51","Área de A Coruña, A Coruña",60,50,2019-04-14,70000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de octubre,0,0,1.0,0,0,,no indicado,,0,0,35113295,7,,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",70,60,2019-04-14,220000,1,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de febrero,0,0,1.0,0,0,1945,no indicado,planta 3ª exterior,0,0,81867677,1,0,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",94,70,2019-04-14,60000,0,5.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,0.0,0,0,1958,no indicado,,0,0,84654104,7,,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",123,66,2019-04-14,220000,0,0.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,0,1.0,1,0,1964,en trámite,planta 5ª exterior,0,0,84771500,1,1,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",65,60,2019-04-14,95000,1,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 31 de marzo,0,0,1.0,0,0,,,planta 4ª exterior,0,0,34804589,1,0,A Coruña,Distrito Sagrada Familia," Calle san lucas , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",Calle san lucas,"Área de A Coruña, A Coruña",70,56,2019-04-14,60000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,0,0,,en trámite,planta 4ª exterior,0,0,84818363,1,0,A Coruña,Distrito Sagrada Familia," SAN LUCAS, 30 , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ","SAN LUCAS, 30","Área de A Coruña, A Coruña",70,56,2019-04-14,60000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,1.0,0,0,,en trámite,planta 4ª exterior,0,0,40134350,1,,A Coruña,Distrito Sagrada Familia," Calle San Leandro , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",Calle San Leandro,"Área de A Coruña, A Coruña",77,,2019-04-14,89000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,3.0,0,0,,en trámite,1 planta,0,0,84828821,11,,A Coruña,Distrito Sagrada Familia," Calle San Jaime, 13 , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ","Calle San Jaime, 13","Área de A Coruña, A Coruña",205,,2019-04-14,318000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,1.0,1,0,,,planta 2ª interior,0,0,84959980,1,1,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",70,60,2019-04-14,98000,1,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,1.0,0,0,1965,en trámite,planta 1ª,0,0,85024741,1,0,A Coruña,Distrito Sagrada Familia," , Distrito Sagrada Familia , A Coruña , Área de A Coruña, A Coruña ",,"Área de A Coruña, A Coruña",70,,2019-04-14,75000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
