ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: bomba de frío/calor,heating_calefacción central: eléctrica,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 21 de febrero,1,1,3.0,1,0,,en trámite,2 plantas,1,1,83294135,0,,Mairena del Aljarafe,Distrito Simon Verde," PETIT SIMON, 31 , Urb. SIMON VERDE , Distrito Simon Verde , Mairena del Aljarafe , Aljarafe, Sevilla ",Urb. SIMON VERDE,"Aljarafe, Sevilla",150,,2019-04-13,247000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Anuncio actualizado el 1 de abril,1,0,3.0,1,0,2006,en trámite,3 plantas,1,1,83844588,6,,Mairena del Aljarafe,Distrito Casco Antiguo," Hermanas Mirabal , Urb. Mairena Parque , Distrito Casco Antiguo , Mairena del Aljarafe , Aljarafe, Sevilla ",Urb. Mairena Parque,"Aljarafe, Sevilla",145,,2019-04-13,248000,0,4.0,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Anuncio actualizado el 1 de febrero,1,0,6.0,1,0,2004,,,1,1,39162148,1,,Mairena del Aljarafe,Distrito Simon Verde," , Distrito Simon Verde , Mairena del Aljarafe , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",1171,509,2019-04-13,1355000,0,5.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,1,0,2.0,1,0,2008,en trámite,planta 3ª exterior,1,1,83127020,3,1,Mairena del Aljarafe,Distrito Nuevo Bulevar," Avenida del Conocimiento , Distrito Nuevo Bulevar , Mairena del Aljarafe , Aljarafe, Sevilla ",Avenida del Conocimiento,"Aljarafe, Sevilla",120,,2019-04-13,200000,1,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 10 de abril,1,0,2.0,1,0,,en trámite,planta 1ª exterior,1,1,84636308,3,1,Mairena del Aljarafe,Distrito Simon Verde," MAR BALTICO , Distrito Simon Verde , Mairena del Aljarafe , Aljarafe, Sevilla ",MAR BALTICO,"Aljarafe, Sevilla",120,,2019-04-13,190000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,1,1.0,0,0,1978,,planta 3ª exterior,0,1,84843153,3,0,Mairena del Aljarafe,Distrito Casco Antiguo," Calle Nueva , Distrito Casco Antiguo , Mairena del Aljarafe , Aljarafe, Sevilla ",Calle Nueva,"Aljarafe, Sevilla",83,,2019-04-13,76000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,4.0,0,0,1989,en trámite,,1,1,39135525,1,,Mairena del Aljarafe,Distrito Simon Verde," Calle Fuenteclara , Distrito Simon Verde , Mairena del Aljarafe , Aljarafe, Sevilla ",Calle Fuenteclara,"Aljarafe, Sevilla",1041,,2019-04-13,329000,0,5.0,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,1,0,2.0,1,0,2008,,planta 3ª exterior,1,1,83239590,3,1,Mairena del Aljarafe,Distrito Nuevo Bulevar," Avenida de la Filosofía, 15 , Urb. LAS BRISAS , Distrito Nuevo Bulevar , Mairena del Aljarafe , Aljarafe, Sevilla ",Urb. LAS BRISAS,"Aljarafe, Sevilla",94,85,2019-04-13,170000,1,2.0,1,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 9 de enero,0,0,2.0,0,0,,no indicado,planta 1ª exterior,1,1,37109697,3,1,Mairena del Aljarafe,Distrito Casco Antiguo," Avenida Andalucía, esquina con Av. República Española s/n , Distrito Casco Antiguo , Mairena del Aljarafe , Aljarafe, Sevilla ","Avenida Andalucía, esquina con Av. República Española s/n","Aljarafe, Sevilla",114,,2019-04-13,157300,0,3.0,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de enero,0,0,2.0,0,0,,no indicado,planta 1ª exterior,1,1,39862259,3,1,Mairena del Aljarafe,Distrito Casco Antiguo," Avenida Andalucía, esquina con Av. República Española s/n , Distrito Casco Antiguo , Mairena del Aljarafe , Aljarafe, Sevilla ","Avenida Andalucía, esquina con Av. República Española s/n","Aljarafe, Sevilla",138,,2019-04-13,172300,0,3.0,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de enero,0,0,2.0,0,0,,no indicado,bajo exterior,1,1,39862260,3,1,Mairena del Aljarafe,Distrito Casco Antiguo," Avenida Andalucía, esquina con Av. República Española s/n , Distrito Casco Antiguo , Mairena del Aljarafe , Aljarafe, Sevilla ","Avenida Andalucía, esquina con Av. República Española s/n","Aljarafe, Sevilla",136,,2019-04-13,202300,0,3.0,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,1,0,2.0,0,0,,,planta 8ª exterior,0,0,84988976,3,1,Mairena del Aljarafe,Distrito Ciudad Aljarafe," , Distrito Ciudad Aljarafe , Mairena del Aljarafe , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",112,89,2019-04-13,125000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de marzo,1,1,3.0,1,0,,en trámite,2 plantas,1,0,84266333,0,,Mairena del Aljarafe,Distrito Casco Antiguo," Urb. Jardines del Aljarafe , Distrito Casco Antiguo , Mairena del Aljarafe , Aljarafe, Sevilla ",Urb. Jardines del Aljarafe,"Aljarafe, Sevilla",178,,2019-04-13,182000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 12 de abril,1,0,2.0,0,0,1988,en trámite,,1,0,84864456,10,,Mairena del Aljarafe,Distrito Lepanto," Calle Alicante, 50 , Distrito Lepanto , Mairena del Aljarafe , Aljarafe, Sevilla ","Calle Alicante, 50","Aljarafe, Sevilla",138,,2019-04-13,159000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,1,0,1.0,1,0,1972,en trámite,planta 2ª exterior,1,0,84069221,3,0,Mairena del Aljarafe,Distrito Simon Verde," Barriada Alero de Sevilla , Distrito Simon Verde , Mairena del Aljarafe , Aljarafe, Sevilla ",Barriada Alero de Sevilla,"Aljarafe, Sevilla",100,,2019-04-13,103000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,1,0,2.0,1,0,1975,,,0,0,40539856,6,,Mairena del Aljarafe,Distrito Nuevo Bulevar," Plaza Doña Rocío, 16 , Distrito Nuevo Bulevar , Mairena del Aljarafe , Aljarafe, Sevilla ","Plaza Doña Rocío, 16","Aljarafe, Sevilla",115,90,2019-04-13,128470,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,1,0,2.0,0,0,1991,en trámite,,1,0,84770749,10,,Mairena del Aljarafe,Distrito Lepanto," Cerro de los Tilos, 18 , Distrito Lepanto , Mairena del Aljarafe , Aljarafe, Sevilla ","Cerro de los Tilos, 18","Aljarafe, Sevilla",209,154,2019-04-13,217000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,1,0,2.0,1,0,2006,en trámite,planta 3ª,0,0,85039398,3,1,Mairena del Aljarafe,Distrito Nuevo Bulevar," , Distrito Nuevo Bulevar , Mairena del Aljarafe , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",85,,2019-04-13,169000,0,2.0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,3.0,1,0,2002,,,1,0,84992626,6,,Mairena del Aljarafe,Distrito Nuevo Bulevar," , Distrito Nuevo Bulevar , Mairena del Aljarafe , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",120,100,2019-04-13,237900,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,1,0,2.0,1,0,,en trámite,1 planta,1,0,84920824,6,,Mairena del Aljarafe,Distrito Casco Antiguo," , Distrito Casco Antiguo , Mairena del Aljarafe , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",140,139,2019-04-13,200000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de marzo,1,0,3.0,0,0,,en trámite,,0,0,81907291,10,,Mairena del Aljarafe,Distrito Nuevo Bulevar," , Distrito Nuevo Bulevar , Mairena del Aljarafe , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",177,150,2019-04-13,165000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,1,0,5.0,1,0,1997,en trámite,3 plantas,1,1,83406509,1,,Mairena del Aljarafe,Distrito Simon Verde," , Distrito Simon Verde , Mairena del Aljarafe , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",1143,376,2019-04-13,640000,0,5.0,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de abril,1,0,2.0,1,0,,en trámite,bajo interior,1,1,84675287,3,1,Mairena del Aljarafe,Distrito Casco Antiguo," , Distrito Casco Antiguo , Mairena del Aljarafe , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",85,76,2019-04-13,169000,0,2.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,0,2.0,1,0,2009,,planta 3ª exterior,1,1,85015506,3,1,Mairena del Aljarafe,Distrito Casco Antiguo," Hermanas Mirabal , Urb. Mairena del Aljarafe , Distrito Casco Antiguo , Mairena del Aljarafe , Aljarafe, Sevilla ",Urb. Mairena del Aljarafe,"Aljarafe, Sevilla",116,,2019-04-13,171900,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 11 de abril,1,0,2.0,1,0,2007,en trámite,planta 4ª exterior,1,1,85013461,9,1,Mairena del Aljarafe,Distrito Nuevo Bulevar," , Distrito Nuevo Bulevar , Mairena del Aljarafe , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",95,,2019-04-13,190000,0,2.0,0,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,0,2.0,1,0,,en trámite,planta 1ª exterior,1,1,84986742,3,1,Mairena del Aljarafe,Distrito Simon Verde," , Distrito Simon Verde , Mairena del Aljarafe , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",110,95,2019-04-13,145000,1,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,1,0,3.0,1,0,1998,no indicado,,1,1,40518493,1,,Mairena del Aljarafe,Distrito Simon Verde," , Distrito Simon Verde , Mairena del Aljarafe , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",450,275,2019-04-13,319999,0,5.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,0,3.0,1,0,2002,en trámite,2 plantas,1,0,40070788,6,,Mairena del Aljarafe,Distrito Casco Antiguo," , Distrito Casco Antiguo , Mairena del Aljarafe , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",115,,2019-04-13,200000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,1,0,3.0,1,0,,en trámite,2 plantas,0,1,85048878,0,,Mairena del Aljarafe,Distrito Simon Verde," Petit simón , Distrito Simon Verde , Mairena del Aljarafe , Aljarafe, Sevilla ",Petit simón,"Aljarafe, Sevilla",142,,2019-04-13,248000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 19 de marzo,0,0,2.0,0,0,1970,en trámite,3 plantas,0,0,82561331,0,,Mairena del Aljarafe,Distrito Lepanto," Navarra, 5 , Distrito Lepanto , Mairena del Aljarafe , Aljarafe, Sevilla ","Navarra, 5","Aljarafe, Sevilla",74,180,2019-04-13,50000,0,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,1,0,3.0,1,0,1988,en trámite,3 plantas,1,1,30010881,6,,Mairena del Aljarafe,Distrito Ciudad Aljarafe," Urb. Aljarasol , Distrito Ciudad Aljarafe , Mairena del Aljarafe , Aljarafe, Sevilla ",Urb. Aljarasol,"Aljarafe, Sevilla",107,124,2019-04-13,210000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,1,0,2.0,1,0,2008,en trámite,planta 2ª exterior,1,1,84845418,3,1,Mairena del Aljarafe,Distrito Nuevo Bulevar," Avenida de la sabiduria , Urb. METROMAR FASE 3 , Distrito Nuevo Bulevar , Mairena del Aljarafe , Aljarafe, Sevilla ",Urb. METROMAR FASE 3,"Aljarafe, Sevilla",90,70,2019-04-13,159000,0,2.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 11 de abril,1,0,3.0,1,0,1998,en trámite,,1,0,83861899,0,,Mairena del Aljarafe,Distrito Casco Antiguo," , Distrito Casco Antiguo , Mairena del Aljarafe , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",140,,2019-04-13,179000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ad_last_update,air_conditioner,balcony,0.0,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,1,garden,house_id,14,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,0.0,storage_room,swimming_pool,terrace,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 26 de octubre,1,0,3.0,1,0,2004,en trámite,2 plantas,1,1,39365758,0,,Espartinas,Distrito Zona Colegio Europa," Calle Rivera Ordóñez, 3 , Urb. Cerro Alto , Distrito Zona Colegio Europa , Espartinas , Aljarafe, Sevilla ",Urb. Cerro Alto,"Aljarafe, Sevilla",200,129,2019-04-13,199000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,0,0,3.0,0,0,,no indicado,,0,0,82403000,6,,Espartinas,Distrito Espartinas Pueblo," Avenida Sevilla, 36 , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ","Avenida Sevilla, 36","Aljarafe, Sevilla",140,120,2019-04-13,200000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,en trámite,,0,0,82730820,0,,Espartinas,Distrito Espartinas Pueblo," Urbanización los olivos, 17 , Urb. los olivos , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ",Urb. los olivos,"Aljarafe, Sevilla",136,,2019-04-13,196000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,3.0,1,0,,no indicado,2 plantas,1,1,37760070,0,,Espartinas,Distrito Espartinas Pueblo," Calle Infanta Elena, 1 , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ","Calle Infanta Elena, 1","Aljarafe, Sevilla",130,,2019-04-13,230000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,3.0,1,0,,no indicado,1 planta,1,1,1633802,1,,Espartinas,Distrito Ramal de Espartinas," Calle Jardín, 10 , Urb. urb. el Jardín 1 , Distrito Ramal de Espartinas , Espartinas , Aljarafe, Sevilla ",Urb. urb. el Jardín 1,"Aljarafe, Sevilla",630,250,2019-04-13,350000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,1,0,,en trámite,1 planta,1,1,40525310,1,,Espartinas,Distrito Ramal de Espartinas," Urbanizacion El Jardin, 24 , Distrito Ramal de Espartinas , Espartinas , Aljarafe, Sevilla ","Urbanizacion El Jardin, 24","Aljarafe, Sevilla",690,,2019-04-13,265000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,1,0,,no indicado,1 planta,1,1,29986725,1,,Espartinas,Distrito Ramal de Espartinas," urbanización Jardín I, 11 , Distrito Ramal de Espartinas , Espartinas , Aljarafe, Sevilla ","urbanización Jardín I, 11","Aljarafe, Sevilla",1100,,2019-04-13,220000,0,5.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,1.0,1,0,,en trámite,,1,1,81165327,1,,Espartinas,Distrito Loreto," Urbanización los Catorce, 4 , Distrito Loreto , Espartinas , Aljarafe, Sevilla ","Urbanización los Catorce, 4","Aljarafe, Sevilla",850,,2019-04-13,175000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,1,0,,no indicado,2 plantas,1,1,25799226,1,,Espartinas,Distrito Espartinas Pueblo," Calle Comandante José Sáenz, 9 , Urb. JARDIN TRIANA , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ",Urb. JARDIN TRIANA,"Aljarafe, Sevilla",372,101,2019-04-13,300000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,3.0,1,0,2007,no indicado,2 plantas,1,1,40327721,0,,Espartinas,Distrito Zona Colegio Europa," Calle Eduardo Davila Miura, 6 , Distrito Zona Colegio Europa , Espartinas , Aljarafe, Sevilla ","Calle Eduardo Davila Miura, 6","Aljarafe, Sevilla",290,30,2019-04-13,220000,0,4.0,1,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,en trámite,2 plantas,0,1,37565384,2,,Espartinas,Distrito Espartinas Pueblo," Calle Juan Emilio Fernández Mora, 32 , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ","Calle Juan Emilio Fernández Mora, 32","Aljarafe, Sevilla",190,,2019-04-13,124000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,3.0,1,0,,no indicado,1 planta,1,1,34256329,1,,Espartinas,Distrito Espartinas Pueblo," Calle jara, 8 , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ","Calle jara, 8","Aljarafe, Sevilla",650,160,2019-04-13,310000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,3.0,1,0,,no indicado,2 plantas,1,1,36982395,6,,Espartinas,Distrito Zona Colegio Europa," Calle Rafael Peralta, 24 , Distrito Zona Colegio Europa , Espartinas , Aljarafe, Sevilla ","Calle Rafael Peralta, 24","Aljarafe, Sevilla",136,,2019-04-13,150000,0,3.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,3.0,1,0,1990,en trámite,1 planta,1,1,40570484,1,,Espartinas,Distrito Zona Colegio Europa," Calle Camilo José Cela, 4 , Urb. Villas de Montesillos678038169 , Distrito Zona Colegio Europa , Espartinas , Aljarafe, Sevilla ",Urb. Villas de Montesillos678038169,"Aljarafe, Sevilla",900,,2019-04-13,330000,0,5.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
más de 5 meses sin actualizar,1,0,4.0,0,0,,en trámite,2 plantas,1,1,35257395,1,,Espartinas,Distrito Loreto," A-8076, 12 , Distrito Loreto , Espartinas , Aljarafe, Sevilla ","A-8076, 12","Aljarafe, Sevilla",2516,390,2019-04-13,585000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,4.0,1,0,,,2 plantas,1,1,38636375,1,,Espartinas,Distrito Loreto," Urbanizacion Teja II, 22 , Urb. Urbanizacion Teja II, 22. Chalet nº6 , Distrito Loreto , Espartinas , Aljarafe, Sevilla ","Urb. Urbanizacion Teja II, 22. Chalet nº6","Aljarafe, Sevilla",642,,2019-04-13,340000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,3.0,1,0,,en trámite,3 plantas,1,1,81680441,1,,Espartinas,Distrito Loreto," Calle Pepe Díaz, 10 , Distrito Loreto , Espartinas , Aljarafe, Sevilla ","Calle Pepe Díaz, 10","Aljarafe, Sevilla",123,209,2019-04-13,260000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,3.0,1,0,,no indicado,2 plantas,1,0,25285745,0,,Espartinas,Distrito Loreto," Calle Sierra de las Villas, 5 , Distrito Loreto , Espartinas , Aljarafe, Sevilla ","Calle Sierra de las Villas, 5","Aljarafe, Sevilla",281,120,2019-04-13,222400,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,1,1,3.0,1,0,2007,,3 plantas,1,0,82138706,0,,Espartinas,Distrito Zona Colegio Europa," , Distrito Zona Colegio Europa , Espartinas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",240,140,2019-04-13,250000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,3.0,1,0,,no indicado,2 plantas,1,1,35342845,1,,Espartinas,Distrito Espartinas Pueblo," Urbanización Cruz de Orleans, 27 , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ","Urbanización Cruz de Orleans, 27","Aljarafe, Sevilla",705,175,2019-04-13,500000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de febrero,1,0,3.0,1,0,,no indicado,2 plantas,1,1,84367515,1,,Espartinas,Distrito Espartinas Pueblo," Infantado de Mesa, 10 , Urb. infantado de mesa , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ",Urb. infantado de mesa,"Aljarafe, Sevilla",170,,2019-04-13,260000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,0,4.0,0,0,,,,0,0,84533724,1,,Espartinas,Distrito Ramal de Espartinas," jardin 2, 48 , Distrito Ramal de Espartinas , Espartinas , Aljarafe, Sevilla ","jardin 2, 48","Aljarafe, Sevilla",705,,2019-04-13,385000,0,6.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
