price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,garage
450000,2.0,3.0,1,31534936,6500,200,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,1
300000,3.0,9.0,1,36981619,254,,Gerena,"Sierra norte, Sevilla",,0
200000,2.0,5.0,1,30876483,5000,150,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,1
215000,2.0,2.0,3,84415831,130,114,Guillena,"Sierra norte, Sevilla",,1
75000,1.0,2.0,5,84940046,1000,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,0
85000,2.0,3.0,6,84183599,120,103,San Nicolas del Puerto,"Sierra norte, Sevilla",,0
88270,3.0,3.0,6,82623403,96,79,Guillena,"Sierra norte, Sevilla",,0
34000,1.0,2.0,6,83910433,67,45,Constantina,"Sierra norte, Sevilla",,0
60000,1.0,3.0,1,85007242,130,,Aznalcollar,"Sierra norte, Sevilla",,0
84000,2.0,3.0,0,85053041,98,,El Ronquillo,"Sierra norte, Sevilla",,0
98000,2.0,3.0,10,33956152,94,78,Guillena,"Sierra norte, Sevilla",,0
106000,1.0,3.0,1,37232664,96,,Guillena,"Sierra norte, Sevilla",,0
105000,2.0,3.0,2,39138167,120,,Gerena,"Sierra norte, Sevilla",,1
130000,2.0,4.0,1,82610364,130,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,1
60000,2.0,5.0,1,82953703,60,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,0
106000,3.0,3.0,6,37579942,120,,Gerena,"Sierra norte, Sevilla",,1
145000,2.0,3.0,1,38482833,116,,Guillena,"Sierra norte, Sevilla",2011,0
280000,2.0,5.0,1,29403376,1400,,Guillena,"Sierra norte, Sevilla",,1
62000,2.0,2.0,3,83648808,67,,El Garrobo,"Sierra norte, Sevilla",,0
142300,2.0,4.0,6,84419572,161,,Guillena,"Sierra norte, Sevilla",,1
60000,2.0,3.0,1,339665,80,,Cazalla de la Sierra,"Sierra norte, Sevilla",,0
120000,2.0,3.0,6,401117,100,,Guillena,"Sierra norte, Sevilla",,0
127000,2.0,4.0,6,28808038,145,,Guillena,"Sierra norte, Sevilla",,0
125000,2.0,3.0,6,28951113,12,,Cazalla de la Sierra,"Sierra norte, Sevilla",,1
40000,1.0,1.0,3,29202892,30,,Guillena,"Sierra norte, Sevilla",,0
80000,2.0,3.0,6,30081439,95,,Cazalla de la Sierra,"Sierra norte, Sevilla",,0
58000,1.0,2.0,2,36640744,1000,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,0
37000,1.0,3.0,2,36685814,105,,Guadalcanal,"Sierra norte, Sevilla",,0
190000,2.0,4.0,1,29568586,185,,Guillena,"Sierra norte, Sevilla",,1
55000,1.0,2.0,3,37682367,56,,Constantina,"Sierra norte, Sevilla",,0
60000,1.0,2.0,2,40062473,141,,La Puebla de los Infantes,"Sierra norte, Sevilla",,0
95000,2.0,4.0,1,81296618,150,,Alanis,"Sierra norte, Sevilla",,0
110000,3.0,3.0,0,81727221,120,,El Real de la Jara,"Sierra norte, Sevilla",,0
45000,2.0,2.0,3,81340282,78,66,El Pedroso,"Sierra norte, Sevilla",2008,1
1700000,6.0,8.0,1,82639074,2700,700,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,1
60000,1.0,2.0,2,83001570,70,,Guillena,"Sierra norte, Sevilla",,0
96000,1.0,3.0,6,83021555,84,,El Pedroso,"Sierra norte, Sevilla",,0
96000,2.0,4.0,6,32677261,94,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,0
74000,3.0,4.0,0,36792691,120,98,El Garrobo,"Sierra norte, Sevilla",,1
110000,1.0,1.0,5,36883497,110000,,Gerena,"Sierra norte, Sevilla",,0
100000,1.0,3.0,1,407165,200,100,Guadalcanal,"Sierra norte, Sevilla",,0
96000,2.0,5.0,6,38056535,120,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,0
24500,1.0,2.0,2,39651423,70,50,Constantina,"Sierra norte, Sevilla",,0
35000,1.0,3.0,2,40140690,106,86,El Pedroso,"Sierra norte, Sevilla",,0
