price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date
85000,2.0,5.0,2,33950488,150,140,Sagunto/Sagunt,"Camp de Morvedre, València",1969
100000,2.0,3.0,2,33950494,90,85,Sagunto/Sagunt,"Camp de Morvedre, València",1960
90000,1.0,3.0,2,33950496,90,85,Sagunto/Sagunt,"Camp de Morvedre, València",1970
55000,2.0,3.0,2,33950540,112,104,Sagunto/Sagunt,"Camp de Morvedre, València",1970
140000,2.0,3.0,2,33950545,100,90,Sagunto/Sagunt,"Camp de Morvedre, València",2003
99000,2.0,3.0,2,33950565,100,90,Sagunto/Sagunt,"Camp de Morvedre, València",1998
59000,1.0,4.0,0,33950689,136,126,Sagunto/Sagunt,"Camp de Morvedre, València",1889
85000,1.0,4.0,0,33950706,190,187,Sagunto/Sagunt,"Camp de Morvedre, València",1930
99900,2.0,4.0,0,33950740,210,200,Sagunto/Sagunt,"Camp de Morvedre, València",
55000,1.0,3.0,0,33950812,230,225,Sagunto/Sagunt,"Camp de Morvedre, València",1930
52000,1.0,4.0,0,33950822,100,95,Sagunto/Sagunt,"Camp de Morvedre, València",1963
300000,2.0,3.0,13,33950878,120,117,Sagunto/Sagunt,"Camp de Morvedre, València",
180000,2.0,3.0,13,33950882,90,85,Sagunto/Sagunt,"Camp de Morvedre, València",
93000,2.0,4.0,13,33950896,130,125,Sagunto/Sagunt,"Camp de Morvedre, València",1978
200000,1.0,3.0,1,33950999,6333,70,Sagunto/Sagunt,"Camp de Morvedre, València",
164900,1.0,4.0,1,33951319,2100,110,Sagunto/Sagunt,"Camp de Morvedre, València",1998
125000,1.0,5.0,1,34076532,10000,100,Sagunto/Sagunt,"Camp de Morvedre, València",
250000,2.0,4.0,1,33951000,3000,150,Sagunto/Sagunt,"Camp de Morvedre, València",
49000,1.0,3.0,2,34778604,105,100,Sagunto/Sagunt,"Camp de Morvedre, València",1981
150000,2.0,4.0,1,33950937,2500,100,Sagunto/Sagunt,"Camp de Morvedre, València",
143168,2.0,3.0,2,35112329,100,95,Sagunto/Sagunt,"Camp de Morvedre, València",1811
65000,1.0,3.0,2,29721048,100,84,Sagunto/Sagunt,"Camp de Morvedre, València",
59000,2.0,4.0,2,33950361,110,100,Sagunto/Sagunt,"Camp de Morvedre, València",
95000,2.0,3.0,1,33951038,3602,104,Sagunto/Sagunt,"Camp de Morvedre, València",1975
56000,1.0,3.0,0,35442884,180,167,Sagunto/Sagunt,"Camp de Morvedre, València",1930
60000,1.0,3.0,0,35488354,110,100,Sagunto/Sagunt,"Camp de Morvedre, València",1950
99000,2.0,3.0,2,35791202,115,110,Sagunto/Sagunt,"Camp de Morvedre, València",1999
80000,2.0,4.0,2,33950383,100,95,Sagunto/Sagunt,"Camp de Morvedre, València",
60000,1.0,4.0,2,36771106,93,82,Sagunto/Sagunt,"Camp de Morvedre, València",1972
170000,2.0,3.0,13,36902232,97,90,Sagunto/Sagunt,"Camp de Morvedre, València",2002
89000,2.0,6.0,2,37053562,165,160,Sagunto/Sagunt,"Camp de Morvedre, València",1964
70000,2.0,4.0,2,37053569,130,125,Sagunto/Sagunt,"Camp de Morvedre, València",1965
93000,2.0,3.0,2,37678194,100,95,Sagunto/Sagunt,"Camp de Morvedre, València",2003
63000,2.0,6.0,2,37688804,164,160,Sagunto/Sagunt,"Camp de Morvedre, València",1964
96000,1.0,2.0,2,36001183,85,80,Sagunto/Sagunt,"Camp de Morvedre, València",
149000,2.0,3.0,0,33950738,160,150,Sagunto/Sagunt,"Camp de Morvedre, València",1888
62000,1.0,5.0,0,38000667,140,130,Sagunto/Sagunt,"Camp de Morvedre, València",1940
83000,1.0,3.0,0,38018926,155,150,Sagunto/Sagunt,"Camp de Morvedre, València",1888
49000,1.0,3.0,0,38018933,80,70,Sagunto/Sagunt,"Camp de Morvedre, València",1968
72000,1.0,4.0,0,38018940,205,195,Sagunto/Sagunt,"Camp de Morvedre, València",1930
145000,2.0,3.0,2,38076431,156,150,Sagunto/Sagunt,"Camp de Morvedre, València",1980
28000,1.0,5.0,2,38087489,115,110,Sagunto/Sagunt,"Camp de Morvedre, València",1960
110000,2.0,3.0,2,38087492,110,105,Sagunto/Sagunt,"Camp de Morvedre, València",2009
90000,2.0,4.0,2,38200024,114,104,Sagunto/Sagunt,"Camp de Morvedre, València",1990
99500,1.0,4.0,2,38254846,115,110,Sagunto/Sagunt,"Camp de Morvedre, València",1972
53900,1.0,3.0,2,38334619,90,85,Sagunto/Sagunt,"Camp de Morvedre, València",1975
120000,2.0,6.0,2,33950603,172,163,Sagunto/Sagunt,"Camp de Morvedre, València",1964
115000,1.0,4.0,1,38527129,9000,90,Sagunto/Sagunt,"Camp de Morvedre, València",1978
90000,1.0,4.0,2,38550125,200,180,Sagunto/Sagunt,"Camp de Morvedre, València",1930
99900,2.0,3.0,2,38550159,122,90,Sagunto/Sagunt,"Camp de Morvedre, València",1993
125000,2.0,5.0,2,38554059,145,138,Sagunto/Sagunt,"Camp de Morvedre, València",1968
230000,3.0,3.0,4,38709471,200,195,Sagunto/Sagunt,"Camp de Morvedre, València",2001
150000,1.0,5.0,1,38916057,7218,240,Sagunto/Sagunt,"Camp de Morvedre, València",
79900,2.0,4.0,2,39111956,150,140,Sagunto/Sagunt,"Camp de Morvedre, València",1981
275000,3.0,3.0,4,39116870,285,,Sagunto/Sagunt,"Camp de Morvedre, València",
73000,2.0,3.0,13,39318928,100,90,Sagunto/Sagunt,"Camp de Morvedre, València",1978
75000,2.0,3.0,2,39427904,110,98,Sagunto/Sagunt,"Camp de Morvedre, València",1976
68000,1.0,2.0,2,39447882,93,87,Sagunto/Sagunt,"Camp de Morvedre, València",1970
105000,2.0,3.0,2,39488310,100,90,Sagunto/Sagunt,"Camp de Morvedre, València",2007
68000,1.0,3.0,2,39599850,90,85,Sagunto/Sagunt,"Camp de Morvedre, València",1964
50000,2.0,4.0,2,39599859,125,120,Sagunto/Sagunt,"Camp de Morvedre, València",1979
98000,1.0,3.0,2,39613647,83,78,Sagunto/Sagunt,"Camp de Morvedre, València",1990
128500,2.0,3.0,2,40044125,100,95,Sagunto/Sagunt,"Camp de Morvedre, València",2007
36000,1.0,4.0,2,40044127,110,105,Sagunto/Sagunt,"Camp de Morvedre, València",
39000,1.0,4.0,0,40462605,86,80,Sagunto/Sagunt,"Camp de Morvedre, València",1900
105000,2.0,4.0,1,40462607,1917,200,Sagunto/Sagunt,"Camp de Morvedre, València",1978
45000,1.0,4.0,2,40477939,100,95,Sagunto/Sagunt,"Camp de Morvedre, València",1965
116000,2.0,3.0,2,40485574,100,90,Sagunto/Sagunt,"Camp de Morvedre, València",2008
119000,2.0,3.0,2,81183011,95,90,Sagunto/Sagunt,"Camp de Morvedre, València",2007
50000,1.0,3.0,2,81230785,115,106,Sagunto/Sagunt,"Camp de Morvedre, València",1989
64000,2.0,3.0,2,81491379,115,110,Sagunto/Sagunt,"Camp de Morvedre, València",1963
85000,1.0,4.0,1,81539398,832,85,Sagunto/Sagunt,"Camp de Morvedre, València",1976
103000,2.0,4.0,2,81572009,122,115,Sagunto/Sagunt,"Camp de Morvedre, València",1974
125000,2.0,4.0,2,33950476,155,145,Sagunto/Sagunt,"Camp de Morvedre, València",1982
130000,2.0,4.0,2,33950560,103,95,Sagunto/Sagunt,"Camp de Morvedre, València",1977
43000,1.0,3.0,2,81243792,115,105,Sagunto/Sagunt,"Camp de Morvedre, València",1960
80000,1.0,1.0,0,81243810,180,170,Sagunto/Sagunt,"Camp de Morvedre, València",1900
330000,1.0,4.0,1,33951074,2810,150,Sagunto/Sagunt,"Camp de Morvedre, València",
130000,2.0,5.0,7,82013099,135,126,Sagunto/Sagunt,"Camp de Morvedre, València",
170000,3.0,3.0,7,82013109,139,100,Sagunto/Sagunt,"Camp de Morvedre, València",2008
198000,3.0,3.0,7,82013122,175,170,Sagunto/Sagunt,"Camp de Morvedre, València",2008
26000,1.0,3.0,2,82231238,65,60,Sagunto/Sagunt,"Camp de Morvedre, València",1956
