ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gas natural,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 9 de abril,0,0,1.0,0,0,,en trámite,planta 2ª exterior,0,0,40250944,0,0,Pinto,Distrito Parque Europa - Los Pitufos," Calle Poeta Villaespesa , Distrito Parque Europa - Los Pitufos , Pinto , Zona sur, Madrid ",Calle Poeta Villaespesa,"Zona sur, Madrid",90,,2019-04-12,124900,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de marzo,1,0,1.0,1,0,1966,en trámite,planta 4ª exterior,0,0,82680079,0,0,Pinto,Distrito Centro - Ayuntamiento," , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",58,,2019-04-12,82900,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,1,0,1983,en trámite,planta 2ª exterior,0,0,83716210,0,0,Pinto,Distrito Puerta Pinto - Valparaíso," , Distrito Puerta Pinto - Valparaíso , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",87,76,2019-04-12,149900,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de febrero,0,0,2.0,1,0,,en trámite,2 plantas,1,0,84029552,4,,Pinto,Distrito Parque Europa - Los Pitufos," Calle de la Cañada Real de la Mesta, Pinto , Distrito Parque Europa - Los Pitufos , Pinto , Zona sur, Madrid ","Calle de la Cañada Real de la Mesta, Pinto","Zona sur, Madrid",1000,,2019-04-12,900000,0,7.0,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 5 de abril,1,0,2.0,1,0,1997,en trámite,planta 1ª exterior,0,0,84320313,0,1,Pinto,Distrito San José - Buenos Aires," , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",102,77,2019-04-12,166900,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,1,1.0,1,0,,en trámite,planta 2ª interior,1,0,84927056,0,1,Pinto,Distrito Centro - Ayuntamiento," Paseo de Dolores Soria, 7 , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ","Paseo de Dolores Soria, 7","Zona sur, Madrid",75,,2019-04-12,180000,1,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de noviembre,0,0,1.0,0,0,,,planta 3ª,0,0,33142347,0,0,Pinto,Distrito San José - Buenos Aires," Calle de la cañada real de toledo, 1 , Urb. 34602-0001 , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",Urb. 34602-0001,"Zona sur, Madrid",125,,2019-04-12,148500,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de marzo,0,0,1.0,0,0,,en trámite,planta 3ª interior,0,0,39607866,0,0,Pinto,Distrito San José - Buenos Aires," CAÑADA REAL DE TOLEDO , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",CAÑADA REAL DE TOLEDO,"Zona sur, Madrid",68,,2019-04-12,77000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,1,0,2.0,1,0,,en trámite,planta 1ª exterior,1,0,82421929,0,1,Pinto,Distrito San José - Buenos Aires," Calle Alvar Fañez , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",Calle Alvar Fañez,"Zona sur, Madrid",97,85,2019-04-12,179000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de marzo,1,1,3.0,1,0,1992,en trámite,3 plantas,1,0,84266308,1,,Pinto,Distrito Centro - Ayuntamiento," Calle Infanta Isabel , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ",Calle Infanta Isabel,"Zona sur, Madrid",480,,2019-04-12,650000,1,5.0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 14 de febrero,1,1,3.0,1,0,,en trámite,3 plantas,1,0,84267258,2,,Pinto,Distrito San José - Buenos Aires," Calle Rey San Fernando , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",Calle Rey San Fernando,"Zona sur, Madrid",256,,2019-04-12,329000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 24 de enero,0,0,2.0,1,0,,,planta 2ª exterior,1,0,83968332,3,0,Pinto,Distrito Centro - Ayuntamiento," Urb. La Solana , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ",Urb. La Solana,"Zona sur, Madrid",100,98,2019-04-12,185000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de febrero,0,0,2.0,0,0,1979,,bajo exterior,0,0,84246103,0,0,Pinto,Distrito Centro - Ayuntamiento," , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",110,,2019-04-12,139000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 15 de marzo,0,0,1.0,0,0,,en trámite,planta 2ª interior,0,0,84633499,0,0,Pinto,Distrito Centro - Ayuntamiento," Calle de la Buena Madre, Pinto , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ","Calle de la Buena Madre, Pinto","Zona sur, Madrid",75,,2019-04-12,146000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de diciembre,1,0,5.0,1,0,,no indicado,2 plantas,1,1,82140865,1,,Pinto,Distrito Puerta Pinto - Valparaíso," , Distrito Puerta Pinto - Valparaíso , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",338,210,2019-04-12,638000,1,9.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de febrero,0,0,2.0,1,0,1969,en trámite,planta 2ª exterior,0,0,84271216,0,1,Pinto,Distrito Parque Europa - Los Pitufos," , Distrito Parque Europa - Los Pitufos , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",124,80,2019-04-12,175900,0,4.0,0,0,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de marzo,0,0,2.0,1,0,2010,en trámite,planta 1ª exterior,1,1,84351322,0,1,Pinto,Distrito Teneria i - Teneria Ii," , Distrito Teneria i - Teneria Ii , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",83,,2019-04-12,214900,0,3.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de febrero,1,0,2.0,1,0,2014,,planta 5ª exterior,1,1,82279811,0,1,Pinto,Distrito San José - Buenos Aires," Calle Fernando VII, 24 , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ","Calle Fernando VII, 24","Zona sur, Madrid",104,90,2019-04-12,250000,1,3.0,1,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de enero,0,0,1.0,0,0,,,bajo,0,0,34772149,0,0,Pinto,Distrito Centro - Ayuntamiento," Calle alfaro, 30 , Urb. 44126-0001 , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ",Urb. 44126-0001,"Zona sur, Madrid",82,,2019-04-12,129300,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,1,0,2.0,1,0,2002,en trámite,planta 2ª exterior,1,1,84722688,0,1,Pinto,Distrito Teneria i - Teneria Ii," , Distrito Teneria i - Teneria Ii , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",105,,2019-04-12,256000,1,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 23 de marzo,1,1,3.0,1,0,2002,en trámite,planta 2ª exterior,1,0,84783200,3,1,Pinto,Distrito Centro - Ayuntamiento," , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",114,95,2019-04-12,216000,1,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de febrero,0,0,1.0,1,0,,,planta 1ª exterior,0,0,27654985,0,0,Pinto,Distrito Centro - Ayuntamiento," Calle del Molino, 8 , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ","Calle del Molino, 8","Zona sur, Madrid",51,,2019-04-12,120000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,2.0,1,0,2003,en trámite,planta 3ª exterior,1,1,84162391,5,1,Pinto,Distrito Teneria i - Teneria Ii," Calle Eduardo Chillida, Pinto , Distrito Teneria i - Teneria Ii , Pinto , Zona sur, Madrid ","Calle Eduardo Chillida, Pinto","Zona sur, Madrid",90,,2019-04-12,260000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 3 de abril,1,0,1.0,1,0,2007,en trámite,bajo exterior,0,0,84359461,0,1,Pinto,Distrito San José - Buenos Aires," Fernando VII , Urb. Fernando VII , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",Urb. Fernando VII,"Zona sur, Madrid",65,,2019-04-12,119000,0,1.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 27 de enero,1,0,2.0,1,0,2014,en trámite,planta 1ª exterior,1,1,40452797,0,1,Pinto,Distrito San José - Buenos Aires," Calle Fernando VII, 24 , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ","Calle Fernando VII, 24","Zona sur, Madrid",110,96,2019-04-12,270000,1,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,1,0,4.0,0,0,,en trámite,,1,0,29102972,1,,Pinto,Distrito Centro - Ayuntamiento," , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",446,382,2019-04-12,350000,0,6.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de febrero,0,0,2.0,1,0,,en trámite,planta 3ª exterior,0,0,40249281,0,1,Pinto,Distrito San José - Buenos Aires," , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",96,82,2019-04-12,159000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,1,0,1.0,1,0,,,bajo exterior,0,0,81819022,0,1,Pinto,Distrito San José - Buenos Aires," , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",55,,2019-04-12,125000,0,1.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de octubre,1,0,2.0,1,0,,en trámite,planta 1ª exterior,0,0,40130587,3,0,Pinto,Distrito Centro - Ayuntamiento," , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",66,,2019-04-12,156900,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de febrero,1,0,5.0,1,0,,en trámite,,0,0,81612849,1,,Pinto,Distrito San José - Buenos Aires," , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",256,,2019-04-12,329000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de febrero,1,0,1.0,1,0,,en trámite,planta 3ª exterior,0,0,82006120,0,1,Pinto,Distrito Centro - Ayuntamiento," , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",78,65,2019-04-12,138000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de enero,1,0,2.0,1,0,,en trámite,planta 1ª exterior,1,0,82529397,0,1,Pinto,Distrito Puerta Pinto - Valparaíso," , Distrito Puerta Pinto - Valparaíso , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",100,85,2019-04-12,199900,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,1,0,3.0,1,0,,en trámite,,1,0,81960665,1,,Pinto,Distrito San José - Buenos Aires," , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",161,,2019-04-12,210000,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de noviembre,1,0,2.0,1,0,,en trámite,planta 2ª exterior,0,0,83257788,0,1,Pinto,Distrito San José - Buenos Aires," , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",97,80,2019-04-12,169800,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de febrero,1,0,2.0,1,0,2003,en trámite,planta 2ª exterior,1,0,83839276,3,1,Pinto,Distrito Centro - Ayuntamiento," , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",110,92,2019-04-12,189000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,0,0,2.0,1,0,1995,en trámite,planta 1ª exterior,0,0,83871186,0,1,Pinto,Distrito San José - Buenos Aires," , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",93,83,2019-04-12,182260,1,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,1,0,1.0,1,0,,en trámite,bajo exterior,0,0,83892523,0,0,Pinto,Distrito Parque Europa - Los Pitufos," , Distrito Parque Europa - Los Pitufos , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",67,56,2019-04-12,120000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de marzo,0,0,2.0,1,0,1977,en trámite,bajo exterior,0,0,84050890,0,1,Pinto,Distrito San José - Buenos Aires," , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",94,89,2019-04-12,166900,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de marzo,1,0,2.0,1,0,2011,en trámite,planta 3ª exterior,0,1,84485185,0,1,Pinto,Distrito Teneria i - Teneria Ii," , Distrito Teneria i - Teneria Ii , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",120,,2019-04-12,281000,1,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,1,0,1970,en trámite,planta 1ª exterior,0,0,84525134,0,0,Pinto,Distrito Parque Europa - Los Pitufos," , Distrito Parque Europa - Los Pitufos , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",58,,2019-04-12,106000,1,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,1,1,1.0,1,0,,en trámite,planta 1ª exterior,1,0,84725358,0,0,Pinto,Distrito Centro - Ayuntamiento," Cádiz , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ",Cádiz,"Zona sur, Madrid",55,,2019-04-12,158000,0,2.0,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,1,0,2.0,1,0,2011,en trámite,planta 3ª exterior,1,1,84890032,0,1,Pinto,Distrito Teneria i - Teneria Ii," Manuel de Falla , Urb. Cerrada , Distrito Teneria i - Teneria Ii , Pinto , Zona sur, Madrid ",Urb. Cerrada,"Zona sur, Madrid",89,,2019-04-12,234900,1,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,1,0,2.0,1,0,,,planta 1ª exterior,1,1,84621179,0,1,Pinto,Distrito Teneria i - Teneria Ii," Calle Antonio Tapies, 4 , Distrito Teneria i - Teneria Ii , Pinto , Zona sur, Madrid ","Calle Antonio Tapies, 4","Zona sur, Madrid",90,,2019-04-12,213000,1,2.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,1.0,1,0,,no indicado,planta 1ª exterior,1,1,36091572,0,1,Pinto,Distrito San José - Buenos Aires," Calle Nicolás Fuster, 9 , Urb. PRINCESA DE ÉBOLI , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",Urb. PRINCESA DE ÉBOLI,"Zona sur, Madrid",79,60,2019-04-12,180000,1,1.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 26 de diciembre,1,0,2.0,1,0,,,planta 2ª exterior,1,1,27830969,0,1,Pinto,Distrito San José - Buenos Aires," Calle de Nicolás Fuster, 13 , Urb. princesa eboli , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",Urb. princesa eboli,"Zona sur, Madrid",113,90,2019-04-12,230000,0,3.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 11 de febrero,1,0,2.0,1,0,,no indicado,planta 2ª exterior,1,1,28830684,0,1,Pinto,Distrito San José - Buenos Aires," Calle de Nicolás Fuster, 13 , Urb. princesa de eboli , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",Urb. princesa de eboli,"Zona sur, Madrid",113,,2019-04-12,230000,1,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,4.0,1,0,2003,en trámite,4 plantas,1,1,36970028,2,,Pinto,Distrito Parque Europa - Los Pitufos," Avenida de Europa, 39 , Urb. PARQUE EUROPA , Distrito Parque Europa - Los Pitufos , Pinto , Zona sur, Madrid ",Urb. PARQUE EUROPA,"Zona sur, Madrid",315,,2019-04-12,530000,0,6.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,4.0,1,0,2003,en trámite,4 plantas,1,1,36928666,2,,Pinto,Distrito Parque Europa - Los Pitufos," Calle Portugal, 29 , Urb. EUROPA , Distrito Parque Europa - Los Pitufos , Pinto , Zona sur, Madrid ",Urb. EUROPA,"Zona sur, Madrid",315,,2019-04-12,530000,0,6.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,1,0,1.0,1,0,,en trámite,planta 1ª exterior,0,0,81372477,0,0,Pinto,Distrito Puerta Pinto - Valparaíso," , Distrito Puerta Pinto - Valparaíso , Pinto , Zona sur, Madrid ",,"Zona sur, Madrid",93,,2019-04-12,147900,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de marzo,1,0,2.0,1,0,,en trámite,planta 1ª exterior,1,1,82407029,0,1,Pinto,Distrito Teneria i - Teneria Ii," Calle Teneria , Distrito Teneria i - Teneria Ii , Pinto , Zona sur, Madrid ",Calle Teneria,"Zona sur, Madrid",87,,2019-04-12,213000,0,2.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
