price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date
65000,3.0,3.0,1,34533555,330,,Horcajo de los Montes,"Los Montes, Ciudad Real",
46500,2.0,3.0,4,83801015,111,89,Porzuna,"Los Montes, Ciudad Real",
25000,1.0,4.0,0,29348409,110,,Piedrabuena,"Los Montes, Ciudad Real",
120000,2.0,3.0,3,25292702,100,,Navalpino,"Los Montes, Ciudad Real",
50000,2.0,3.0,7,25429719,90,,Fuente el Fresno,"Los Montes, Ciudad Real",
35000,1.0,3.0,0,83016237,300,,Horcajo de los Montes,"Los Montes, Ciudad Real",
40000,1.0,4.0,1,83216057,150,,Porzuna,"Los Montes, Ciudad Real",
180000,2.0,3.0,1,83308601,200,,Malagon,"Los Montes, Ciudad Real",
240000,1.0,1.0,2,84228219,200000,,Fuente el Fresno,"Los Montes, Ciudad Real",
170000,1.0,3.0,2,36612915,3500,,Navas de Estena,"Los Montes, Ciudad Real",
90000,2.0,4.0,4,83245603,120,,Porzuna,"Los Montes, Ciudad Real",
120000,2.0,4.0,13,83454497,190,,Malagon,"Los Montes, Ciudad Real",
200000,2.0,4.0,0,83585411,150,,Navas de Estena,"Los Montes, Ciudad Real",
85000,2.0,3.0,4,83587852,97,,Malagon,"Los Montes, Ciudad Real",
120000,1.0,3.0,1,84299161,130,,Malagon,"Los Montes, Ciudad Real",
35000,1.0,3.0,0,39431523,90,,Fuente el Fresno,"Los Montes, Ciudad Real",
21000,1.0,3.0,1,84894463,100,,Porzuna,"Los Montes, Ciudad Real",
42000,2.0,4.0,3,36618404,120,,Malagon,"Los Montes, Ciudad Real",
42000,2.0,4.0,3,38626981,120,,Malagon,"Los Montes, Ciudad Real",
48000,1.0,3.0,0,84441562,270,200,Malagon,"Los Montes, Ciudad Real",
60000,1.0,5.0,1,84806659,212,,Malagon,"Los Montes, Ciudad Real",
52615,1.0,1.0,3,84309483,130,110,Malagon,"Los Montes, Ciudad Real",
95760,1.0,6.0,3,83965151,309,,Fuente el Fresno,"Los Montes, Ciudad Real",
72068,1.0,3.0,4,84335510,87,70,Malagon,"Los Montes, Ciudad Real",
80709,1.0,3.0,4,84335532,104,83,Malagon,"Los Montes, Ciudad Real",
35000,0.0,2.0,0,32139824,89,55,Navas de Estena,"Los Montes, Ciudad Real",
120000,2.0,5.0,1,82854574,3000,,Piedrabuena,"Los Montes, Ciudad Real",
95000,1.0,4.0,1,32309033,236,90,Malagon,"Los Montes, Ciudad Real",
90000,2.0,3.0,3,443906,180,,Piedrabuena,"Los Montes, Ciudad Real",
45000,1.0,5.0,3,28156972,150,,Porzuna,"Los Montes, Ciudad Real",
35000,2.0,5.0,1,36843391,130,120,Malagon,"Los Montes, Ciudad Real",
48000,1.0,3.0,4,82540015,180,,Malagon,"Los Montes, Ciudad Real",
11000,1.0,2.0,0,84137233,110,,Horcajo de los Montes,"Los Montes, Ciudad Real",
60000,1.0,3.0,0,29240156,100,,Piedrabuena,"Los Montes, Ciudad Real",
240000,2.0,3.0,1,84397868,2900,,Malagon,"Los Montes, Ciudad Real",
45000,1.0,1.0,2,84398377,4500,,Malagon,"Los Montes, Ciudad Real",
24000,1.0,3.0,7,28334056,50,,Fontanarejo,"Los Montes, Ciudad Real",
70000,2.0,6.0,0,32139775,178,156,Navas de Estena,"Los Montes, Ciudad Real",
48000,1.0,4.0,0,35525720,174,,Anchuras,"Los Montes, Ciudad Real",
85000,1.0,3.0,1,30174278,3000,,Piedrabuena,"Los Montes, Ciudad Real",
47400,1.0,2.0,1,33451129,100,,Anchuras,"Los Montes, Ciudad Real",
60000,1.0,3.0,4,31234413,95,,Malagon,"Los Montes, Ciudad Real",
30000,1.0,3.0,0,31014264,200,,Fuente el Fresno,"Los Montes, Ciudad Real",
35000,1.0,4.0,0,40049061,180,,Malagon,"Los Montes, Ciudad Real",
55000,1.0,6.0,0,81332277,95,,Piedrabuena,"Los Montes, Ciudad Real",
40000,1.0,2.0,3,392753,174,,Alcoba,"Los Montes, Ciudad Real",
60000,1.0,4.0,3,40301373,106,100,Piedrabuena,"Los Montes, Ciudad Real",
90000,2.0,4.0,0,82540153,100,,Malagon,"Los Montes, Ciudad Real",
49000,1.0,3.0,7,82762027,85,,Porzuna,"Los Montes, Ciudad Real",
85000,1.0,3.0,6,82822589,700,190,Malagon,"Los Montes, Ciudad Real",
48000,1.0,2.0,1,29343706,85,,Malagon,"Los Montes, Ciudad Real",
40000,1.0,2.0,4,38560899,65,,Puebla de Don Rodrigo,"Los Montes, Ciudad Real",
26000,1.0,5.0,6,38041476,122,,Malagon,"Los Montes, Ciudad Real",
130000,2.0,4.0,1,323005,10200,,Retuerta del Bullaque,"Los Montes, Ciudad Real",
160000,3.0,4.0,1,27370437,500,280,Malagon,"Los Montes, Ciudad Real",
90000,1.0,2.0,1,28954922,175,,Piedrabuena,"Los Montes, Ciudad Real",
75000,2.0,5.0,0,30054166,277,,Porzuna,"Los Montes, Ciudad Real",
35000,1.0,3.0,0,34361904,150,,Fontanarejo,"Los Montes, Ciudad Real",
70000,2.0,3.0,4,25934501,100,90,Porzuna,"Los Montes, Ciudad Real",1995
130000,3.0,6.0,1,35752337,640,240,El Robledo,"Los Montes, Ciudad Real",
72000,2.0,3.0,4,38854046,90,,Fuente el Fresno,"Los Montes, Ciudad Real",
140000,4.0,4.0,0,40100255,120,,Malagon,"Los Montes, Ciudad Real",
100000,2.0,5.0,4,40432785,207,,Malagon,"Los Montes, Ciudad Real",
75000,1.0,3.0,1,82849546,130,,Fuente el Fresno,"Los Montes, Ciudad Real",
145000,2.0,5.0,2,84248464,1800,118,Piedrabuena,"Los Montes, Ciudad Real",
99000,2.0,6.0,2,38736899,200,180,Navas de Estena,"Los Montes, Ciudad Real",
59500,2.0,4.0,3,38624832,120,,Malagon,"Los Montes, Ciudad Real",
42000,2.0,4.0,3,38625201,120,,Malagon,"Los Montes, Ciudad Real",
42000,2.0,4.0,3,36618590,120,,Malagon,"Los Montes, Ciudad Real",
42000,2.0,4.0,3,38626904,120,,Malagon,"Los Montes, Ciudad Real",
130000,3.0,4.0,0,84808729,200,,Malagon,"Los Montes, Ciudad Real",
71400,2.0,6.0,4,83800948,206,159,Malagon,"Los Montes, Ciudad Real",
60000,1.0,5.0,0,84806664,212,,Malagon,"Los Montes, Ciudad Real",
90000,1.0,4.0,3,1924843,1600,100,Piedrabuena,"Los Montes, Ciudad Real",
40000,1.0,3.0,7,25339037,298,,Anchuras,"Los Montes, Ciudad Real",
65000,2.0,3.0,3,26697441,140,110,Horcajo de los Montes,"Los Montes, Ciudad Real",
75000,2.0,4.0,3,27634256,20,130,Malagon,"Los Montes, Ciudad Real",
110000,2.0,4.0,3,28067539,160,116,Piedrabuena,"Los Montes, Ciudad Real",
90000,1.0,3.0,4,28539247,95,90,Malagon,"Los Montes, Ciudad Real",
56000,1.0,3.0,6,27226016,700,350,Malagon,"Los Montes, Ciudad Real",
89000,2.0,9.0,0,30139925,141,170,Malagon,"Los Montes, Ciudad Real",
59000,2.0,5.0,0,30294978,200,160,El Robledo,"Los Montes, Ciudad Real",
55000,1.0,5.0,7,30898479,185,,Porzuna,"Los Montes, Ciudad Real",
120000,2.0,2.0,0,31030444,440,,Luciana,"Los Montes, Ciudad Real",
20000,1.0,2.0,0,31229821,141,103,Alcoba,"Los Montes, Ciudad Real",
55000,1.0,3.0,0,31329522,280,,Fuente el Fresno,"Los Montes, Ciudad Real",1930
58000,1.0,1.0,4,32028098,80,68,Malagon,"Los Montes, Ciudad Real",
60000,1.0,3.0,4,33150595,80,,Malagon,"Los Montes, Ciudad Real",
130000,4.0,5.0,1,33599467,1500,400,El Robledo,"Los Montes, Ciudad Real",
415000,13.0,15.0,6,33783821,798,550,Retuerta del Bullaque,"Los Montes, Ciudad Real",
120000,1.0,4.0,0,34183616,385,,Piedrabuena,"Los Montes, Ciudad Real",
100000,4.0,4.0,3,34776082,146,135,Malagon,"Los Montes, Ciudad Real",
112900,2.0,3.0,1,35052246,1200,120,Anchuras,"Los Montes, Ciudad Real",
135000,1.0,1.0,10,35047176,36000,,Malagon,"Los Montes, Ciudad Real",
52500,2.0,3.0,4,35591098,70,,Malagon,"Los Montes, Ciudad Real",2008
90000,2.0,4.0,1,25937375,190,,Porzuna,"Los Montes, Ciudad Real",
75000,1.0,3.0,4,34297806,125,,Porzuna,"Los Montes, Ciudad Real",
165000,4.0,6.0,1,36821988,200,,Porzuna,"Los Montes, Ciudad Real",
59000,2.0,3.0,4,37365865,90,85,Porzuna,"Los Montes, Ciudad Real",
135000,2.0,3.0,6,32372734,250,,El Robledo,"Los Montes, Ciudad Real",
58000,1.0,4.0,1,35206677,165,140,Malagon,"Los Montes, Ciudad Real",
75000,2.0,3.0,4,398764,145,120,Fuente el Fresno,"Los Montes, Ciudad Real",
52000,1.0,3.0,4,38785722,85,80,Malagon,"Los Montes, Ciudad Real",
70000,1.0,4.0,1,39357166,250,130,Piedrabuena,"Los Montes, Ciudad Real",
76000,2.0,3.0,6,40050345,1000,99,Los Cortijos,"Los Montes, Ciudad Real",
249900,3.0,5.0,1,40077947,500,,Malagon,"Los Montes, Ciudad Real",
12000,1.0,2.0,0,40327682,60,,Porzuna,"Los Montes, Ciudad Real",
79000,2.0,2.0,4,34710007,75,65,Malagon,"Los Montes, Ciudad Real",
99000,2.0,4.0,1,82560342,171,,Malagon,"Los Montes, Ciudad Real",
38000,1.0,2.0,0,82560370,486,,Malagon,"Los Montes, Ciudad Real",
76000,2.0,3.0,6,40042733,1000,99,Los Cortijos,"Los Montes, Ciudad Real",
87600,2.0,4.0,0,82724103,90,,Luciana,"Los Montes, Ciudad Real",
50300,1.0,1.0,4,82846423,238,,Malagon,"Los Montes, Ciudad Real",
40000,2.0,4.0,14,82906087,100,80,Retuerta del Bullaque,"Los Montes, Ciudad Real",
62250,1.0,2.0,4,38811713,74,59,Malagon,"Los Montes, Ciudad Real",
80000,2.0,4.0,1,83048580,202,,Malagon,"Los Montes, Ciudad Real",
50555,2.0,3.0,3,36618591,120,,Malagon,"Los Montes, Ciudad Real",
145000,2.0,4.0,3,83185296,210,160,Fuente el Fresno,"Los Montes, Ciudad Real",
60000,3.0,3.0,6,83220008,7500,350,Piedrabuena,"Los Montes, Ciudad Real",
48000,1.0,3.0,1,83327903,250,,Porzuna,"Los Montes, Ciudad Real",
73000,1.0,4.0,7,83538539,167,130,Piedrabuena,"Los Montes, Ciudad Real",
195000,1.0,1.0,1,35516342,4500,,Malagon,"Los Montes, Ciudad Real",
100000,2.0,4.0,7,83832627,90,,Piedrabuena,"Los Montes, Ciudad Real",2012
120000,1.0,3.0,1,81932153,232,,Piedrabuena,"Los Montes, Ciudad Real",
34000,1.0,2.0,9,84222152,70,68,Malagon,"Los Montes, Ciudad Real",
90000,1.0,4.0,7,1966401,75,150,Malagon,"Los Montes, Ciudad Real",
63354,1.0,2.0,4,84335531,76,60,Malagon,"Los Montes, Ciudad Real",
82211,1.0,3.0,4,84335533,106,85,Malagon,"Los Montes, Ciudad Real",
65252,1.0,2.0,4,84335548,85,68,Malagon,"Los Montes, Ciudad Real",
63979,1.0,2.0,4,84335555,76,61,Malagon,"Los Montes, Ciudad Real",
85755,1.0,3.0,4,84335560,106,84,Malagon,"Los Montes, Ciudad Real",
140000,3.0,8.0,1,84331615,7500,,Piedrabuena,"Los Montes, Ciudad Real",
48000,1.0,3.0,1,84557158,80,,Porzuna,"Los Montes, Ciudad Real",
63500,1.0,4.0,4,84602519,111,95,Fuente el Fresno,"Los Montes, Ciudad Real",
70000,2.0,6.0,3,84648854,150,,Porzuna,"Los Montes, Ciudad Real",
50300,2.0,3.0,4,81812336,238,,Malagon,"Los Montes, Ciudad Real",
71000,0.0,0.0,15,84553498,133,97,Malagon,"Los Montes, Ciudad Real",
56400,1.0,2.0,4,32534466,71,,Malagon,"Los Montes, Ciudad Real",
199900,2.0,6.0,0,35282201,4113,450,Porzuna,"Los Montes, Ciudad Real",
12500,1.0,1.0,4,31765653,64,53,Malagon,"Los Montes, Ciudad Real",
100270,2.0,3.0,3,38626373,117,,Malagon,"Los Montes, Ciudad Real",
34200,1.0,2.0,1,39847708,68,,Malagon,"Los Montes, Ciudad Real",
69500,1.0,3.0,4,40148181,93,,Malagon,"Los Montes, Ciudad Real",1991
48000,1.0,2.0,1,40262226,85,,Fontanarejo,"Los Montes, Ciudad Real",
23001,1.0,2.0,1,39099668,151,,Porzuna,"Los Montes, Ciudad Real",
42000,2.0,4.0,3,36618348,120,,Malagon,"Los Montes, Ciudad Real",
42000,2.0,4.0,3,36618482,120,,Malagon,"Los Montes, Ciudad Real",
31000,1.0,2.0,3,39977962,93,78,Malagon,"Los Montes, Ciudad Real",
138000,2.0,4.0,3,84409582,426,371,Fuente el Fresno,"Los Montes, Ciudad Real",
66000,2.0,5.0,3,84419834,300,,Malagon,"Los Montes, Ciudad Real",
68000,2.0,4.0,4,84437105,110,100,Malagon,"Los Montes, Ciudad Real",
72000,2.0,4.0,4,84440868,130,100,Malagon,"Los Montes, Ciudad Real",
105000,1.0,3.0,0,84442617,440,110,Fuente el Fresno,"Los Montes, Ciudad Real",
34000,1.0,3.0,4,84462006,80,75,Malagon,"Los Montes, Ciudad Real",
50000,1.0,2.0,0,84843128,80,,Malagon,"Los Montes, Ciudad Real",
180000,2.0,4.0,1,34504245,320,200,Fuente el Fresno,"Los Montes, Ciudad Real",2007
180000,6.0,6.0,3,25888567,200,,Puebla de Don Rodrigo,"Los Montes, Ciudad Real",
34200,1.0,2.0,8,37194019,68,,Malagon,"Los Montes, Ciudad Real",
75400,2.0,4.0,4,38764209,132,114,Fuente el Fresno,"Los Montes, Ciudad Real",1999
33633,1.0,1.0,4,39400327,100,94,Porzuna,"Los Montes, Ciudad Real",
17180,1.0,1.0,4,38812110,44,35,Malagon,"Los Montes, Ciudad Real",
105000,2.0,4.0,3,83285467,225,215,Fuente el Fresno,"Los Montes, Ciudad Real",
95000,1.0,2.0,1,83460726,2000,130,Porzuna,"Los Montes, Ciudad Real",
22634,1.0,1.0,4,84335715,58,52,Malagon,"Los Montes, Ciudad Real",
86000,2.0,5.0,3,34414922,160,,Piedrabuena,"Los Montes, Ciudad Real",
