ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, oeste"
Anuncio actualizado el 12 de febrero,0,0,1.0,0,1,,no indicado,2 plantas,0,1,32859620,2,,Jabugo,"Calle la fuente, 15"," Calle la fuente, 15 , Jabugo , Sierra, Huelva ",,"Sierra, Huelva",700,500,2019-04-13,180000,0,4.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 8 de abril,0,0,1.0,0,0,,no indicado,2 plantas,0,0,34460166,1,,Campofrio,"Plaza de la constitucion, 5"," Plaza de la constitucion, 5 , Campofrio , Sierra, Huelva ",,"Sierra, Huelva",120,,2019-04-13,55000,0,6.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de diciembre,0,0,1.0,0,1,,no indicado,2 plantas,0,0,35162256,2,,Alájar,"Calle Colon, 2"," Calle Colon, 2 , Alájar , Sierra, Huelva ",,"Sierra, Huelva",200,190,2019-04-13,150000,0,4.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de noviembre,0,0,1.0,0,0,,no indicado,2 plantas,0,0,31331661,2,,Encinasola,"Calle jerez, 22"," Calle jerez, 22 , Encinasola , Sierra, Huelva ",,"Sierra, Huelva",600,,2019-04-13,100000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de febrero,0,0,1.0,0,0,,,,0,0,36729525,1,,Cortegana,barriada nuestra señora de la piedad," barriada nuestra señora de la piedad , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",70,,2019-04-13,19750,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de noviembre,0,0,2.0,0,0,,no indicado,1 planta,0,0,83268827,2,,Higuera de la Sierra,"Calle virgen de la pasarela, 10"," Calle virgen de la pasarela, 10 , Higuera de la Sierra , Sierra, Huelva ",,"Sierra, Huelva",140,,2019-04-13,130000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de diciembre,0,0,1.0,0,0,,no indicado,2 plantas,0,0,83575572,2,,Encinasola,"Calle Alora, 20"," Calle Alora, 20 , Encinasola , Sierra, Huelva ",,"Sierra, Huelva",300,,2019-04-13,70000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de diciembre,0,0,1.0,0,0,,no indicado,,0,0,83607479,2,,Cortegana,"Calle Castillo, 17"," Calle Castillo, 17 , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",250,,2019-04-13,60000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de diciembre,0,0,2.0,0,0,,no indicado,planta 1ª exterior,0,0,376201,6,0,Aracena,Urb. urb. san jerónimo," Calle Tenerías, 22 , Urb. urb. san jerónimo , Aracena , Sierra, Huelva ","Calle Tenerías, 22","Sierra, Huelva",150,,2019-04-13,120000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,3.0,0,0,,no indicado,,1,0,83698769,2,,Santa Olalla del Cala,"Plaza Constitucion, 19"," Plaza Constitucion, 19 , Santa Olalla del Cala , Sierra, Huelva ",,"Sierra, Huelva",500,,2019-04-13,130000,0,5.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de enero,0,1,1.0,0,0,,,2 plantas,0,0,83889395,2,,Aroche,"Calle Jerez, 39"," Calle Jerez, 39 , Aroche , Sierra, Huelva ",,"Sierra, Huelva",80,60,2019-04-13,40000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 24 de enero,0,0,1.0,0,0,,no indicado,,0,1,83967596,0,,Santa Olalla del Cala,"Calle Gustavo Adolfo Becquer, 3"," Calle Gustavo Adolfo Becquer, 3 , Santa Olalla del Cala , Sierra, Huelva ",,"Sierra, Huelva",22000,,2019-04-13,150000,0,4.0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de enero,0,1,2.0,0,1,,no indicado,3 plantas,0,0,84074557,2,,Aroche,"Calle Rosa, 8"," Calle Rosa, 8 , Aroche , Sierra, Huelva ",,"Sierra, Huelva",117,116,2019-04-13,60000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,no indicado,2 plantas,0,0,35246168,2,,Cortegana,"Calle del Doctor Romero Rábana, 19"," Calle del Doctor Romero Rábana, 19 , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",420,,2019-04-13,90000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de febrero,0,0,1.0,0,0,,no indicado,,1,0,359667,1,,Jabugo,"Calle Tibidabo, 14"," Calle Tibidabo, 14 , Jabugo , Sierra, Huelva ",,"Sierra, Huelva",600,,2019-04-13,200000,0,5.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de febrero,0,0,1.0,0,0,,no indicado,planta 1ª exterior,0,0,84450827,4,0,Cortegana,"Avenida de las Minas, 41"," Avenida de las Minas, 41 , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",210,,2019-04-13,160000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,1,1,2.0,0,0,,no indicado,2 plantas,1,1,84508593,2,,Arroyomolinos de Leon,"Avenida de Extremadura, 95"," Avenida de Extremadura, 95 , Arroyomolinos de Leon , Sierra, Huelva ",,"Sierra, Huelva",190,,2019-04-13,120000,0,4.0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de marzo,0,1,2.0,0,0,,no indicado,,0,0,84669747,1,,Aroche,"Calle los arcos, 10"," Calle los arcos, 10 , Aroche , Sierra, Huelva ",,"Sierra, Huelva",150,,2019-04-13,70000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,1.0,0,0,,no indicado,,0,0,84726655,1,,Almonaster la Real,"Calle MONTES DE ABAJO, 1"," Calle MONTES DE ABAJO, 1 , Almonaster la Real , Sierra, Huelva ",,"Sierra, Huelva",100,,2019-04-13,48000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,0,0,,no indicado,planta 1ª exterior,0,0,84814776,4,0,Santa Olalla del Cala,"Calle Rabida, 6"," Calle Rabida, 6 , Santa Olalla del Cala , Sierra, Huelva ",,"Sierra, Huelva",92,,2019-04-13,69900,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,0,1.0,0,0,,,,0,0,36729608,1,,Jabugo,Calle angel marquez," Calle angel marquez , Jabugo , Sierra, Huelva ",,"Sierra, Huelva",196,,2019-04-13,71950,0,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de febrero,0,0,2.0,0,0,,,planta 2ª,0,0,39110751,4,0,Cortegana,Calle labradores," Calle labradores , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",104,,2019-04-13,40900,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de marzo,0,0,1.0,0,1,,no indicado,,0,0,83857650,0,,Castaño del Robledo,Calle del rosario s/n," Calle del rosario s/n , Castaño del Robledo , Sierra, Huelva ",,"Sierra, Huelva",80000,,2019-04-13,110000,0,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 14 de marzo,0,1,1.0,0,0,,no indicado,planta 2ª exterior,0,0,84660212,4,1,Aracena,"Camino de la Molinilla, 5"," Camino de la Molinilla, 5 , Aracena , Sierra, Huelva ",,"Sierra, Huelva",70,,2019-04-13,98000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,0.0,0,0,,en trámite,,0,0,84832421,0,,Campofrio,Carretera las ventas de arriba s/n," Carretera las ventas de arriba s/n , Campofrio , Sierra, Huelva ",,"Sierra, Huelva",60000,,2019-04-13,60000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de abril,0,0,1.0,0,0,,,,0,0,84309586,3,,Higuera de la Sierra,Calle Cervantes," Calle Cervantes , Higuera de la Sierra , Sierra, Huelva ",,"Sierra, Huelva",132,105,2019-04-13,98500,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,1,2.0,1,1,,no indicado,3 plantas,0,0,40381432,2,,Valdelarco,"Calle Plazuela, 10 -12"," Calle Plazuela, 10 -12 , Valdelarco , Sierra, Huelva ",,"Sierra, Huelva",150,128,2019-04-13,70000,0,5.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,1.0,0,0,,no indicado,,0,0,84578424,5,,Almonaster la Real,"Calle la peña, 90"," Calle la peña, 90 , Almonaster la Real , Sierra, Huelva ",,"Sierra, Huelva",150,,2019-04-13,40000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,en trámite,2 plantas,0,0,84961828,2,,Arroyomolinos de Leon,"Calle Sevilla, 22"," Calle Sevilla, 22 , Arroyomolinos de Leon , Sierra, Huelva ",,"Sierra, Huelva",174,,2019-04-13,68000,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,2.0,0,0,,no indicado,1 planta,0,0,84984588,2,,Aroche,"Carretera el Mustio, 3"," Carretera el Mustio, 3 , Aroche , Sierra, Huelva ",,"Sierra, Huelva",180,,2019-04-13,220000,0,5.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,0,0,,no indicado,2 plantas,0,0,84997256,3,,Campofrio,"Calle Ventas de Arriba, 3"," Calle Ventas de Arriba, 3 , Campofrio , Sierra, Huelva ",,"Sierra, Huelva",216,,2019-04-13,85000,0,6.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,1.0,0,0,,no indicado,,0,0,85056862,1,,Cortegana,"Calle Mendo, 27"," Calle Mendo, 27 , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",85,,2019-04-13,16000,0,1.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,no indicado,,1,0,83801621,4,,Cortegana,," , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",89,88,2019-04-13,70000,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,no indicado,,1,0,83801622,4,,Cortegana,," , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",102,73,2019-04-13,65400,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,no indicado,,1,0,83801623,4,,Cortegana,," , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",103,73,2019-04-13,72300,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,no indicado,,1,0,83801625,4,,Cortegana,," , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",108,73,2019-04-13,71100,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,no indicado,,1,0,83801626,4,,Cortegana,," , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",106,72,2019-04-13,69600,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,no indicado,,1,0,83801628,4,,Cortegana,," , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",98,65,2019-04-13,64700,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,0,1.0,0,0,,,,0,0,32499932,4,0,Cortegana,," , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",99,,2019-04-13,64700,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,0,1.0,0,0,,,,0,0,32499936,4,0,Cortegana,," , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",106,,2019-04-13,69600,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,0,1.0,0,0,,,,0,0,32499935,4,0,Cortegana,," , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",109,,2019-04-13,71100,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,0,1.0,0,0,,,,0,0,32499933,4,0,Cortegana,," , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",103,,2019-04-13,72300,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,0,1.0,0,0,,,,0,0,32499931,4,0,Cortegana,," , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",103,,2019-04-13,65400,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,0,2.0,0,0,,,,0,0,32499938,4,0,Cortegana,," , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",113,,2019-04-13,85400,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,0,1.0,0,0,,,,0,0,32499939,4,0,Cortegana,," , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",89,,2019-04-13,70000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,3.0,1,0,,no indicado,1 planta,1,0,27384601,3,,Jabugo,"Calle Pérez Galdós, 2"," Calle Pérez Galdós, 2 , Jabugo , Sierra, Huelva ",,"Sierra, Huelva",260,240,2019-04-13,50000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de febrero,0,0,2.0,1,0,,no indicado,planta 1ª interior,1,0,31032089,4,0,Jabugo,"Calle alferez manuel romero, 28"," Calle alferez manuel romero, 28 , Jabugo , Sierra, Huelva ",,"Sierra, Huelva",80,,2019-04-13,60000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,0,2.0,0,0,,no indicado,2 plantas,0,1,37735032,3,,Galaroza,"Avenida de los Carpinteros, 34"," Avenida de los Carpinteros, 34 , Galaroza , Sierra, Huelva ",,"Sierra, Huelva",100,,2019-04-13,110000,0,3.0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 13 de febrero,0,0,1.0,0,0,,no indicado,2 plantas,0,0,39241584,2,,Valdelarco,"Calle Jupiter, 3"," Calle Jupiter, 3 , Valdelarco , Sierra, Huelva ",,"Sierra, Huelva",150,,2019-04-13,36000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de febrero,0,0,1.0,0,0,,en trámite,2 plantas,0,0,84175533,2,,Cortegana,"Calle Piedad, 18"," Calle Piedad, 18 , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",120,,2019-04-13,50000,0,2.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,2.0,0,1,,en trámite,,0,1,37652970,0,,Santa Olalla del Cala,," , Santa Olalla del Cala , Sierra, Huelva ",,"Sierra, Huelva",2,,2019-04-13,1500000,0,7.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Anuncio actualizado el 1 de marzo,0,0,1.0,0,0,1935,no indicado,,0,0,40397391,1,,Cala,," , Cala , Sierra, Huelva ",,"Sierra, Huelva",108,,2019-04-13,74900,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,2.0,1,0,,no indicado,,0,1,28157526,1,,Almonaster la Real,"Calle Cabezuelo, 21"," Calle Cabezuelo, 21 , Almonaster la Real , Sierra, Huelva ",,"Sierra, Huelva",250,,2019-04-13,200000,0,5.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,no indicado,1 planta,0,0,28291916,5,,Aracena,"Calle Dolores Valladares, 16"," Calle Dolores Valladares, 16 , Aracena , Sierra, Huelva ",,"Sierra, Huelva",250,,2019-04-13,140000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,0,1.0,0,1,,no indicado,,0,0,28396771,2,,Galaroza,"Calle Huelva, 24"," Calle Huelva, 24 , Galaroza , Sierra, Huelva ",,"Sierra, Huelva",55,45,2019-04-13,24000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,1,,en trámite,1 planta,0,0,29036247,2,,Cumbres Mayores,"Calle San Diego, 65"," Calle San Diego, 65 , Cumbres Mayores , Sierra, Huelva ",,"Sierra, Huelva",65,,2019-04-13,55000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,1,0,1.0,1,0,,no indicado,,0,0,29401370,3,,Almonaster la Real,"Calle del Pino, 8"," Calle del Pino, 8 , Almonaster la Real , Sierra, Huelva ",,"Sierra, Huelva",70,,2019-04-13,80000,0,2.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,2002,no indicado,2 plantas,1,0,31190880,1,,Aracena,"Calle jose maria franco, 16"," Calle jose maria franco, 16 , Aracena , Sierra, Huelva ",,"Sierra, Huelva",94,,2019-04-13,150253,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de diciembre,1,0,2.0,1,0,,no indicado,planta 1ª exterior,0,0,337644,4,0,Cortegana,Urb. urb. sierra luz," Calle Sierra Luz, 98 , Urb. urb. sierra luz , Cortegana , Sierra, Huelva ","Calle Sierra Luz, 98","Sierra, Huelva",112,,2019-04-13,96000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,,0,0,36293250,2,,Cañaveral de Leon,"Calle el Riscal, 8"," Calle el Riscal, 8 , Cañaveral de Leon , Sierra, Huelva ",,"Sierra, Huelva",271,,2019-04-13,60000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,0.0,0,0,,no indicado,3 plantas,0,0,395749,1,,Aracena,"Calle Rosal, 12"," Calle Rosal, 12 , Aracena , Sierra, Huelva ",,"Sierra, Huelva",605,580,2019-04-13,300000,0,0.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de marzo,0,0,1.0,0,0,,no indicado,bajo exterior,0,0,39481569,4,0,Cortegana,"Calle Peñas, 14"," Calle Peñas, 14 , Cortegana , Sierra, Huelva ",,"Sierra, Huelva",180,,2019-04-13,65000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,1,1.0,1,1,,en trámite,,1,1,81229035,0,,Aracena,"HV-3115, 8"," HV-3115, 8 , Aracena , Sierra, Huelva ",,"Sierra, Huelva",20000,,2019-04-13,339000,0,3.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,1991,no indicado,2 plantas,0,0,81751653,9,,Galaroza,," , Galaroza , Sierra, Huelva ",,"Sierra, Huelva",105,,2019-04-13,135000,0,5.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,no indicado,,0,0,81751650,3,,Galaroza,," , Galaroza , Sierra, Huelva ",,"Sierra, Huelva",62,,2019-04-13,38000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,1900,en trámite,,0,0,81751651,3,,Galaroza,," , Galaroza , Sierra, Huelva ",,"Sierra, Huelva",92,,2019-04-13,60000,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,1975,no indicado,2 plantas,0,0,82860280,9,,Galaroza,," , Galaroza , Sierra, Huelva ",,"Sierra, Huelva",88,,2019-04-13,64000,0,3.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de noviembre,0,1,1.0,0,0,,en trámite,2 plantas,0,0,82970928,2,,Arroyomolinos de Leon,"Calle Juan Ramón Jiménez, 72"," Calle Juan Ramón Jiménez, 72 , Arroyomolinos de Leon , Sierra, Huelva ",,"Sierra, Huelva",60,,2019-04-13,110000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de diciembre,0,0,1.0,0,0,,en trámite,,0,0,31443284,2,,Almonaster la Real,"Calle real, 53"," Calle real, 53 , Almonaster la Real , Sierra, Huelva ",,"Sierra, Huelva",120,,2019-04-13,42000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,no indicado,,0,0,82099145,3,,Higuera de la Sierra,," , Higuera de la Sierra , Sierra, Huelva ",,"Sierra, Huelva",170,130,2019-04-13,137700,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,no indicado,,0,1,81854174,3,,Galaroza,," , Galaroza , Sierra, Huelva ",,"Sierra, Huelva",230,,2019-04-13,92000,0,3.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,1,0,,no indicado,,0,0,82508201,4,,Aracena,," , Aracena , Sierra, Huelva ",,"Sierra, Huelva",60,,2019-04-13,74000,0,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,1.0,0,0,1965,no indicado,,0,0,84702591,1,,Cumbres de Enmedio,," , Cumbres de Enmedio , Sierra, Huelva ",,"Sierra, Huelva",105,92,2019-04-13,34000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de marzo,0,0,1.0,0,0,,,2 plantas,1,0,30292288,3,,Hinojales,"Calle Alcalde Pedro Uceda, 12"," Calle Alcalde Pedro Uceda, 12 , Hinojales , Sierra, Huelva ",,"Sierra, Huelva",220,120,2019-04-13,75000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,,0,0,1827456,1,,Cumbres Mayores,"Calle Verbena, 9"," Calle Verbena, 9 , Cumbres Mayores , Sierra, Huelva ",,"Sierra, Huelva",182,,2019-04-13,60000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
