ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: eléctrica,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 19 de marzo,0,0,1.0,0,0,,no indicado,,0,0,83968523,2,,La Nucia,Distrito La Nucia Pueblo," , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",63,,2019-04-14,94600,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,1,0,2.0,0,0,,no indicado,,0,1,84094203,0,,La Nucia,Distrito Coloma," , Distrito Coloma , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",1938,,2019-04-14,395000,0,3.0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,1.0,0,1,,no indicado,2 plantas,0,1,84212799,6,,La Nucia,Distrito La Nucia Pueblo," Sentenilla s/n , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",Sentenilla s/n,"Marina Baixa, Alicante",1500,,2019-04-14,125000,0,1.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,1,2.0,0,0,,en trámite,planta 2ª exterior,1,0,84284663,2,1,La Nucia,Distrito La Nucia Pueblo," , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",128,,2019-04-14,123000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,2.0,0,0,,no indicado,,0,0,84297721,0,,La Nucia,Distrito Coloma," , Distrito Coloma , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",90,,2019-04-14,143000,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de febrero,1,1,1.0,1,0,2010,no indicado,planta 1ª,0,0,82793770,2,1,La Nucia,Distrito La Nucia Pueblo," , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",65,60,2019-04-14,84990,0,1.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 21 de marzo,1,0,2.0,0,0,,en trámite,,0,1,84615013,0,,La Nucia,Distrito Barranco Hondo-Varadero," , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",524,,2019-04-14,235000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 3 de abril,1,0,3.0,0,0,2006,no indicado,,1,1,84928030,1,,La Nucia,Distrito El Tossal-Bello Horizonte," , Distrito El Tossal-Bello Horizonte , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",800,,2019-04-14,299000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de diciembre,1,0,2.0,0,0,2006,no indicado,planta 2ª exterior,0,0,25731336,2,1,La Nucia,Distrito La Nucia Pueblo," , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",71,66,2019-04-14,106000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 5 de febrero,0,0,3.0,0,0,2018,,2 plantas,1,1,40014924,1,,La Nucia,Distrito Barranco Hondo-Varadero," , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",572,,2019-04-14,450000,0,3.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de marzo,1,0,2.0,0,0,,en trámite,,0,1,84380366,0,,La Nucia,Distrito Barranco Hondo-Varadero," , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",524,150,2019-04-14,235000,0,3.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 21 de febrero,1,0,3.0,0,0,2005,en trámite,,0,1,39827109,0,,La Nucia,Distrito El Tossal-Bello Horizonte," , Distrito El Tossal-Bello Horizonte , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",130,139,2019-04-14,152500,0,5.0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 21 de marzo,1,0,2.0,0,0,,en trámite,,0,1,37334487,0,,La Nucia,Distrito Barranco Hondo-Varadero," , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",970,,2019-04-14,263000,0,3.0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 18 de marzo,0,0,3.0,0,0,2004,en trámite,,0,1,36050572,0,,La Nucia,Distrito Barranco Hondo-Varadero," , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",255,180,2019-04-14,249000,0,4.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 21 de febrero,0,0,1.0,0,0,2007,en trámite,exterior,0,0,84380921,2,1,La Nucia,Distrito La Nucia Pueblo," , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",65,,2019-04-14,102900,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,0,0,2.0,0,0,2006,en trámite,exterior,0,0,37576440,2,1,La Nucia,Distrito La Nucia Pueblo," , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",70,,2019-04-14,110250,0,2.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 27 de marzo,0,0,2.0,0,0,,,planta 2ª,0,0,36681065,4,1,La Nucia,Distrito La Nucia Pueblo," , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",148,,2019-04-14,165000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 6 de marzo,0,0,2.0,0,0,,en trámite,,0,1,84464525,0,,La Nucia,Distrito Barranco Hondo-Varadero," , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",450,,2019-04-14,230000,0,4.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 7 de marzo,1,1,2.0,1,0,,en trámite,,1,1,39990218,1,,La Nucia,Distrito El Tossal-Bello Horizonte," , Distrito El Tossal-Bello Horizonte , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",1052,,2019-04-14,399000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,2.0,0,0,,en trámite,,0,0,84567419,1,,La Nucia,Distrito El Tossal-Bello Horizonte," , Distrito El Tossal-Bello Horizonte , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",816,120,2019-04-14,265000,0,3.0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,1,0,2.0,0,0,,en trámite,,0,1,84657663,0,,La Nucia,Distrito Coloma," , Distrito Coloma , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",175,106,2019-04-14,177500,0,3.0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,1.0,0,0,,en trámite,,0,1,84664757,0,,La Nucia,Distrito Barranco Hondo-Varadero," , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",330,75,2019-04-14,107300,0,2.0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 14 de abril,0,0,4.0,1,0,,no indicado,,0,0,84788555,1,,La Nucia,Distrito Barranco Hondo-Varadero," , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",522,151,2019-04-14,192500,0,6.0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,0,0,3.0,0,0,,no indicado,,0,0,84788559,3,,La Nucia,Distrito El Tossal-Bello Horizonte," , Distrito El Tossal-Bello Horizonte , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",142,,2019-04-14,158290,1,4.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,0,0,2.0,1,0,,no indicado,,0,0,84788583,3,,La Nucia,Distrito Coloma," , Distrito Coloma , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",70,,2019-04-14,124300,0,2.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,2.0,0,0,,en trámite,,0,1,84901391,0,,La Nucia,Distrito El Tossal-Bello Horizonte," , Distrito El Tossal-Bello Horizonte , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",816,120,2019-04-14,250000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 3 de abril,1,1,1.0,1,0,1982,no indicado,planta 3ª exterior,1,0,84916760,2,1,La Nucia,Distrito La Nucia Pueblo," , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",49,45,2019-04-14,65000,0,1.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 4 de abril,0,0,1.0,1,0,,no indicado,,0,1,84946763,3,,La Nucia,Distrito Barranco Hondo-Varadero," , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",50,,2019-04-14,75000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de febrero,0,1,2.0,1,0,,en trámite,2 plantas,0,0,84134944,3,,La Nucia,Distrito Barranco Hondo-Varadero," Calle foia de castalla , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",Calle foia de castalla,"Marina Baixa, Alicante",103,95,2019-04-14,141800,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 5 de marzo,1,1,1.0,1,0,,en trámite,planta 1ª exterior,1,0,84541564,2,0,La Nucia,Distrito El Tossal-Bello Horizonte," , Distrito El Tossal-Bello Horizonte , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",50,,2019-04-14,80000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,1,0,1.0,0,0,,no indicado,,0,1,84944905,0,,La Nucia,Distrito Barranco Hondo-Varadero," , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",184,,2019-04-14,157500,0,2.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 14 de abril,1,0,2.0,0,0,1999,,,0,1,84963243,0,,La Nucia,Distrito Barranco Hondo-Varadero," , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",106,,2019-04-14,135000,0,2.0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 8 de abril,1,0,2.0,1,0,,en trámite,2 plantas,1,1,1822168,1,,La Nucia,Distrito La Nucia Pueblo," Calle Rota, 6 , Urb. la alberca , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",Urb. la alberca,"Marina Baixa, Alicante",220,,2019-04-14,145000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 4 de noviembre,1,0,2.0,0,0,,no indicado,planta 2ª interior,0,0,1875331,2,1,La Nucia,Distrito La Nucia Pueblo," Avenida Carretera, 70 , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ","Avenida Carretera, 70","Marina Baixa, Alicante",112,,2019-04-14,140000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de noviembre,1,0,2.0,0,0,,no indicado,,1,1,408859,3,,La Nucia,Distrito La Nucia Pueblo," Avenida el Copet, 3 , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ","Avenida el Copet, 3","Marina Baixa, Alicante",75,,2019-04-14,99000,0,3.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,1,0,2.0,1,0,,,planta 1ª exterior,0,0,26096250,2,1,La Nucia,Distrito La Nucia Pueblo," Calle Alacant, 15 , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ","Calle Alacant, 15","Marina Baixa, Alicante",94,88,2019-04-14,95000,0,2.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de enero,1,0,1.0,1,0,,,2 plantas,1,0,27112256,3,,La Nucia,Distrito Coloma," Calle Estornell, 3 , Urb. Montesol , Distrito Coloma , La Nucia , Marina Baixa, Alicante ",Urb. Montesol,"Marina Baixa, Alicante",150,60,2019-04-14,135000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,1,0,3.0,1,0,,no indicado,3 plantas,0,1,27680790,3,,La Nucia,Distrito Barranco Hondo-Varadero," Calle Serra Cabeço d' Or, 27 , Urb. CONVENT DE LES MONGES , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",Urb. CONVENT DE LES MONGES,"Marina Baixa, Alicante",20,90,2019-04-14,120000,0,2.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,1,0,2.0,1,0,,no indicado,4 plantas,1,1,28675928,3,,La Nucia,Distrito Barranco Hondo-Varadero," Calle Murillo, 4 , Urb. entrepinares , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",Urb. entrepinares,"Marina Baixa, Alicante",40,170,2019-04-14,170000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,1,0,3.0,1,0,,en trámite,2 plantas,1,1,29453954,1,,La Nucia,Distrito Barranco Hondo-Varadero," Calle Joan Miro, 42 , Urb. PUERTA DE HIERRO , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",Urb. PUERTA DE HIERRO,"Marina Baixa, Alicante",400,180,2019-04-14,350000,0,3.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 19 de septiembre,1,0,1.0,0,0,,no indicado,,0,1,30789045,0,,La Nucia,Distrito Coloma," Calle de l'Estornell s/n , Distrito Coloma , La Nucia , Marina Baixa, Alicante ",Calle de l'Estornell s/n,"Marina Baixa, Alicante",111,65,2019-04-14,168000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,0,0,3.0,1,0,,no indicado,3 plantas,1,1,31101730,3,,La Nucia,Distrito Coloma," Calle de l'abellerol, 28 , Distrito Coloma , La Nucia , Marina Baixa, Alicante ","Calle de l'abellerol, 28","Marina Baixa, Alicante",300,175,2019-04-14,230000,0,5.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,3.0,1,0,1997,en trámite,3 plantas,1,1,32320355,3,,La Nucia,Distrito Coloma," Calle del teuladí, 12 , Urb. No , Distrito Coloma , La Nucia , Marina Baixa, Alicante ",Urb. No,"Marina Baixa, Alicante",500,,2019-04-14,347000,0,5.0,1,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 11 de abril,1,0,2.0,1,0,,en trámite,planta 2ª exterior,1,0,32587549,4,1,La Nucia,Distrito La Nucia Pueblo," Calle la fonteta, 1 , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ","Calle la fonteta, 1","Marina Baixa, Alicante",150,110,2019-04-14,180000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,1,1,,inmueble exento,2 plantas,1,1,33444934,6,,La Nucia,Distrito El Tossal-Bello Horizonte," partida rompuda, 20 , Distrito El Tossal-Bello Horizonte , La Nucia , Marina Baixa, Alicante ","partida rompuda, 20","Marina Baixa, Alicante",14000,,2019-04-14,420000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de noviembre,0,0,3.0,1,0,,en trámite,3 plantas,1,1,33464619,3,,La Nucia,Distrito Coloma," Calle Mexico, 52 , Urb. Mont Blau , Distrito Coloma , La Nucia , Marina Baixa, Alicante ",Urb. Mont Blau,"Marina Baixa, Alicante",225,145,2019-04-14,165000,0,4.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,,0,0,34713629,6,,La Nucia,Distrito La Nucia Pueblo," Partida Sentenilla, 1 , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ","Partida Sentenilla, 1","Marina Baixa, Alicante",4000,50,2019-04-14,100000,0,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de enero,1,0,2.0,1,0,2004,no indicado,2 plantas,0,0,35880564,3,,La Nucia,Distrito Barranco Hondo-Varadero," Calle Murillo, 29 , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ","Calle Murillo, 29","Marina Baixa, Alicante",147,107,2019-04-14,175000,0,5.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,1,0,1.0,0,1,,inmueble exento,1 planta,0,0,39044440,6,,La Nucia,Distrito La Nucia Pueblo," partida sentenilla s/n , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",partida sentenilla s/n,"Marina Baixa, Alicante",3200,,2019-04-14,130000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 14 de abril,1,0,3.0,1,0,,no indicado,1 planta,1,1,38801309,1,,La Nucia,Distrito Barranco Hondo-Varadero," Calle Gessami, 13 , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ","Calle Gessami, 13","Marina Baixa, Alicante",1500,,2019-04-14,599000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,1,3.0,1,0,,,1 planta,1,1,39669165,1,,La Nucia,Distrito La Nucia Pueblo," Calle Confrides, 11 , Urb. Chalet privado , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",Urb. Chalet privado,"Marina Baixa, Alicante",13000,300,2019-04-14,420000,0,5.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de marzo,1,0,2.0,1,0,,,1 planta,1,1,27508014,1,,La Nucia,Distrito Barranco Hondo-Varadero," Calle Font Roja, 1 , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ","Calle Font Roja, 1","Marina Baixa, Alicante",750,160,2019-04-14,350000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 14 de abril,1,1,4.0,1,0,2004,no indicado,2 plantas,1,0,82381530,3,,La Nucia,Distrito Coloma," Calle Belice, 34 , Distrito Coloma , La Nucia , Marina Baixa, Alicante ","Calle Belice, 34","Marina Baixa, Alicante",371,,2019-04-14,270000,0,5.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,0,3.0,0,0,,no indicado,3 plantas,0,0,83524795,3,,La Nucia,Distrito Coloma," Avenida coloma s/n , Distrito Coloma , La Nucia , Marina Baixa, Alicante ",Avenida coloma s/n,"Marina Baixa, Alicante",257,,2019-04-14,300000,0,5.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de enero,0,0,2.0,0,0,,,,0,0,83838918,3,,La Nucia,Distrito La Nucia Pueblo," teuleria , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",teuleria,"Marina Baixa, Alicante",1501,,2019-04-14,120745,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 14 de abril,1,1,2.0,1,0,,,2 plantas,0,1,83871776,3,,La Nucia,Distrito Barranco Hondo-Varadero," Urbanització Nou Espai I, 67 , Urb. Nou espai , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",Urb. Nou espai,"Marina Baixa, Alicante",110,90,2019-04-14,172000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,1,0,7.0,1,0,,en trámite,2 plantas,1,1,84073791,1,,La Nucia,Distrito El Tossal-Bello Horizonte," Calle Helsinki, 7 , Distrito El Tossal-Bello Horizonte , La Nucia , Marina Baixa, Alicante ","Calle Helsinki, 7","Marina Baixa, Alicante",450,,2019-04-14,950000,0,7.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de enero,0,0,2.0,0,1,,no indicado,2 plantas,0,0,84090546,5,,La Nucia,Distrito La Nucia Pueblo," Calle l'Era, 15 , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ","Calle l'Era, 15","Marina Baixa, Alicante",65,90,2019-04-14,115000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,1.0,0,0,,inmueble exento,,0,0,84574492,6,,La Nucia,Distrito La Nucia Pueblo," Calle de la Teuleria , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",Calle de la Teuleria,"Marina Baixa, Alicante",5187,90,2019-04-14,110000,0,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 31 de marzo,1,0,2.0,0,0,1980,en trámite,,0,1,34363946,0,,La Nucia,Distrito Coloma," , Distrito Coloma , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",954,157,2019-04-14,299900,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,2.0,0,0,,en trámite,,0,1,34364014,0,,La Nucia,Distrito Barranco Hondo-Varadero," , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",1500,150,2019-04-14,275000,0,3.0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
